#gen	Feasible	f1	f2	c1	c2	c3	c4	c5	x1	x2	x3	x4
22	1	0.4877881438	6.585462156	0.1272033281	17.5	0.11207611	0.7505954874	38764.94588	72.36927881	92.49648214	3000	4.295986598
22	1	1.716544469	2.394194466	1.451895605	2.5	0.1545431609	0.766068573	108202.2487	79.99776162	101.4496572	3000	10.70074614
22	0	0.8385549906	4.046706248	-0.8867075987	12.5	0.1208573847	0.7376711422	63649.28626	79.97982295	99.09311535	3000	6.060762461
22	1	2.099378399	2.182820453	3.706089164	0	0.1770040568	0.7880862589	118767.1947	78.51288802	102.2189772	3000	11.35861011
22	1	0.2006505427	11.90097096	2.444663282	22.5	0.1666824819	0.7763299616	21048.79735	80	102.4446633	3000	2.294795777
22	1	1.888200705	2.178998002	1.259823237	0	0.1520640338	0.763972357	118977.1177	79.99809558	101.2579188	3000	11.43481374
22	1	1.646381254	2.410919168	0.713492329	2.5	0.1440826184	0.7577911602	107445.3993	79.76062192	100.4741142	3000	10.42097923
22	1	0.3950036242	7.948639083	2.130549917	20	0.1629627489	0.7731830924	31962.48089	80	102.1305499	3000	3.462538066
22	0	0.2353761187	9.101033538	-4.930053754	20	0.002208695726	0.6675577819	27801.35561	72.15333798	87.22328423	3000	3.757502513
22	0	0.2135375008	8.468065666	-7.293714025	20	-0.03847367737	0.606168082	29946.71403	79.3900118	92.09629777	3000	3.448401474
22	1	1.233184	3.028052604	0.03826477268	7.5	0.1342594402	0.7496905197	85364.02316	79.69144559	99.72971036	3000	8.010975045
22	1	0.3707657251	8.062784485	1.063826184	20	0.1474670205	0.761776472	31497.24446	79.27427151	100.3380977	3000	3.104181334
22	1	1.618890846	2.410175038	0.3582280355	2.5	0.1397368817	0.7536021578	107478.8504	79.97986966	100.3380977	3000	10.44008119
22	1	0.3233443566	8.821772429	0.107388154	20	0.1104307796	0.7503404707	28709.92273	71.99157667	92.09896482	3000	3.444324468
22	1	0.3938235815	7.951395549	2.071582599	20	0.1622524967	0.7725823291	31951.08864	80	102.0715826	3000	3.852547231
22	1	0.3200637846	8.925757822	0.1407391694	20	0.1074627691	0.7507198784	28364.96609	71.00800986	91.14874903	3000	3.136895239
22	0	0.2829059645	8.800652443	-2.470876546	20	0.06903994617	0.7139695237	28780.98123	73.57827658	91.10740003	3000	3.136895239
22	1	0.5850586575	5.987425869	1.946651349	17.5	0.1599456771	0.7712915314	42726.76143	79.70089163	101.647543	3000	4.635333726
22	1	0.7144128979	4.823202335	0.2250269762	15	0.137881067	0.7519919592	53257.37965	79.99771897	100.222746	3000	5.265211599
22	1	1.905854481	2.480237726	4.723028435	2.5	0.1789245801	0.7966144918	104417.3239	75.04010612	99.76313455	3000	10.42087321
22	1	0.2081183483	11.85257891	3.192293855	22.5	0.1750544966	0.7834753622	21138.41054	79.97119129	103.1634851	3000	2.396148125
22	1	0.1940870289	11.97936082	1.849062532	22.5	0.158792296	0.7702791637	20905.17007	79.71916954	101.5682321	3000	2.176259311
22	0	0.1696891396	12.13899586	-0.6613211145	22.5	0.1241114739	0.7407052428	20618.41907	79.86737829	99.20605718	3000	2.247215184
22	1	0.9164490715	4.007951802	0.7005881563	12.5	0.1445832612	0.7576469607	64273.43843	80	100.7005882	3000	6.492003454
22	1	1.213835618	3.083903421	0.09124932948	7.5	0.1300235703	0.7503060903	83801.74461	78.02454196	98.11579129	3000	8.418233796
22	0	1.336584669	2.788167519	-0.5372939568	2.5	0.08476551506	0.7420190053	92785.90595	68.13048774	87.59319378	3000	10.91780384
22	1	0.3949538187	7.948755362	2.128061801	20	0.1629328574	0.7731578081	31962.00016	80	102.1280618	3000	3.520178849
22	1	0.1822352915	12.03145206	0.5936756496	22.5	0.1431052665	0.7563984675	20810.76265	80	100.5936756	3000	2.247215184
22	1	1.410459615	3.025731923	2.930768328	7.5	0.167659419	0.7809831682	85430.18609	78.19857951	101.1293478	3000	8.395387715
22	1	1.171367274	3.235411696	0.3523257011	7.5	0.1202354773	0.7533699689	79835.32043	73.72247826	94.07480396	3000	8.417019484
22	1	0.9264623535	4.00719568	0.9247854041	12.5	0.1473438265	0.7602210969	64285.73608	79.89645497	100.8212404	3000	6.714581169
22	1	0.3856888016	8.100731054	2.02527887	20	0.1572380301	0.7720665626	31345.48479	78.33015708	100.3554359	3000	3.461404032
22	0	1.680900332	2.21915295	-0.8849492918	-2.5	0.09363552191	0.7374918553	116807.975	72.01572127	91.13077198	3000	12.70817111
22	1	0.4897158434	6.615436952	0.3014223024	17.5	0.1132094831	0.7527028472	38585.2225	71.89773466	92.19915696	3000	4.335050338
22	0	0.6075817691	2.374008327	-12.57595593	0	-0.3705182908	0.3267429885	109129.9426	79.79790754	87.2219516	3000	11.7036861
22	0	0.3472249991	2.423650412	-15.6703789	0	-0.948269472	-0.1539497419	106876.2695	79.66942276	83.99904386	3000	11.94684106
22	1	1.601923659	2.413380034	0.1702899415	2.5	0.1369802379	0.7513230565	107334.9221	79.96016332	100.1304533	3000	10.51260214
22	1	1.572633305	2.56922146	1.101465984	2.5	0.1320814851	0.7620563924	100769.7097	73.94723316	95.04869914	3000	10.67449965
22	1	1.646117306	2.427643892	0.8564188274	2.5	0.1440415831	0.7594212356	106698.9773	79.05724669	99.91366551	3000	10.02709741
22	1	1.212962043	3.084145932	0.07826958916	7.5	0.1298291333	0.7501459087	83795.0844	78.02454196	98.10281154	3000	8.718969945
22	1	2.488253799	2.106704023	7.152293277	0	0.2118548573	0.8147451202	123090.8393	79.9347205	107.0870138	3000	11.48271796
22	0	0.3823596555	7.175105638	-2.821975928	17.5	0.03268650899	0.7079740506	35505.31766	67.12068778	84.29871185	3000	4.284945618
22	0	0.1117297957	12.73996169	-6.66101912	22.5	-0.01900449496	0.6247735714	19603.35835	78.80180354	92.14078442	3000	2.701526762
22	1	1.337899855	3.820780671	8.907372262	12.5	0.2250418876	0.8258579785	67466.13312	80	108.9073723	3000	6.306293423
22	0	0.7910468859	4.401642765	-0.3695413186	12.5	0.1040928455	0.7443402979	58444.20714	72.42336865	92.05382733	3000	6.809906291
22	1	0.8922335205	4.020971526	0.2155181022	12.5	0.1376511555	0.7518754348	64062.40978	79.96585304	100.1813711	3000	6.492003454
22	1	1.249911803	3.129734669	1.007373593	7.5	0.1378158958	0.7610639359	82561.38814	76.22913866	97.23651226	3000	8.597090308
22	0	1.452725385	2.592207911	-0.3450381144	2.5	0.109967497	0.7447006586	99868.15168	73.97227126	93.62723315	3000	10.67699275
22	0	0.2792579108	8.40500503	-3.486720607	20	0.06471648737	0.6965928431	30178.14916	78.02454196	94.53782135	3000	3.348968607
22	1	2.621556634	2.091353469	8.414411214	0	0.2214217995	0.8228744664	124000.9332	79.93719773	108.3516089	3000	11.41452165
22	0	1.747051636	2.214643554	-0.01566093298	0	0.1320326105	0.7490089247	117047.6488	79.21296981	99.19730888	3000	11.48637126
22	0	1.389698744	2.695770437	-0.6177683138	0	0.06312636591	0.7407825191	95996.97477	63.47176684	82.85399853	3000	11.48495833
22	1	1.435244339	2.678203106	0.3062191526	5	0.1390532868	0.7529762742	96632.55808	80	100.3062192	3000	9.171298947
22	1	0.1956631257	11.93585885	1.946677306	22.5	0.1607352614	0.7712990939	20984.64218	80	101.9466773	3000	2.294795777
22	1	1.207789415	4.778103829	14.13312225	15	0.2449554664	0.8519175035	53768.54831	73.20046521	107.3335875	3000	5.34093022
22	1	0.8588008381	4.192925682	0.2983785433	12.5	0.1274380476	0.7527879296	61398.26614	76.19538095	96.4937595	3000	6.699079852
22	0	0.2977614493	9.346843098	-0.3745476084	20	0.08555172784	0.7441202833	27046.54808	67.59649921	87.2219516	3000	3.669659241
22	1	1.388889738	2.792033918	0.4948997535	5	0.130344114	0.7551390327	92656.17005	76.19078865	96.6856884	3000	9.127403891
22	1	0.1749770391	12.33018798	0.2659260743	22.5	0.1324489724	0.7524403925	20284.75407	77.96959811	98.23552419	3000	2
22	0	0.9569829277	3.776636363	-0.1878722221	10	0.106481995	0.7466596349	68265.25047	72.24169955	92.05382733	3000	7.749123346
22	1	0.1959630293	11.96643834	2.038081652	22.5	0.1611014344	0.7722326366	20928.71732	79.71584164	101.7539233	3000	2.247215184
22	0	1.6085657	2.223466978	-1.537302057	0	0.1089625458	0.7284821603	116579.595	79.67188588	98.13458382	3000	11.05741804
22	1	0.2346499607	11.6715592	5.777004628	22.5	0.2004888367	0.8049790877	21480.21464	80	105.7770046	3000	2.942815466
22	1	0.3858772487	7.97072485	1.675513915	20	0.1573565854	0.7684619922	31871.42354	79.99106864	101.6665826	3000	3.436168851
22	1	2.174610041	2.46005135	8.029635891	2.5	0.2062468343	0.8202878292	105281.5234	73.94723316	101.9768691	3000	10.51260214
22	1	0.3666472204	8.015791185	0.7041433617	20	0.1446303475	0.7576882404	31687.17623	79.9993643	100.7035077	3000	3.084222396
22	1	0.8793033913	4.068562967	0.1599025939	12.5	0.1337933239	0.7511718525	63302.52116	78.93321276	99.09311535	3000	6.060762461
22	1	0.1974659108	12.17301322	2.600317297	22.5	0.1629196532	0.7778019107	20558.28606	77.85603537	100.4563527	3000	2.176259311
22	1	0.3816108311	7.980154397	1.459427143	20	0.1546438266	0.7661500418	31832.70002	79.9993643	101.4587914	3000	3.78371965
22	1	1.813053054	2.84643786	7.38606716	5	0.1934300421	0.8160093304	90868.03177	70.75018557	98.13625273	3000	9.614027079
22	0	2.540128218	1.949338632	5.416641516	-2.5	0.1972668666	0.8022442808	133100.3197	80	105.4166415	3000	12.35058733
22	1	0.6283392994	6.007639021	3.669639663	17.5	0.1764808599	0.7877617028	42579.97592	78.45842214	102.1280618	3000	4.273817819
22	1	1.16008286	3.214571314	0.02202556075	7.5	0.1175141384	0.7493564575	80358.73546	74.45011637	94.47214193	3000	8.452251843
22	1	0.1736073941	12.33697976	0.1171622896	22.5	0.1303381755	0.7506246766	20273.0914	78.00075821	98.1179205	3000	2.256903688
22	1	1.90243477	2.478514827	4.444688888	0	0.1539190969	0.7940477405	104490.5335	67.19204197	91.63673086	3000	11.11398496
22	0	0.1558465204	12.22674994	-2.119760764	22.5	0.09960646859	0.7197004462	20463.97664	80	97.88023924	3000	2.176259311
22	1	1.425948478	2.798057462	0.8547083166	2.5	0.1045211759	0.7590413127	92454.76613	67.09574548	87.9504538	3000	10.96530261
22	1	0.1866854416	11.99949838	1.044084295	22.5	0.1492290442	0.7615721385	20868.57662	80	101.0440843	3000	2.613930053
22	1	0.2423145365	12.25861782	8.012759606	22.5	0.2067995123	0.8201917671	20408.43819	74.2604438	102.2732034	3000	2.376629846
22	0	0.843505785	4.183880193	-0.1101886189	12.5	0.1224957584	0.7477611423	61532.95409	76.60394812	96.4937595	3000	6.759733581
22	0	0.7828022968	4.320920401	-0.9387002875	12.5	0.1009763077	0.7368211778	59552.86091	74.28082848	93.34212819	3000	6.650246808
22	1	0.4869046551	6.619923419	0.1976550969	17.5	0.1115536719	0.7514436209	38558.46251	71.89773466	92.09538975	3000	4.50324789
22	0	2.553370188	1.948018983	5.53310367	-2.5	0.1983182559	0.8031365856	133191.0958	80	105.5331037	3000	12.60008034
22	0	0.8408890357	3.871857182	-2.165273123	10	0.06595863685	0.7187738293	66564.26526	71.26796286	89.10268974	3000	7.08468684
22	1	0.1733247973	12.56161097	0.4565497413	22.5	0.1298985064	0.7546847729	19894.46662	76.22913866	96.6856884	3000	2.451246943
22	1	0.9563210968	3.988968299	1.505425548	12.5	0.155232386	0.7666461478	64583.59886	80	101.5054255	3000	6.285338775
22	0	0.3205528524	8.817582617	-0.07759954142	20	0.1079090935	0.7480466716	28723.99235	72.13100248	92.05340294	3000	3.50374987
22	1	1.724349567	2.398276811	1.587814974	2.5	0.155654197	0.7675238358	108016.5349	79.76851685	101.3563318	3000	10.72794542
22	1	0.1799628892	12.04795062	0.3630317768	22.5	0.1398614412	0.7536602985	20781.03175	79.99935855	100.3623903	3000	2
22	1	0.2351990677	11.67106192	5.836988155	22.5	0.200954625	0.8054261028	21481.16821	79.97122171	105.8082099	3000	2
22	0	0.27885001	9.958898675	-0.4035662131	20	0.06422603584	0.7435590925	25329.00468	62.80193821	82.398372	3000	3.380543212
22	1	0.8313403176	4.287078813	0.092823425	12.5	0.1184348838	0.7502307409	60030.06716	74.39233824	94.48516167	3000	6.719761905
22	1	1.140247148	3.290461894	0.1500879269	7.5	0.1126000211	0.7508776255	78484.59961	72.41431593	92.56440386	3000	8.171603087
22	1	1.386598378	2.791469105	0.4565497413	5	0.1298985064	0.7546847729	92675.09978	76.22913866	96.6856884	3000	9.127403891
22	1	0.3949538187	7.948755362	2.128061801	20	0.1629328574	0.7731578081	31962.00016	80	102.1280618	3000	3.286239284
22	1	1.159471149	3.214763405	0.01258624738	7.5	0.1173651051	0.749239208	80353.88002	74.45011637	94.46270262	3000	8.417019484
22	1	0.6472494743	5.296901932	0.1398934255	15	0.1106816553	0.7507375321	48414.10915	71.9139339	92.05382733	3000	5.10522716
22	1	1.742085262	2.243533471	0.1915244966	0	0.1312686833	0.7515346127	115528.8402	77.94305932	98.13458382	3000	11.25580086
22	1	1.287671495	2.977726757	0.04731882479	2.5	0.07279109515	0.7492660593	86821.95077	62.8012913	82.84861013	3000	10.1524487
22	0	1.11152744	3.053262619	-1.800436239	7.5	0.1051741644	0.7245871204	84651.76301	79.92995599	98.12951976	3000	8.024510312
