#gen	Feasible	f1	f2	c1	c2	c3	c4	c5	x1	x2	x3	x4
33	0	0.6788476935	4.852855307	-0.669802168	15	0.1241485118	0.7405935085	52926.45545	79.92292989	99.25312772	3000	5.706894848
33	1	1.106919396	3.432929389	0.8217831518	10	0.146240132	0.7590466966	75190.11734	80	100.8217832	3000	7.224226997
33	1	1.832557673	2.18655147	0.7005237538	0	0.1445358074	0.7576458276	118563.0008	79.9835302	100.684054	3000	11.89907329
33	1	0.6084644255	5.947350098	2.677826286	17.5	0.1691798337	0.7786073956	43020.73708	79.92234195	102.6001682	3000	4.752240887
33	1	0.789010294	4.788050007	2.191539345	15	0.1626632404	0.7737913633	53654.98577	79.60462434	101.7961637	3000	5.727513498
33	1	0.3251931643	8.857222623	0.3064932428	20	0.1120770559	0.7527534077	28591.41183	71.55208662	91.85857986	3000	3.731178555
33	1	0.2743162268	10.46382966	0.2778115731	20	0.058676505	0.7518997947	24063.32686	58.8809971	79.15880867	3000	3.849297963
33	1	0.2365749959	12.40488882	7.675455714	22.5	0.2021122797	0.8180010723	20157.18188	73.38867938	101.0641351	3000	2.703726045
33	1	0.2781061684	10.60736037	0.8530748839	20	0.06332795208	0.758592178	23725.54216	57.61661832	78.4696932	3000	3.208629827
33	0	0.7963709018	4.423661793	-0.13531116	12.5	0.1060710875	0.747313525	58148.81797	71.88352249	91.74821133	3000	6.457797941
33	0	1.120475654	2.310872531	-6.654856053	0	-0.0178161877	0.6249497647	112136.092	79.00222545	92.3473694	3000	11.36788789
33	1	1.909982406	2.176143716	1.478683856	0	0.1548915295	0.7663579991	119134.3516	80	101.4786839	3000	11.89907329
33	0	0.1708949788	12.36029239	-0.1617921752	22.5	0.1260581501	0.7471444446	20233.15703	77.9833079	97.82151572	3000	2.484889591
33	1	1.640364296	2.414404933	0.4778149483	0	0.1146043306	0.7548017086	107288.9771	71.50033679	91.97815174	3000	11.00189574
33	1	0.9508618491	3.857515364	0.1143664011	10	0.1045925021	0.7503746624	66815.08998	70.3386869	90.4530533	3000	7.60072298
33	1	1.266518444	2.999891813	0.09084431368	5	0.1042899022	0.7500858143	86173.80675	70.36220899	90.4530533	3000	9.823890902
33	1	1.189655178	3.423010765	2.327641573	10	0.1638881206	0.7751544024	75410.59846	79.45135164	101.7789932	3000	7.911971182
33	1	0.4876999237	9.517390992	13.08122627	20	0.2080160183	0.8465740983	26545.75695	58.6762152	91.75744146	3000	3.867822588
33	1	0.9508618491	3.857515364	0.1143664011	10	0.1045925021	0.7503746624	66815.08998	70.3386869	90.4530533	3000	7.443148488
33	0	0.2338576644	2.787989407	-16.61200321	2.5	-1.401683861	-0.4745527877	92791.89114	76.56603557	79.95403236	3000	10.04326486
33	1	0.9508618491	3.857515364	0.1143664011	10	0.1045925021	0.7503746624	66815.08998	70.3386869	90.4530533	3000	7.443148488
33	0	0.8774013032	4.041050754	-0.02241504237	12.5	0.1332162236	0.7489346864	63739.62367	79.6424071	99.61999206	3000	6.308055733
33	1	0.4123962285	7.853072986	0.3377805312	17.5	0.0594395143	0.7526183471	32362.39301	58.801677	79.13945753	3000	4.048686268
33	0	0.1517086546	13.10367757	-1.33020922	22.5	0.09141321068	0.7313251646	19034.25118	73.58234315	92.25213393	3000	2.3230112
33	0	0.1355666528	13.25848175	-3.131352738	22.5	0.05466959862	0.7028444279	18801.50165	73.57184855	90.44049581	3000	2.742351726
33	1	1.768933316	2.386680306	2.042300994	2.5	0.1618126269	0.7722820105	108545.7433	79.96723265	102.0095336	3000	10.96411292
33	0	0.7075404354	3.599806587	-6.075137335	10	0.003002590837	0.6405128915	71662.78738	79.45135164	93.37621431	3000	7.974663996
33	0	0.193829508	8.678840004	-8.181313566	20	-0.08305634274	0.5766615575	29197.57063	77.76544304	89.58412947	3000	3.374740713
33	1	0.5804764438	6.142049546	2.347079607	17.5	0.1580507162	0.775289229	41628.47491	77.17848237	99.52556197	3000	4.69420732
33	0	0.2656306419	10.56236511	-0.1831913329	20	0.04751591689	0.746177606	23830.44601	58.48093119	78.29773986	3000	3.420892812
33	1	0.5729246969	5.985431348	1.479822892	17.5	0.1548615715	0.7663698929	42741.29915	79.9835302	101.4633531	3000	4.681600965
33	1	0.4887984459	9.483307594	13.0315223	20	0.2084474817	0.8463687269	26644.39813	58.98392668	92.01544897	3000	3.735281615
33	1	0.55632288	6.008056236	0.9319965477	17.5	0.1475461375	0.7603039402	42576.95656	79.93410711	100.8661037	3000	4.064435494
33	1	0.1599885013	13.51973666	0.3366048691	22.5	0.1073834291	0.7530701775	18420.79053	70.10742391	90.44402878	3000	2.421695257
33	1	0.4305662847	7.88322419	3.942390335	20	0.1825408617	0.7901903854	32235.17334	79.78099531	103.7233856	3000	3.19826588
33	1	0.9243256216	6.693978056	19.3568212	17.5	0.2480558619	0.8705170666	38121.9385	60.20519289	99.56201409	3000	4.697428573
33	0	0.3056872055	6.357271209	-7.863670968	17.5	-0.05944304288	0.5877375266	40188.6985	79.60456214	91.74089117	3000	4.402048377
33	1	0.7940879128	5.08757916	3.766739263	15	0.1641808376	0.788470587	50443.08318	73.3506395	97.11737876	3000	5.478041942
33	1	0.5554006182	6.252522596	0.4449084437	15	0.06283590552	0.7539128704	40877.05813	59.07784691	79.52275535	3000	5.004911964
33	1	1.943727533	3.021719222	11.71718508	7.5	0.2314028069	0.8408600924	85544.82853	73.47537746	105.1925625	3000	8.827575067
33	1	0.7926414714	4.787962995	2.294297434	15	0.1637505061	0.7748235578	53655.9772	79.55068897	101.8449864	3000	5.71412207
