#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
8	1	64834.9658	211.0567615	550441.3253	4546150.951	24843.92372	0.006243051104	0.8622742197	36385.14352	15070.11619	9050.60533	2119.283763	477.3081108	0.07035225383	0.01929025099	0.01002502296	0.9
8	1	68217.11467	3257.054999	889451.7287	3448635.134	2709.39318	0.8916242728	1.057294558	44112.04903	16394.78801	10406.79463	2085.200903	580.8147167	1.085685	0.03117089198	0.02981826422	0.1
8	1	73471.56698	3909.910273	2853468.965	184109.0351	-474.0165748	1.018960663	1.085218758	45350.72539	16598.56247	10608.24709	2118.933633	596.785905	1.303303424	0.1	0.01019719243	0.1
8	1	72686.44776	282.0494728	2452644.157	343836.753	4386.303516	0.8245478594	1.042456859	43591.44833	16301.17453	10307.30695	2107.462022	573.5247847	0.09401649092	0.08595306929	0.01689146815	0.1
8	1	66275.6791	902.4525016	936154.0779	2655729.614	2756.09328	0.8897562688	1.056774114	44207.87328	16403.66386	10409.5702	2119.323285	581.5511662	0.3008175005	0.03280757875	0.01	0.1
8	1	66435.22863	1529.863622	941762.4942	2669131.859	1459.94935	0.941602026	1.068194791	44659.55618	16481.15161	10488.94583	2117.086811	587.6055683	0.5099545407	0.03300412606	0.01129763678	0.1
8	1	66807.9696	1206.375236	1078386.839	2178391.629	1521.65433	0.9391338268	1.067644283	44645.05805	16478.19179	10485.51918	2119.320454	587.3769906	0.4021250788	0.03779213486	0.01000035359	0.1
8	0	65987.32867	45.73726774	859098.8117	2956660.995	74941.97293	-1.997678917	0.4211229146	18642.64678	12045.50629	5968.320974	2119.327209	240.8753601	0.01524575591	0.03010717208	0.01	0.2
8	1	65011.12457	323.1846786	598229.8779	4252307.503	14621.16388	0.4151534449	0.9522932044	40005.76037	15687.32089	9679.5696	2119.326458	525.5548618	0.1077282262	0.02096500383	0.01	0.1
8	1	66846.29385	397.1526987	1088638.236	2147496.406	6115.311727	0.7553875309	1.027193658	43018.17828	16200.85407	10202.89368	2119.325294	565.6975885	0.1323842329	0.03815139569	0.01	0
8	1	65617.70607	541.5842911	760325.0129	3392803.888	6459.103661	0.7416358536	1.02416631	42896.42145	16180.09793	10181.74182	2119.325373	564.0750879	0.180528097	0.02664563807	0.010000012	0.1
8	1	73288.40729	1400.44553	2642438.517	261317.7435	764.7237775	0.9694110489	1.074342016	44879.80979	16520.42254	10530.41431	2109.192712	590.6655134	0.4668151767	0.09260442462	0.01587747418	0.1
8	0	67694.50227	180.9262152	285346.8965	9399533.052	61312.89192	-1.452515677	0.5413361796	23264.85167	12847.04918	6796.5645	2057.198472	303.4540786	0.06030873841	0.01	0.04609488211	0.5
8	1	63840.2774	4347.245899	285346.8965	6575303.126	1633.070006	0.9346771998	1.066663182	44605.60127	16471.46538	10478.66441	2119.321357	586.8511898	1.449081966	0.01	0.01	0.1
8	1	65241.52693	2738.183986	659767.6689	3903010.764	881.7673456	0.9647293062	1.073278976	44871.67493	16516.82394	10524.88812	2119.316661	590.3968515	0.9127279955	0.02312159961	0.01000112631	0.1
8	0	69780.47684	46.26879534	1830290.179	775596.0488	34545.6994	-0.3818279758	0.7768508152	32940.88797	14483.5172	8453.285005	2116.766725	431.4507066	0.01542293178	0.06414263488	0.011487435	0.9
8	1	65207.82754	228.5413606	646796.25	3979650.324	19376.425	0.2249429999	0.9104203102	38320.85089	15400.14359	9386.961367	2119.085505	503.1060013	0.07618045352	0.02266701541	0.01014011514	0.1
8	1	65809.32253	763.4331709	418718.136	6257706.891	10240.976	0.5903609601	0.9909399298	41478.99036	15943.64701	9945.137681	2095.63074	545.5621837	0.2544777236	0.01467400351	0.02376613799	0.1
8	1	65520.83634	343.9130494	734186.0102	3518930.371	11017.42893	0.5593028428	0.9840268617	41282.00263	15904.88792	9901.287513	2119.310905	542.5619885	0.1146376831	0.02572959507	0.01000886827	0.2
8	1	66851.28205	161.2079931	1088638.236	2148489.799	16191.13455	0.3523546179	0.9384686841	39449.47741	15592.50776	9582.963557	2119.246137	518.1432484	0.05373599768	0.03815139569	0.01004671463	0.1
8	0	64104.55267	311.8637969	285346.8965	6738400.688	32968.70989	-0.3187483956	0.790742841	33493.79299	14578.14377	8550.028098	2115.066947	438.8455115	0.103954599	0.01	0.01247494245	0.9
8	0	65095.99022	162.182639	600001.5467	4272705.796	29895.27802	-0.1958111206	0.8177971291	34592.15241	14764.72761	8739.618145	2118.065793	453.4344594	0.05406087968	0.02102709208	0.01073268007	0.9
8	1	71616.59036	419.6327627	2304775.796	402729.7193	2564.455757	0.8974217697	1.058472948	44264.0961	16414.02151	10420.7752	2115.786719	582.3564017	0.1398775876	0.08077101325	0.01205429123	0.5
8	1	63847.12945	812.5129566	286115.5737	6570687.502	12035.69213	0.518572315	0.9750604414	40921.21549	15843.39445	9838.630603	2119.262183	537.7550029	0.2708376522	0.01002693834	0.0100372312	0.8
8	1	74180.20822	3611.488053	2647069.578	281564.4076	1283.433275	0.948662669	1.069819517	44649.67295	16484.2731	10496.16638	2095.068023	587.8221083	1.203829351	0.09276672047	0.02406690935	0.1
8	1	63864.71511	1151.814037	291877.3344	6515757.737	8083.43528	0.6766625888	1.009862843	42321.15104	16082.03038	10081.80453	2119.325762	556.4091781	0.3839380123	0.01022885961	0.01	0
8	1	63843.96326	3831.883113	285346.8965	6577550.487	1959.857461	0.9216057016	1.063785762	44489.67108	16451.71551	10458.54892	2119.262659	585.3072745	1.277294371	0.01	0.01003451816	0.1
8	1	64861.04725	4262.308465	421735.9671	5701017.894	1480.170105	0.9407931958	1.068035922	44632.65224	16477.8759	10486.70923	2111.091428	587.3420171	1.420769488	0.01477976359	0.01477976359	0.1
8	0	64423.47061	164.2495587	441192.3691	5292133.679	40285.36409	-0.6114145636	0.7263005349	30916.57153	14137.86788	8100.575066	2119.327047	404.4346076	0.05474985291	0.01546161443	0.01	0.9
8	1	64905.56924	1362.835198	570022.5548	4422723.763	3064.251008	0.8774299597	1.054060552	44098.73667	16385.05911	10390.61074	2119.323616	580.0968391	0.4542783992	0.01997647642	0.01	0.1
8	0	63997.27407	154.4325306	318458.289	6298194.544	59759.68961	-1.390387584	0.5548160956	24017.82108	12961.94012	6902.325359	2118.793767	312.5120378	0.0514775102	0.01116039084	0.01030988566	0.9
8	1	68385.30597	2651.469015	1378814.446	1494941.714	572.7744561	0.9770890218	1.076023271	44957.05362	16532.97548	10542.68972	2112.005198	591.6502874	0.8838230051	0.04832063928	0.01424363134	0.1
8	1	74236.831	1051.7824	2802823.447	215853.7645	1372.72374	0.9450910504	1.06900609	44645.99098	16481.7905	10492.07743	2103.582826	587.6386442	0.3505941333	0.09822512463	0.01913877851	0.1
8	1	67515.64606	239.7652237	1088638.236	2284988.066	11405.86766	0.5437652936	0.9806408608	41108.94368	15877.74229	9875.604567	2108.536419	540.4265598	0.07992174123	0.03815139569	0.01626849495	0.1
8	1	65633.894	3965.227621	704546.6663	3744211.873	559.944497	0.9776022201	1.076124471	44973.71508	16535.01134	10544.08827	2115.688184	591.8140268	1.32174254	0.02469088239	0.01210636791	0.1
8	1	66389.9902	363.6626395	664580.8265	4305320.818	12851.02844	0.4859588625	0.9679389314	40572.63875	15787.94305	9785.45965	2101.101819	533.3976906	0.1212208798	0.02329027702	0.02058782715	0.1
8	1	72815.51218	1229.032532	2613591.357	262982.3519	464.8588518	0.9814056459	1.076963719	45005.38686	16540.54351	10549.83771	2115.077877	592.2457145	0.4096775105	0.09159347409	0.01245975386	0.1
8	1	69163.35706	3889.695993	1695479.392	926102.9992	-260.5130654	1.010420523	1.083339995	45273.77695	16585.53349	10595.04416	2118.550743	595.766928	1.296565331	0.05941818232	0.01043255019	0.1
8	0	63976.61582	30	321780.3195	6249912.217	307389.4784	-11.29557914	-1.625752961	-63680.56041	-1988.302817	-8333.053608	2119.327353	-856.1430831	0.01	0.01127681161	0.01	0.1
8	1	65968.15983	494.7573528	853958.1227	2977929.049	6275.852643	0.7489658943	1.025779977	42961.31776	16191.16118	10193.01619	2119.324242	564.939897	0.1649191176	0.02992701632	0.01000063916	0.2
8	1	64149.89907	563.1222908	342831.9734	6122702.184	14752.97385	0.4098810461	0.9511373954	39954.06085	15678.84069	9671.207704	2117.803069	524.8900638	0.1877074303	0.01201456815	0.01088504409	0.1
8	1	64704.4903	427.6374825	515973.629	4769099.125	12718.10346	0.4912758615	0.9690511498	40679.68236	15802.20994	9796.652588	2119.307322	534.5356787	0.1425458275	0.0180823284	0.01001104025	0.1
8	1	64872.09821	1094.42154	561075.7326	4478194.167	4079.44514	0.8368221944	1.045121002	43739.19679	16323.76763	10328.15072	2119.324262	575.305703	0.36480718	0.01966293447	0.01000008512	0.1
8	1	66866.99715	434.5529416	922849.1093	2871094.076	7394.303233	0.7042278707	1.015964258	42531.17215	16120.09299	10122.49219	2108.991041	559.3716062	0.1448509805	0.03234130529	0.01600397714	0.1
8	1	65267.24914	637.0753097	666673.4993	3865600.308	6238.985706	0.7504405718	1.026104615	42974.37812	16193.38736	10195.28462	2119.325331	565.1139185	0.2123584366	0.02336361487	0.01	0.1
8	1	67364.86903	232.2520706	1227215.971	1770493.283	9671.830349	0.613126786	0.9958758248	41758.60778	15986.13245	9984.078236	2119.326012	548.9128676	0.07741735686	0.04300786116	0.01	0.6
8	1	73464.76548	1578.621796	2830569.142	191472.2664	16.32753108	0.9993468988	1.080904979	45172.87703	16568.52238	10577.86799	2117.694496	594.4360916	0.5262072653	0.09919747425	0.010936022	0.1
8	1	67984.18827	1046.972688	1375494.522	1448711.803	1375.174498	0.9449930201	1.068937473	44693.51541	16486.67944	10494.35946	2118.281597	588.0391703	0.3489908961	0.04820429236	0.01060350417	0.1
8	1	67440.72342	800.74529	1247410.329	1721425.988	2213.471745	0.9114611302	1.061552321	44400.03208	16436.42257	10442.95433	2119.317947	584.1118989	0.2669150967	0.04371557371	0.01000266516	0.2
8	1	72154.92792	113.9469038	2406413.917	354719.6882	10520.10526	0.5791957896	0.9884255982	41438.14798	15932.83315	9930.880696	2113.243274	544.7388769	0.03798230128	0.08433292764	0.01353391734	0.5
8	1	66542.41496	288.8463784	977794.4413	2531965.246	9895.858081	0.6041656768	0.9939088155	41673.37742	15971.99402	9969.998829	2117.538157	547.8054362	0.09628212614	0.03426686792	0.01103869679	0.1
8	1	64243.04994	4080.393363	290678.3442	6762458.781	2185.803942	0.9125678423	1.061815699	44389.51938	16435.97888	10443.63549	2113.15068	584.0695097	1.360131121	0.01018684092	0.01358513088	0.1
8	1	67427.85574	1081.523608	1202197.399	1860099.4	1704.033217	0.9318386713	1.06604638	44572.15361	16466.31553	10473.88035	2116.796582	586.4454728	0.3605078694	0.04213108373	0.01146664906	0.2
8	1	73209.02561	3909.576434	2762739.355	210409.4441	-376.2031305	1.015048125	1.084361409	45311.99655	16592.23163	10602.02361	2117.694474	596.2894751	1.303192145	0.09682037509	0.01091811287	0.1
8	1	66292.48868	351.5334474	913970.0735	2764549.77	8609.167711	0.6556332915	1.005238524	42129.65817	16049.73807	10049.19228	2117.716695	553.8828875	0.1171778158	0.03203013892	0.01093486182	0.1
8	1	63840.2774	627.5267248	285346.8965	6575303.126	15847.83829	0.3660864685	0.9414914096	39571.32348	15613.26153	9604.098237	2119.326528	519.7656646	0.2091755749	0.01	0.01	0
8	1	66973.37176	503.7623354	856490.2603	3254436.391	7281.200626	0.708751975	1.016978518	42552.39507	16124.9612	10128.50404	2103.273297	559.7450078	0.1679207785	0.03001575524	0.01932572725	0.2
8	1	63840.2774	523.6262553	285346.8965	6575303.126	19144.2385	0.2342304601	0.9124641157	38403.87607	15414.24433	9401.286621	2119.326672	504.2085528	0.1745420851	0.01	0.01	0.1
8	1	65896.36287	157.2329985	834478.1877	3060157.518	21908.38692	0.1236645232	0.888123761	37424.86804	15247.3549	9231.218775	2119.307939	491.1628352	0.05241099951	0.02924434077	0.01001093502	0.4
8	1	69074.54379	338.4522557	1637786.592	1015499.612	4801.940044	0.8079223982	1.03876783	43474.11974	16279.19012	10283.23661	2116.53168	571.8176032	0.1128174186	0.05739633451	0.01162266022	0
8	1	65527.3466	363.6626395	735295.8558	3514261.995	10363.52405	0.585459038	0.9897851098	41513.4633	15944.35381	9941.512837	2119.272838	545.6469775	0.1212208798	0.02576848968	0.01003094236	0.1
8	1	64738.54149	1168.356472	524008.145	4717761.738	4099.848419	0.8360060632	1.044941601	43731.6971	16322.50731	10326.88164	2119.241177	575.2070805	0.3894521575	0.01836389852	0.01004836014	0.2
8	1	67260.44485	146.362039	1199310.922	1840672.663	16181.84967	0.3527260132	0.9385501871	39453.03058	15593.09589	9583.548126	2119.326545	518.1893231	0.04878734634	0.04202992698	0.01	0
8	1	64108.53561	3786.716762	342778.0696	6099838.931	1588.478436	0.9364608626	1.067058598	44618.56137	16473.86275	10481.26553	2118.461198	587.0375168	1.262238921	0.01201267909	0.01049956362	0.1
8	1	65248.56832	488.686397	661681.4629	3892575.814	8434.622333	0.6626151067	1.006770376	42196.77524	16060.82777	10060.19768	2119.325825	554.7517773	0.1628954657	0.02318866864	0.01	0.1
8	1	65180.94708	347.6195106	543384.5803	4752338.304	15417.23536	0.3833105854	0.94530255	39703.91056	15637.186	9629.590005	2113.280644	521.6282778	0.1158731702	0.01904294692	0.01351244765	0
8	1	65969.64851	271.2187801	854358.6407	2976265.224	12072.82696	0.5170869215	0.9747332389	40908.27188	15841.17412	9836.356332	2119.325334	537.5815191	0.09040626004	0.02994105249	0.01000054453	0.1
8	1	65805.45588	612.8468329	579369.0583	4729997.797	8613.369468	0.6554652213	1.005241009	42087.54649	16045.25609	10046.89151	2105.383628	553.5171216	0.2042822776	0.02030402522	0.018099905	0.1
8	0	65680.81626	199.0535729	428865.819	6075368.695	35588.9615	-0.4235584601	0.7677231778	32510.63114	14414.20524	8386.042702	2098.31548	426.0095554	0.06635119096	0.0150296297	0.02220704834	0.7
8	1	64904.87361	304.7414088	503792.714	4962602.672	18896.92006	0.2441231974	0.9146546961	38478.34335	15427.8101	9415.843225	2115.342771	505.2640063	0.1015804696	0.01765544746	0.01231451436	0.5
8	1	67297.32785	2705.543772	1209167.086	1815572.854	144.302396	0.9942279042	1.079772906	45132.86063	16561.34839	10570.26111	2119.311464	593.877316	0.901847924	0.04237533686	0.01	0.2
8	1	63969.39094	902.4525016	285346.8965	6654486.377	10936.1846	0.5625526159	0.9847488939	41303.97075	15909.08465	9905.943968	2117.244883	542.8874641	0.3008175005	0.01	0.01120915055	0
8	1	67274.68796	778.6891283	1088558.036	2234818.993	3240.224224	0.870391031	1.0525331	44013.65202	16372.06568	10378.63964	2112.412879	579.0725114	0.2595630428	0.03814858509	0.0140147288	0
8	1	63860.22834	4038.343756	290678.3442	6526649.729	1769.155468	0.9292337813	1.065464847	44557.40548	16463.24934	10470.29173	2119.321682	586.2089447	1.346114585	0.01018684092	0.01	0.1
8	1	67764.10123	1409.238785	1237609.829	1804326.331	1357.373028	0.9457050789	1.069109499	44684.1089	16486.11891	10494.66487	2113.510404	587.9893933	0.4697462617	0.04337211459	0.01337456297	0.2
8	1	66254.66462	381.3425886	930538.4234	2676586.431	7618.00251	0.6952798996	1.01396133	42485.98791	16110.13046	10110.44036	2119.325671	558.6057529	0.1271141962	0.03261077779	0.01	0.1
8	0	63840.2774	110.5329888	285346.8965	6575303.126	93550.7343	-2.742029372	0.2572587138	12052.19999	10922.01906	4823.413584	2119.327246	153.0527166	0.03684432959	0.01	0.01	0
8	0	69161.57282	30	1707345.279	907028.2008	57312.32494	-1.292492998	0.5763652825	24886.33248	13109.88043	7052.988237	2119.32715	324.0771521	0.01	0.05983402306	0.01	0.1
8	1	72180.23873	113.8207297	2410230.357	353199.8235	10527.69036	0.5788923857	0.9883593748	41434.87604	15932.31426	9930.384581	2113.065486	544.6980927	0.03794024325	0.08446667499	0.01363720619	0
8	1	72389.50695	87.01856625	2536458.533	289108.069	12857.41232	0.4857035073	0.9678308352	40623.75514	15793.11339	9787.750297	2117.306715	533.8221044	0.02900618875	0.0888903494	0.01117333223	0
8	1	64864.06074	2667.660856	558930.3274	4491594.103	1230.082807	0.9507966877	1.070211789	44748.32252	16495.79537	10503.45827	2119.320137	588.7530574	0.8892202853	0.0195877486	0.01	0.1
8	1	65145.09423	296.382847	602516.2368	4273462.489	16029.56904	0.3588172386	0.9398972193	39500.70035	15601.63795	9592.602428	2117.425549	518.8546779	0.09879428233	0.02111521955	0.01110441245	0.1
8	1	63861.42197	3764.012445	290997.3135	6523750.338	1950.871307	0.9219651477	1.063864702	44493.04931	16452.27841	10459.11163	2119.322064	585.3513505	1.254670815	0.01019801922	0.01	0.1
8	1	65897.95802	377.7530336	591393.8795	4671956.399	13605.9933	0.455760268	0.9612796367	40316.84515	15743.56839	9739.592632	2104.618526	529.9333316	0.1259176779	0.02072543584	0.01854477857	0.1
8	1	65987.47776	503.7623354	859130.2085	2956540.342	6108.324408	0.7556670237	1.027255188	43020.65122	16201.27575	10203.3235	2119.324782	565.7305504	0.1679207785	0.03010827239	0.01000029586	0.2
8	1	63844.80115	3719.522547	285346.8965	6578061.475	2043.011161	0.9182795536	1.063053574	44460.17702	16446.69055	10453.43063	2119.249309	584.914458	1.239840849	0.01	0.01004236499	0.1
8	1	65259.4181	178.6633521	664580.8265	3876885.668	24288.35726	0.02846570964	0.8671662641	36582.04385	15103.67279	9084.793789	2119.326822	479.9312729	0.05955445071	0.02329027702	0.01	0.1
8	1	69019.2254	186.0543066	1637237.164	1011270.991	9139.373081	0.6344250768	1.000570707	41940.81	16017.61586	10016.51743	2117.391466	551.3714984	0.0620181022	0.05737707976	0.01112385726	0.1
8	1	65302.80308	502.9129723	675934.0382	3816371.507	7986.927464	0.6805229015	1.010712714	42355.2823	16087.85198	10087.73979	2119.311239	556.8642326	0.1676376574	0.02368815104	0.01000842705	0.2
8	0	63847.52565	289.7216224	287283.8314	6557585.359	34975.21201	-0.3990084803	0.7730604353	32797.20583	14458.46354	8427.283128	2119.326995	429.4954692	0.09657387414	0.01006788001	0.01	0.9
8	1	63971.6461	3824.902823	320452.274	6261485.395	1661.975843	0.9335209663	1.066408644	44595.36403	16469.72022	10476.88597	2119.321429	586.7147708	1.274967608	0.01123027017	0.01	0.6
8	1	65958.59399	285.6946899	452122.2347	5986641.681	23993.04117	0.04027835335	0.8698438602	36607.2941	15113.24431	9098.974616	2095.240458	480.6493776	0.09523156328	0.01584465225	0.02399341897	0.7
8	1	72080.75196	59.50192516	2486040.765	306709.4958	19350.92019	0.2259631924	0.9106443958	38330.40175	15401.73735	9388.556603	2119.242802	503.2307815	0.01983397505	0.08712345553	0.01004873035	0.1
8	1	63893.69112	2142.339928	285346.8965	6607945.983	4162.951752	0.8334819299	1.044388419	43706.78662	16318.43085	10322.8704	2118.463413	574.8874528	0.7141133092	0.01	0.01050022039	0.1
8	1	65278.19806	186.0961106	669505.9854	3850502.325	23111.17796	0.07555288147	0.8775322351	36998.93309	15174.742	9157.219024	2119.321161	485.4867237	0.06203203687	0.02346287952	0.01000327221	0.2
8	1	72403.03367	725.7999399	2573553.921	271377.045	827.5717846	0.9668971286	1.073756202	44890.87513	16520.09661	10528.22283	2119.318301	590.6526778	0.2419333133	0.09019035963	0.01	0.2
8	1	66867.13674	765.3851196	1094208.038	2130898.531	2786.970103	0.8885211959	1.05650222	44196.938	16401.7997	10407.6705	2119.32332	581.4054454	0.2551283732	0.03834658977	0.01	0
8	1	65987.45586	201.5544037	859128.8621	2956541.265	16414.04618	0.3434381527	0.9365055221	39370.79548	15579.07715	9569.262155	2119.326319	517.0934826	0.06718480122	0.03010822521	0.01000013795	0.1
8	1	64093.43277	428.4906244	352997.0628	5983951.927	18901.94039	0.2439223842	0.9145977335	38489.68795	15428.87286	9416.194055	2119.326663	505.3520604	0.1428302081	0.01237080435	0.01	0.1
8	0	68833.84178	30	1619766.413	1024719.827	60452.49761	-1.418099904	0.5487136901	23774.21435	12920.29533	6859.788549	2119.327163	309.2573444	0.01	0.0567648162	0.01	0.2
8	1	67106.9961	925.5349442	993721.6977	2595104.906	3181.71221	0.8727315116	1.053058003	44024.43495	16374.56373	10381.73991	2109.394972	579.2640125	0.3085116481	0.03482503962	0.0157678371	0.1
8	1	66499.05081	224.049326	995845.2226	2443831.75	12567.56565	0.4972973738	0.9703766881	40733.05917	15811.30504	9805.9176	2119.326313	535.2466635	0.07468310868	0.03489945869	0.01	0.1
8	1	69855.40753	85.04654744	1892757.242	700564.9118	17714.81473	0.291407411	0.9250512718	38910.11832	15500.5445	9489.232175	2119.326616	510.9546104	0.02834884915	0.06633179704	0.01	0.1
