#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
32	1	65003.30524	553.5925875	511771.018	4939055.629	10100.00998	0.5959996007	0.9921216736	41590.20068	15958.53664	9956.89165	2114.236722	546.7493521	0.1845308625	0.01793504763	0.0129567281	0.1
32	1	67189.27486	1241.905919	1180264.817	1890181.078	1264.581649	0.9494167341	1.069908006	44736.099	16493.71196	10501.33545	2119.318601	588.5901962	0.4139686396	0.04136245503	0.01000096371	0.1
32	1	65456.15134	3844.56533	717153.4305	3603106.399	313.9216098	0.9874431356	1.07827928	45072.78859	16551.10778	10559.82525	2119.313969	593.076811	1.281521777	0.02513268724	0.01	0.1
32	0	65232.37674	278.5907774	424756.4273	5869776.123	25380.38324	-0.01521532955	0.8575950712	36149.07777	15032.93231	9015.283293	2105.296113	474.3839795	0.09286359247	0.01488561581	0.01815141841	0.9
32	1	64282.85476	506.2168041	318646.8758	6465058.798	18044.53817	0.2782184733	0.9221642175	38776.46114	15478.8805	9468.097134	2114.201141	509.2547368	0.1687389347	0.01116699988	0.01297774468	0.5
32	0	64953.88277	172.4516983	582746.8064	4345300.99	28836.49734	-0.1534598938	0.827116491	34971.24536	14829.07906	8804.966789	2119.315662	458.4663539	0.05748389945	0.02042239862	0.01000653478	0.8
32	1	63840.2774	4350	285346.8965	6575303.126	1631.551724	0.934737931	1.066676552	44606.13898	16471.55704	10478.75782	2119.321353	586.8583552	1.45	0.01	0.01	0.1
32	0	67207.4195	86.92605951	1031202.3	2454005.997	33087.29086	-0.3234916346	0.7897147366	33435.24189	14569.26146	8541.900136	2110.04112	438.144904	0.02897535317	0.03613854969	0.01539479396	0
32	1	64988.36989	204.9084258	592149.194	4288480.271	23751.48802	0.0499404792	0.8718938033	36772.18053	15136.08578	9117.824765	2119.326809	482.4649868	0.06830280859	0.02075190588	0.01	0.8
32	1	65879.82134	181.0615033	830369.8562	3077388.075	19020.70456	0.2391718175	0.9135519253	38447.62663	15421.70258	9408.887068	2119.326668	504.7915619	0.06035383444	0.02910036403	0.01	0.1
32	0	67594.09728	30	1288472.146	1625679.396	76192.85028	-2.047714011	0.4101079947	18199.63822	11969.9857	5891.36052	2119.327212	234.971939	0.01	0.04515458771	0.01	0.1
32	1	67489.22648	462.0306934	1180264.817	1943484.02	5037.089376	0.798516425	1.036703706	43384.10772	16264.2925	10268.43057	2114.487976	570.6505069	0.1540102311	0.04136245503	0.01281001583	0.1
32	1	64260.64487	4350	297935.5312	6688505.297	1961.99453	0.9215202188	1.063786017	44469.29106	16449.54402	10457.43093	2113.304286	585.130085	1.45	0.0104411695	0.01349557912	0.1
32	0	63840.2774	235.412449	285346.8965	6575303.126	43518.97923	-0.7407591692	0.6978261109	29771.35998	13942.64128	7901.626313	2119.327073	389.1738052	0.07847081632	0.01	0.01	0
32	1	65157.16706	865.6025284	637256.4999	4027299.624	4627.826234	0.8148869506	1.040292091	43544.98357	16290.65967	10294.4115	2119.324713	572.717664	0.2885341761	0.02233269427	0.01	0.9
32	1	63896.96767	4349.974095	300496.1159	6437995.231	1510.745453	0.9395701819	1.067740342	44648.92352	16478.85061	10486.19045	2119.321033	587.4284912	1.449991365	0.01053090535	0.01	0.1
32	1	65711.02669	317.707469	785224.8918	3277180.035	11159.32423	0.5536270307	0.982777325	41231.7919	15896.32556	9892.559524	2119.323872	541.8926877	0.1059024897	0.0275182559	0.01000134336	0.8
32	1	64525.24009	4350	387427.4734	5866200.61	1350.503425	0.945979863	1.06916703	44689.58813	16486.85073	10495.24066	2114.435516	588.0477551	1.45	0.01357742026	0.0128372671	0.1
32	0	64551.08957	30	475295.7099	5046596.954	207858.9039	-7.314356158	-0.7493110678	-28430.98401	4020.766111	-2209.417112	2119.327331	-386.4160553	0.01	0.01665676816	0.01	0.9
32	1	65223.04232	4350	654860.2055	3929740.505	279.2665335	0.9888293387	1.078584444	45085.06197	16553.20005	10561.95741	2119.313524	593.240363	1.45	0.02294961724	0.01	0
32	1	73455.15	234.8675157	2853468.965	183829.0198	3679.038294	0.8528384683	1.048647125	43880.75834	16347.91625	10352.77346	2119.249352	577.1932993	0.0782891719	0.1	0.01004344714	0.1
32	1	73342.70836	355.4548188	2821881.083	192201.3893	2212.724819	0.9114910072	1.061559421	44399.75933	16436.41175	10442.97327	2119.154814	584.1108487	0.1184849396	0.09889300068	0.01009742858	0.8
32	1	64499.51135	285.8636797	448265.3586	5264386.479	22506.60629	0.0997357482	0.8828584857	37210.43354	15210.97043	9194.284012	2118.527682	488.3176976	0.09528789322	0.01570948779	0.01046424952	0
32	1	68499.17362	600.7129443	1530333.759	1160676.022	2470.907271	0.9011637092	1.059285392	44308.87427	16420.88171	10427.11632	2119.322922	582.8970801	0.2002376481	0.05363064319	0.01	0
