#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
42	1	65791.74943	204.9582786	806834.5896	3179954.241	17223.67783	0.3110528869	0.9293761032	39084.05852	15530.19645	9519.449461	2119.326594	513.2724939	0.0683194262	0.02827556912	0.01	0
42	1	73337.29126	190.8382923	2801648.923	198988.1325	4892.113657	0.8043154537	1.037969006	43447.09921	16274.25757	10277.93576	2118.02398	571.4338918	0.06361276409	0.09818396337	0.0107557346	0.1
42	1	66276.15437	1152.816484	936281.0465	2655259.965	1991.022974	0.9203590811	1.063511136	44478.82925	16449.85429	10456.64129	2119.32214	585.1618577	0.3842721614	0.03281202838	0.01000000134	0.3
42	1	64180.34136	4256.175986	376221.4445	5793454.18	1092.745036	0.9562901985	1.071421152	44796.96182	16504.08701	10511.908	2119.319599	589.4012126	1.418725329	0.01318470427	0.01000000056	0.1
42	1	65474.09353	1249.633943	721948.0828	3579120.907	2532.314986	0.8987074006	1.058744651	44287.12622	16417.17427	10423.3382	2119.323005	582.607271	0.4165446478	0.02530071613	0.01	0
42	1	73450.5107	4192.780342	2853468.965	183749.9671	-516.3583076	1.020654332	1.085590522	45366.83909	16601.23518	10610.90838	2119.26912	596.9952543	1.397593447	0.1	0.01	0
42	1	67592.86747	444.5317745	1288143.492	1626423.858	4429.959539	0.8228016184	1.042034457	43615.0597	16302.60569	10306.58528	2119.32461	573.6514809	0.1481772582	0.04514307	0.01000000052	0.1
42	1	66626.67622	749.0018784	1029950.287	2330440.802	3091.115621	0.8763553751	1.053823989	44089.22235	16383.43719	10388.95789	2119.323642	579.9700536	0.2496672928	0.03609467282	0.01	0.1
42	0	63997.63206	43.76796504	305015.6202	6447460.144	222160.3886	-7.886415545	-0.8752421214	-33500.42008	3156.863974	-3089.54209	2117.977286	-453.9487006	0.01458932168	0.01068929166	0.01078433746	0.9
42	1	65309.48874	423.2191496	551756.9473	4739760.126	12520.24207	0.4991903172	0.9708177813	40724.7431	15811.55212	9807.568551	2111.713418	535.2564645	0.1410730499	0.01933635705	0.01442283241	0.1
42	1	73448.85961	229.8969358	2768059.207	213158.2359	4277.308538	0.8289076585	1.043395074	43652.23951	16310.06461	10315.12842	2114.198856	574.2281378	0.07663231192	0.09700680964	0.01297772787	0.9
42	1	68265.79846	451.1975586	1116169.079	2334988.262	6664.417851	0.7334232859	1.022426305	42753.80692	16160.42666	10165.59573	2098.103765	562.5108728	0.1503991862	0.03911621582	0.02232886496	0
42	1	66977.20934	257.8859394	1120612.224	2056089.794	9541.602835	0.6183358866	0.9970231578	41804.13081	15993.93257	9992.060437	2119.144407	549.522373	0.0859619798	0.03927192612	0.01010549537	0.9
42	1	65027.6865	673.998074	602655.6883	4226171.249	6558.544108	0.7376582357	1.023290662	42861.20386	16174.09431	10175.62373	2119.325421	563.6057868	0.2246660247	0.02112010664	0.01000000001	0.8
42	1	65240.8961	275.2466912	556384.9379	4671940.018	19106.44155	0.235742338	0.9128168859	38396.74767	15414.39104	9402.580767	2113.098666	504.2122386	0.09174889707	0.01949854527	0.01361827288	0.8
42	1	65804.13508	768.5073332	810144.3672	3165326.325	4012.919066	0.8394832374	1.045706813	43762.75803	16327.78413	10332.24377	2119.324366	575.6196719	0.2561691111	0.02839156049	0.0100000004	0
42	1	64040.29486	4338.123309	338797.1339	6103499.492	1258.986433	0.9496405427	1.069957271	44738.08606	16494.05034	10501.67997	2119.32024	588.6166489	1.446041103	0.01187316694	0.01	0.1
42	0	65382.91736	118.3972756	697583.2695	3702685.635	35252.32475	-0.4100929899	0.7706202483	32699.06406	14441.73311	8410.233717	2119.326998	428.1876566	0.03946575855	0.02444684971	0.01	0.1
42	1	64259.89952	4303.946841	397480.8948	5624396.45	973.8689049	0.9610452438	1.072467946	44839.06265	16511.26404	10519.22187	2119.319023	589.9622383	1.434648947	0.01392974305	0.01000002534	0.9
42	1	64085.09634	333.6038681	350769.3378	6002550.846	24656.22746	0.01375090144	0.8639268891	36451.75957	15081.46295	9062.160508	2119.32683	478.1951373	0.1112012894	0.01229273359	0.01	0.3
42	1	65803.4821	438.5106748	809969.884	3166095.777	7610.296209	0.6955881517	1.01402919	42488.71716	16110.59572	10110.91449	2119.32567	558.6421222	0.1461702249	0.02838544571	0.01	0
42	1	66000.62637	794.92176	810144.3672	3223518.882	4081.411589	0.8367435364	1.045113826	43728.06778	16322.56304	10327.50526	2116.156895	575.2075824	0.26497392	0.02839156049	0.01184014472	0
42	0	64825.05413	162.2474473	548506.6726	4557290.48	32661.3864	-0.3064554561	0.7934354176	33616.66631	14598.15868	8569.641665	2119.326966	440.4153944	0.05408248244	0.01922245097	0.01	0
