#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
42	1	69009.52763	848.9956183	1666605.286	960029.4371	1337.851995	0.9464859202	1.069262821	44710.13345	16489.28664	10496.82666	2119.313915	588.244264	0.2829985394	0.05840628745	0.01000382979	0.1
42	1	65108.94521	731.0844302	304944.5888	7148080.018	13960.71845	0.4415712618	0.9581706147	40176.19437	15720.58862	9717.012911	2100.058024	528.1313116	0.2436948101	0.01068680236	0.02119429352	0.1
42	1	66824.82789	4005.440909	1082901.933	2164725.595	-79.18061105	1.003167224	1.081740842	45212.00899	16574.84097	10584.01094	2119.306271	594.9320272	1.33514697	0.0379503666	0.01	0
42	0	73456.83163	38.85319606	2852018.109	184322.4128	26094.00918	-0.0437603674	0.8512667414	35941.93338	14994.59324	8973.669364	2119.137451	471.4043222	0.01295106535	0.09994915465	0.010110041	0.9
42	1	65108.6344	528.1671861	624287.2226	4100721.038	8256.803318	0.6697278673	1.008336207	42259.75131	16071.56344	10071.13803	2119.325794	555.5909807	0.1760557287	0.02187818512	0.01	0.1
42	0	64760.20222	100.2096539	531176.4353	4668650.182	55120.72057	-1.204828823	0.5956640146	25662.5073	13242.19658	7187.827091	2119.327141	334.4202634	0.03340321796	0.0186151117	0.01	0.1
42	0	65733.30536	30	791216.7045	3249896.551	124558.4998	-3.982339993	-0.01578808479	1070.543288	9049.953099	2915.655233	2119.327284	6.713909459	0.01	0.02772823936	0.01	0
42	1	73055.86419	4350	2748008.422	212828.536	-516.1475615	1.020645902	1.085588666	45366.76445	16601.22246	10610.89541	2119.26917	596.9942597	1.45	0.09630412862	0.01	0
42	1	65282.84332	3665.80373	670840.6985	3843225.195	444.6524401	0.9822139024	1.077128096	45026.48918	16543.21502	10551.78202	2119.315421	592.4598367	1.221934577	0.02350965462	0.01	0.1
42	1	64481.42068	580.8330867	372440.7198	5996771.688	13350.78909	0.4659684364	0.9634960825	40438.93655	15762.2765	9756.888197	2114.244999	531.4077687	0.1936110289	0.01305220853	0.01295210927	0.1
42	1	66553.4314	408.401213	1010375.981	2394862.178	6444.074364	0.7422370254	1.024298655	42901.74402	16181.00529	10182.66649	2119.325315	564.146016	0.1361337377	0.03540869005	0.01000004374	0.1
42	0	63940.90068	291.5297656	286430.0478	6624435.521	34971.10561	-0.3988442246	0.773101579	32793.53258	14458.17776	8427.277999	2117.770321	429.4711846	0.09717658854	0.01003795911	0.01090437964	0.1
42	1	65687.80776	1270.332834	745871.405	3501898.205	2518.188229	0.8992724708	1.058875457	44285.53523	16417.34082	10423.87585	2117.320885	582.6177882	0.423444278	0.02613911047	0.01116304315	0
42	0	64109.91205	315.262837	308090.2522	6480167.417	30074.9976	-0.2029999042	0.8162200478	34522.85955	14753.28978	8728.277142	2116.352433	452.5382269	0.1050876123	0.01079704234	0.01172809081	0.1
42	1	63979.21076	364.2203994	322473.7601	6243877.771	24562.39766	0.01750409341	0.8647531314	36484.99017	15087.12784	9067.933403	2119.326828	478.6379599	0.1214067998	0.01130111328	0.01	0.1
42	1	73646.54969	123.861633	2853468.965	187120.249	7878.384598	0.6848646161	1.011678587	42383.3624	16093.32671	10093.89702	2116.165602	557.2882597	0.04128721098	0.1	0.01183590852	0.1
42	1	65549.16722	1395.415054	742009.8652	3480480.374	2108.003359	0.9156798656	1.062481035	44437.39969	16442.79171	10449.44405	2119.322356	584.6097777	0.4651383513	0.02600378257	0.01	0.1
42	1	65085.71421	622.6504757	618162.3085	4135859.138	6963.627424	0.721454903	1.019723597	42717.74026	16149.63777	10150.70091	2119.325525	561.6940267	0.2075501586	0.02166353712	0.01	0
42	1	66941.21866	396.7337501	1113898.674	2073318.957	5966.843528	0.7613262589	1.028501053	43070.73843	16209.81551	10212.02716	2119.318846	566.3980934	0.1322445834	0.03903664936	0.01000371882	0.1
