#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
26	0	67059.02566	30	1145486.103	1983992.595	85799.16368	-2.431966547	0.3255171486	14797.48285	11390.01316	5300.33036	2119.327233	189.6356685	0.01	0.04014363279	0.01	0.1
26	0	65851.13406	117.470124	822703.8158	3110427.947	30015.68483	-0.2006273931	0.8167328185	34553.66341	14757.89053	8732.41893	2119.326929	452.9015831	0.03915670802	0.02883170716	0.01	0.2
26	0	73412.82004	38.50080872	2770834.602	211423.7192	27433.93355	-0.09735734192	0.8394811024	35453.59422	14912.26078	8890.536823	2114.949797	464.9631868	0.01283360291	0.09710407355	0.01254295277	0
26	0	64437.12143	213.7095693	444840.2495	5265309.133	30526.12462	-0.2210449849	0.8122380105	34372.88693	14727.07319	8701.01403	2119.326937	450.4926011	0.07123652311	0.01558945462	0.01	0.9
26	1	65747.69977	167.9075066	794772.853	3234162.707	21527.59212	0.1388963153	0.8914769428	37559.73396	15270.34549	9254.647459	2119.30923	492.960004	0.05596916887	0.0278528648	0.01001017851	0
26	1	73442.16488	120.6931091	2851238.73	184321.731	7879.366275	0.684825349	1.011659825	42393.42377	16094.35086	10094.35991	2119.325724	557.3722664	0.04023103638	0.09992184126	0.01	0.1
26	1	72163.06138	111.7710291	2509426.641	296735.4827	9840.84958	0.6063660168	0.9943874828	41698.74822	15975.92807	9973.679297	2119.326034	548.1151941	0.03725700969	0.08794301503	0.01	0.1
26	1	64895.22234	233.9288831	567113.5176	4440904.764	21658.70887	0.1336516453	0.8903223325	37513.32696	15262.43246	9246.58194	2119.318064	492.3414561	0.07797629438	0.01987452902	0.0100050485	0.8
26	1	65559.83709	529.6479794	616533.854	4333979.799	8900.127661	0.6439948936	1.002696033	42006.41471	16030.06936	10030.27553	2111.584893	552.3377286	0.1765493265	0.02160646783	0.01449723822	0.9
26	0	63955.26493	30	316074.7667	6299784.893	312952.0599	-11.5180824	-1.674735693	-65650.59467	-2324.138672	-8675.292435	2119.327354	-882.3952662	0.01	0.01107686015	0.01	0.1
26	1	65326.90703	628.8431427	682615.7501	3780698.48	6164.957688	0.7534016925	1.026756488	43000.59575	16197.85674	10199.83921	2119.325309	565.4632882	0.2096143809	0.02392231205	0.01	0.1
26	1	64581.89962	257.0195069	483528.4404	4989051.501	23171.5278	0.07313888799	0.8770007913	36977.57813	15171.10035	9153.506916	2119.32676	485.2020642	0.08567316896	0.01694528472	0.01000002014	0.9
26	0	64533.65041	225.9556617	470635.4822	5079465.477	27208.1467	-0.08832586782	0.8414553126	35547.97627	14927.39312	8905.153218	2119.326882	466.1515473	0.07531855389	0.01649345018	0.01	0.1
26	1	65767.75695	300.4884791	800247.714	3209462.433	11606.53539	0.5357385844	0.9788393194	41073.38113	15869.32275	9865.043408	2119.315647	539.7818765	0.1001628264	0.02804473165	0.01000614747	0.1
26	1	64082.52601	4309.342288	350082.4732	6008297.02	1206.822679	0.9517270928	1.070416612	44756.56028	16497.19968	10504.88936	2119.320051	588.8628318	1.436447429	0.01226866237	0.01	0.1
26	1	73034.17324	103.3976257	2741922.064	214662.2766	9728.865192	0.6108453923	0.995373646	41738.35081	15982.68303	9980.566261	2119.30853	548.6432054	0.03446587522	0.0960908318	0.01001016077	0
26	1	67504.42317	1529.487498	1213672.606	1836317.229	1057.535692	0.9576985723	1.071741014	44799.33064	16505.1614	10513.56647	2116.251838	589.4813651	0.509829166	0.04253323307	0.01178155503	0.1
26	1	64963.07549	493.8688143	585389.8255	4329051.653	9524.456703	0.6190217319	0.9971735611	41810.80138	15995.03	9993.145426	2119.325992	549.6083863	0.1646229381	0.02051502339	0.01	0.1
26	1	68493.89661	401.4120237	1528923.594	1162958.315	4082.000419	0.8367199832	1.0450985	43738.2923	16323.61341	10327.99353	2119.32441	575.2936477	0.1338040079	0.05358122388	0.01	0
26	1	67449.22121	95.09390695	1249757.223	1715762.012	24265.57756	0.02937689768	0.8673668566	36590.11147	15105.04809	9086.195314	2119.326821	480.03878	0.03169796898	0.04379782078	0.01	0.1
26	0	64052.59909	79.13184762	342085.1673	6075607.156	109126.3901	-3.365055606	0.1201032984	6535.952609	9981.652844	3865.118557	2119.327268	79.54458539	0.02637728254	0.01198839628	0.01	0.9
26	1	65597.23467	383.3489852	754854.826	3418756.07	9514.96091	0.6194015636	0.9972571787	41814.16439	15995.6033	9993.729656	2119.32599	549.653201	0.1277829951	0.02645393503	0.01	0.3
26	1	63894.94001	4350	299947.1522	6442936.344	1514.927748	0.9394028901	1.067703515	44647.44091	16478.59797	10485.93306	2119.320615	587.4087412	1.45	0.01051166688	0.01000024939	0.1
26	1	65745.16567	360.9499254	794211.0062	3236565.482	9612.627461	0.6154949015	0.9963971848	41779.54018	15989.70315	9987.718955	2119.315441	549.1919748	0.1203166418	0.02783317485	0.01000613651	0.1
26	0	64276.99206	41.67175271	402049.2202	5588715.793	176788.0863	-6.071523451	-0.4757090475	-17426.99687	5896.638786	-297.7794672	2119.327318	-239.7796784	0.01389058424	0.0140898403	0.01	0.9
26	0	65068.00075	108.9809766	613428.7795	4163221.112	43732.37322	-0.7492949289	0.6959470157	29695.78473	13929.75781	7888.497209	2119.327074	388.1667084	0.03632699219	0.0214976503	0.01	0.1
26	1	67452.65423	285.611479	1250674.624	1713570.709	7562.779564	0.6974888175	1.01444761	42505.54557	16113.4645	10113.83796	2119.32566	558.8663734	0.09520382632	0.04382997114	0.01	0.1
26	1	73079.53709	516.1305478	2754066.269	211059.7081	1328.9008	0.946843968	1.069341674	44713.27202	16489.82378	10497.3758	2119.304297	588.2862395	0.1720435159	0.09651642626	0.01000939952	0.1
26	1	63843.40167	4349.99796	285346.8965	6577208.024	1635.166321	0.9345933472	1.066644884	44604.69295	16471.32155	10478.5271	2119.270991	586.8398837	1.44999932	0.01	0.01002925889	0.1
26	0	64747.86764	30	527880.2939	4690136.332	187076.9174	-6.483076694	-0.5663099773	-21070.87152	5275.459862	-930.8016499	2119.327323	-288.3370395	0.01	0.01849959822	0.01	0.3
26	1	65281.36579	1148.40621	670439.8995	3845379.534	3098.640705	0.8760543718	1.053757726	44086.55609	16382.98274	10388.49485	2119.32329	579.9345295	0.38280207	0.0234956086	0.01000020893	0.1
26	1	65993.71146	223.2443813	860804.4703	2949644.152	14714.75798	0.411409681	0.9514690377	39972.61324	15681.67023	9673.811206	2119.326464	525.1131516	0.07441479375	0.030166947	0.01	0.1
26	0	72304.24415	30	2547154.609	281542.8044	38163.9469	-0.5265578759	0.7449812158	31667.88898	14265.94654	8231.09564	2119.327028	414.4464758	0.01	0.08926519407	0.01	0.1
26	1	65937.26422	193.9604783	845643.0586	3012685.19	17371.64184	0.3051343264	0.9280731831	39031.64051	15521.26166	9510.345178	2119.321948	512.5740583	0.06465349277	0.02963561437	0.01000270325	0.1
26	0	64097.59693	226.1588882	351316.4285	6003793.77	36687.19849	-0.4674879397	0.7579856405	32190.33661	14355.04613	8321.924949	2119.15851	421.4111518	0.07538629606	0.01231190641	0.01009789539	0.9
26	1	64256.01053	457.7960067	396442.3705	5632537.78	15625.68684	0.3749725265	0.9434476209	39650.00025	15626.67372	9617.766144	2119.326516	520.8140916	0.1525986689	0.0138933479	0.01	0.1
26	1	67143.23053	226.9307336	1139855.959	2019226.662	10856.97136	0.5657211455	0.985445196	41333.2906	15913.99883	9910.881214	2117.629169	543.2720843	0.07564357787	0.03994632405	0.01098588874	0.1
26	1	68516.33761	472.9657877	1443659.192	1351758.858	3986.656153	0.8405337539	1.045955703	43753.92613	16327.48235	10332.948	2113.819043	575.5892024	0.1576552626	0.05059312753	0.01319825671	0.1
26	1	65382.79508	368.7031344	697550.5943	3702854.177	10801.35917	0.5679456331	0.9859294703	41358.57581	15917.93817	9914.583772	2119.326147	543.5821416	0.1229010448	0.02444570461	0.01	0.1
26	1	73418.13636	99.00750912	2844817.639	185977.856	9796.525465	0.6081389814	0.9947777901	41714.44598	15978.6041	9976.406346	2119.326028	548.3243784	0.03300250304	0.09969681374	0.01	0.8
26	1	65285.15985	288.1133178	637750.499	4071873.499	15570.45694	0.3771817223	0.943940472	39662.86252	15629.31103	9620.827455	2117.293107	521.0177084	0.09603777262	0.0223500065	0.01118134252	0.1
26	1	65271.45681	1195.963435	667797.9057	3859550.185	2959.656806	0.8816137278	1.054981583	44135.77958	16391.37389	10397.04592	2119.32351	580.5904636	0.3986544783	0.02340301976	0.01	0
26	0	64590.1404	80.45744513	426578.1536	5512965.189	86164.12597	-2.446565039	0.3223148039	14656.47504	11366.75554	5277.285116	2115.759024	187.8131688	0.02681914838	0.01494945832	0.01207302158	0.8
26	1	64886.93293	362.0531828	447553.3076	5463681.591	18101.78419	0.2759286323	0.9216664035	38749.72542	15474.75177	9464.250222	2112.239472	508.929544	0.1206843943	0.01568453391	0.01411741312	0
26	1	73316.48611	4303.140536	2817653.861	193150.1519	-519.6556582	1.020786226	1.085619558	45368.00687	16601.43426	10611.11125	2119.268337	597.0108159	1.434380179	0.09874485744	0.01	0
26	1	64174.81301	531.1957099	330045.5137	6274925.885	16396.07443	0.3441570227	0.9366724087	39368.27973	15579.23785	9569.921419	2116.630251	517.1026749	0.1770652366	0.01156646586	0.01156646586	0.1
26	1	65629.06505	312.5211715	614939.1552	4374006.359	15356.19057	0.3857523772	0.9458494032	39715.95398	15639.8748	9632.864381	2110.373424	521.8348275	0.1041737238	0.02155058151	0.01520144558	0.1
26	0	64200.71334	254.0379733	369059.4703	5877192.586	31018.40151	-0.2407360603	0.8079055752	34196.03826	14697.09171	8670.600686	2118.566531	448.1480081	0.08467932442	0.01293371243	0.01044177635	0.1
26	1	65074.03834	780.2707396	615042.1896	4153874.585	5433.676735	0.7826529306	1.033195969	43259.58495	16242.00717	10244.8314	2119.325062	568.9145134	0.2600902465	0.02155419236	0.01	0.1
26	0	63998.61795	57.91172995	327659.9033	6198931.358	156003.7082	-5.24014833	-0.2926868985	-10066.03743	7151.476919	980.9831293	2119.327308	-141.6893763	0.01930390998	0.01148286199	0.01	0.8
26	0	63866.63855	79.13184762	292391.3293	6511094.02	127803.1579	-4.112126315	-0.04435974997	-78.57920669	8854.059787	2716.027063	2119.327287	-8.599009133	0.02637728254	0.01024687259	0.01	0.9
26	1	63847.06811	499.3455847	287161.5624	6558702.38	19980.39438	0.2007842248	0.9051011315	38107.74455	15363.76217	9349.84198	2119.326701	500.2623783	0.1664485282	0.01006359508	0.01	0.1
26	1	73064.98136	84.60514051	2750444.785	212107.4301	12018.49291	0.5192602835	0.9752116883	40927.51782	15844.45481	9839.699399	2119.326266	537.8379709	0.0282017135	0.09638951111	0.01	0.1
26	1	64414.9121	501.0569188	438905.2965	5309021.232	12761.68361	0.4895326557	0.9686673328	40664.31069	15799.58534	9793.974458	2119.326329	534.3305385	0.1670189729	0.01538146382	0.01	0.1
26	1	63840.2774	4284.854337	285346.8965	6575303.126	1667.98819	0.9332804724	1.066355701	44593.2347	16469.35723	10476.51606	2119.321444	586.686396	1.428284779	0.01	0.01	0.1
26	1	65074.03825	4126.710032	615042.1669	4153874.716	407.0344346	0.9837186226	1.077459351	45039.81191	16545.48617	10554.09647	2119.315036	592.637372	1.375570011	0.02155419156	0.01	0
26	0	66505.241	96.24177596	997289.8695	2439095.916	30228.94722	-0.2091578889	0.8148549225	34478.09313	14745.01068	8719.29583	2119.314292	451.8947528	0.03208059199	0.03495008643	0.01000734344	0
26	0	68853.76669	30	1622253.424	1022181.615	60370.92838	-1.414837135	0.5494325168	23802.53897	12925.16132	6864.778768	2119.156001	309.6375032	0.01	0.05685197363	0.01009943974	0.1
26	1	65957.35707	245.286076	851087.1997	2989846.104	13484.59676	0.4606161297	0.9623015369	40408.28455	15755.94006	9749.497073	2119.32624	530.9188005	0.08176202534	0.02982640464	0.01000008288	0
26	1	64654.90707	4350	289663.1501	7038096.569	2519.3439	0.899226244	1.058900079	44249.32344	16413.54455	10422.00486	2106.450097	582.3074529	1.45	0.01015126338	0.01747775751	0.8
