#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3	ras
45	1	65777.10137	229.7852886	761935.7509	3433678.531	16402.98068	0.3438807728	0.9366108767	39366.57181	15578.8977	9569.533611	2116.854296	517.0763658	0.07659509621	0.02670208649	0.01143630331	0.1
45	1	65718.41111	577.7846647	787236.5475	3267965.724	5775.003161	0.7689998736	1.030190332	43138.70137	16221.39989	10223.83123	2119.325184	567.3036491	0.1925948882	0.0275887545	0.01	0
45	1	64252.43061	320.4559504	395485.6197	5640049.982	22707.00494	0.09171980256	0.8810912659	37142.09284	15199.14551	9182.086774	2119.326777	487.3943456	0.1068186501	0.01385981851	0.01000000336	0
45	1	65923.79504	503.2522231	606078.8591	4565014.445	10009.51883	0.5996192469	0.9929478086	41592.11231	15960.86321	9960.94409	2105.087468	546.9197861	0.167750741	0.02124007187	0.01827210661	0.1
45	1	65735.7646	339.1071601	786650.4852	3276567.352	10409.03412	0.583638635	0.9893851975	41496.48311	15941.51641	9938.669465	2119.011016	545.424852	0.11303572	0.02756821591	0.01018305433	0.1
45	1	64045.58045	4350	305862.3501	6466651.605	1619.462179	0.9352215128	1.066789643	44603.59598	16471.5766	10479.15854	2117.249036	586.8572949	1.45	0.01071896537	0.01120370119	0.1
45	1	64900.84911	276.2787814	538522.6149	4669853.119	19359.78488	0.2256086047	0.9105719068	38321.53028	15400.60554	9387.72304	2117.502633	503.1401339	0.09209292714	0.01887255903	0.01105971322	0.1
45	1	65772.74082	516.6902972	801754.9594	3202535.826	6415.873166	0.7433650734	1.024546987	42911.73196	16182.70794	10184.40159	2119.325382	564.2791115	0.1722300991	0.02809755316	0.01	0.1
45	1	64783.52591	465.2930835	537409.1765	4628290.252	11131.45435	0.5547418262	0.983022733	41241.66987	15898.00897	9894.274607	2119.326182	542.0242824	0.1550976945	0.01883353851	0.01	0
45	1	65738.37599	408.8713137	792571.7185	3243767.864	8414.605217	0.6634157913	1.006946642	42203.86447	16062.03629	10061.42924	2119.325821	554.8462466	0.1362904379	0.02777572591	0.01	0
45	1	67136.9748	272.6848583	1165796.805	1928992.531	8594.866789	0.6562053284	1.005359403	42139.92012	16051.14242	10050.33342	2119.294516	553.9946368	0.09089495278	0.04085542262	0.01001820516	0
45	0	64570.65298	224.3168162	480523.5987	5009977.784	26832.68567	-0.07330742694	0.8447615305	35680.94889	14950.06125	8928.253525	2119.326875	467.9235072	0.07477227207	0.01683997985	0.01	0.1
45	1	67170.07905	133.5866708	1175162.662	1903645.259	18184.07899	0.2726368403	0.9209190454	38743.9245	15472.2131	9460.360607	2119.326635	508.7399531	0.04452889026	0.04118364967	0.01	0.1
45	0	64045.03391	120.7016297	340063.5403	6092741.456	71707.96198	-1.868318479	0.449600824	19787.99852	12240.75679	6167.294079	2119.3272	256.1380305	0.04023387656	0.01191754824	0.01	0.8
45	0	64066.65983	79.29611311	335284.1169	6155951.221	111168.9105	-3.44675642	0.1021194028	5810.479212	9858.119153	3739.346657	2118.690366	69.88719976	0.0264320377	0.01175005304	0.0103700223	0.8
45	1	73450.76009	586.7592922	2853468.965	183754.2158	1011.996564	0.9595201374	1.072132216	44825.54632	16508.96075	10516.8754	2119.315224	589.7821862	0.1955864307	0.1	0.01000233556	0.1
