#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
54	1	70602.37394	968.8498876	2092367.478	530500.9416	702.4211112	0.9719031556	1.074858249	44935.19827	16527.65247	10535.92275	2119.317525	591.2433169	0.3229499625	0.07332715034	0.01
54	1	70700.59564	234.3411148	1950186.057	685619.0178	6473.127664	0.7410748934	1.024075346	42857.98885	16175.76796	10179.19657	2109.165256	563.7239191	0.07811370492	0.06834439346	0.01590260475
54	1	68135.38159	917.8734291	1433118.394	1329001.127	1496.436247	0.9401425501	1.067866346	44653.99124	16479.71452	10487.07083	2119.320992	587.4960225	0.3059578097	0.05022372459	0.01
54	1	70279.42733	1298.336357	1956769.259	651853.1828	619.2714182	0.9752291433	1.075599965	44954.85119	16531.65302	10540.54612	2116.341294	591.5523229	0.4327787856	0.06857510221	0.01172764757
54	1	68758.18976	638.7618908	1540812.043	1167406.787	2511.682036	0.8995327186	1.058937683	44282.76261	16417.2052	10424.02092	2115.779429	582.6052611	0.2129206303	0.05399785531	0.01205847841
54	1	65267.74031	691.6628594	637735.2109	4065410.752	6104.765244	0.7558093902	1.027292142	43016.13744	16200.88961	10203.25218	2117.571728	565.6981758	0.2305542865	0.02234947072	0.01101874397
54	1	68999.03752	571.7281406	1529955.712	1216532.534	3215.566234	0.8713773507	1.052753978	44018.53086	16373.15325	10379.96298	2111.242714	579.1560637	0.1905760469	0.0536173945	0.01469448265
54	1	70773.42251	1047.226064	2092367.478	538980.9748	790.428106	0.9683828758	1.074092108	44894.94774	16521.39382	10530.05152	2116.559487	590.7506344	0.3490753548	0.07332715034	0.01160187273
54	1	70669.83738	212.7600813	2059448.972	565298.7205	6244.53506	0.7502185976	1.026065588	42962.28994	16191.99869	10194.43429	2116.252081	565.0015264	0.0709200271	0.07217351922	0.01178542734
54	1	64078.84011	653.5390274	349075.9236	6016772.592	12274.49896	0.5090200417	0.9729573659	40836.84688	15828.99823	9823.948366	2119.324987	536.6297332	0.2178463425	0.01223338778	0.01000075612
54	1	70105.81887	746.0368115	1956125.893	642163.4897	1288.769892	0.9484492043	1.06969569	44726.83299	16492.17881	10499.8121	2119.106256	588.4700845	0.2486789372	0.06855255541	0.01012434816
54	1	66876.03604	230.1758175	1096586.177	2123850.875	11020.4659	0.5591813638	0.98400007	41280.97734	15904.70979	9901.103191	2119.32617	542.5480839	0.0767252725	0.03842993179	0.01
54	1	66599.14941	716.7627175	1022594.358	2354443.862	3293.545484	0.8682581806	1.052041441	44017.53014	16371.21567	10376.50336	2119.32383	579.0147012	0.2389209058	0.03583688383	0.01
54	1	68596.41153	1240.522088	1556318.436	1119413.498	775.7999423	0.9689680023	1.074212093	44909.21055	16523.22229	10531.40811	2119.317995	590.8970111	0.4135073626	0.05454127783	0.01
54	1	66583.49478	254.5373764	1018410.983	2368204.727	10710.57836	0.5715768658	0.986728864	41390.72658	15923.41898	9920.169078	2119.326136	544.0105748	0.08484579213	0.03569027718	0.01000000069
54	1	69274.83331	1134.603859	1611395.953	1083145.898	1408.326444	0.9436669422	1.068666594	44660.11766	16482.42379	10491.23104	2111.704954	587.6982914	0.3782012862	0.05647147287	0.01442323665
54	1	69768.68374	845.7062325	1782881.787	841367.4225	1583.154552	0.9366738179	1.067119469	44606.05231	16472.68592	10480.86943	2114.09014	586.9400637	0.2819020775	0.06248120475	0.01303842245
54	1	73146.89935	1289.232043	2723717.169	223898.6566	292.5653522	0.9882973859	1.078476728	45070.69186	16551.39166	10560.65356	2116.377553	593.0953372	0.4297440144	0.09545284013	0.01170383434
54	1	65176.52183	410.4284273	642347.4959	3998951.757	10518.797	0.57924812	0.9884176594	41458.63142	15934.99593	9931.96765	2119.321221	544.9155351	0.1368094758	0.02251110854	0.01000284351
54	1	68067.53531	279.8891053	1401320.792	1395795.881	6878.629801	0.7248548079	1.020474705	42745.12727	16154.48677	10155.79388	2118.501062	562.0720415	0.09329636843	0.04910937561	0.0104789674
54	1	66161.50813	534.4789311	873687.2291	2929482.374	5743.653176	0.770253873	1.030472564	43143.4545	16222.63171	10225.44083	2117.397415	567.397531	0.1781596437	0.0306184241	0.01111994154
54	1	67856.66176	1552.57068	1189091.31	1980185.521	1580.126573	0.9367949371	1.067162133	44590.66384	16471.15541	10480.22819	2109.091147	586.8141792	0.5175235601	0.04167178001	0.01594172858
