#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
40	1	0.009221654245	35955.96809	0.09077834575	64044.03191	42548.18109	0.000941509363	0.001471391543	2.928973699
40	1	0.01516870692	14382.95432	0.08483129308	85617.04568	25369.41982	0.002340682604	0.0011317	2.954071765
40	1	0.007703749489	40404.04117	0.09229625051	59595.95883	25486.07889	0.000825	0.0011317	2.999999911
40	1	0.01300734731	17655.18186	0.08699265269	82344.81814	25255.55487	0.001925095879	0.0011317	2.911153873
40	1	0.04289767711	4239.745325	0.05710232289	95760.25468	25578.04278	0.00786455777	0.001133153634	2.998539928
40	1	0.02915363004	6584.624791	0.07084636996	93415.37521	25043.55991	0.005251732684	0.0011317	2.835838227
40	1	0.01232812268	19048.70156	0.08767187732	80951.29844	25484.82372	0.001750089225	0.0011317	2.999494693
40	1	0.01060684675	23585.86323	0.08939315325	76414.13677	25204.49794	0.001447115492	0.0011317	2.892487184
40	1	0.007534707819	41378.89669	0.09246529218	58621.10331	25202.31738	0.000825	0.001131700012	2.891697375
40	1	0.02928665791	6499.340654	0.07071334209	93500.65935	25370.29018	0.005179674957	0.001131705406	2.954269621
40	1	0.02224780354	8929.957615	0.07775219646	91070.04238	25466.66906	0.003738972428	0.0011317	2.992214721
40	1	0.02007995269	10113.33102	0.07992004731	89886.66898	25381.12475	0.003325579443	0.001131700003	2.958588077
40	1	0.02628453788	7359.593385	0.07371546212	92640.40662	25351.34756	0.004581395508	0.0011317	2.947137562
40	1	0.02630768563	7347.331245	0.07369231437	92652.66875	25383.50971	0.004576615165	0.0011317	2.95951087
40	1	0.01859268461	15061.9072	0.08140731539	84938.0928	64573.1339	0.002213089371	0.002380323716	2.999998117
40	1	0.01324491188	17239.92099	0.08675508812	82760.07901	25466.18222	0.001936798732	0.0011317	2.99202021
40	1	0.01674909255	12654.69455	0.08325090745	87345.30545	25486.07913	0.002634068583	0.0011317	3
40	1	0.02041264778	12544.99909	0.07958735222	87455.00091	62726.67865	0.002682321429	0.002265775199	2.956271987
40	1	0.01301590462	17639.81043	0.08698409538	82360.18957	25266.05733	0.001925095879	0.0011317	2.915037039
40	1	0.03305740659	5660.807044	0.06694259341	94339.19296	25432.88349	0.005915294391	0.0011317	2.978802111
40	1	0.02315120332	8519.609832	0.07684879668	91480.39017	25454.46472	0.003923154061	0.0011317	2.987349523
40	1	0.02633147171	7339.664856	0.07366852829	92660.33514	25383.50971	0.004581395508	0.0011317	2.95951087
40	1	0.01339134316	16984.9761	0.08660865684	83015.0239	25486.07911	0.001962518707	0.0011317	3
40	1	0.05552953123	3221.448707	0.04447046877	96778.55129	25348.07582	0.01046935313	0.0011317	2.945887253
40	1	0.01664890075	12812.91075	0.08335109925	87187.08925	24970.26839	0.002714735132	0.0011317	2.81108192
40	1	0.00779650697	39154.74958	0.09220349303	60845.25042	25334.87253	0.0008623192991	0.0011317	2.940857122
40	1	0.01621885949	13208.43797	0.08378114051	86791.56203	25206.68873	0.002583599891	0.0011317	2.893281047
40	1	0.0127732681	18111.43029	0.0872267319	81888.56971	25380.31454	0.001857113805	0.0011317	2.958274899
40	1	0.03492520597	7924.615116	0.06507479403	92075.38488	80983.62141	0.004279172589	0.004446552728	2.921299795
40	1	0.02928829704	6520.708421	0.07071170296	93479.29158	25225.52968	0.005225260048	0.0011317	2.900134454
40	1	0.009558770919	27870.58081	0.09044122908	72129.41919	25486.07911	0.001196004258	0.0011317	3
40	1	0.02532061375	14067.11831	0.07467938625	85932.88169	80297.08568	0.002382306131	0.004283541968	2.975095494
40	1	0.03047837489	6218.831182	0.06952162511	93781.16882	25322.25163	0.005435044713	0.0011317	2.936072056
40	1	0.01485933032	14774.65312	0.08514066968	85225.34688	25486.07911	0.002256116138	0.0011317	3
40	1	0.0326261787	21326.50436	0.0673738213	78673.49564	89415.92685	0.001585134516	0.007985121364	2.935303344
40	1	0.01763878575	11907.37504	0.08236121425	88092.62496	25063.34391	0.002899524875	0.0011317	2.842629488
40	1	0.01078073318	23028.21199	0.08921926682	76971.78801	25213.42555	0.001481070436	0.0011317	2.895726184
40	1	0.04170016729	4471.895802	0.05829983271	95528.1042	39618.93665	0.007463570663	0.001396868438	2.993970691
40	1	0.01922627838	10659.00851	0.08077372162	89340.99149	25417.8113	0.003145536787	0.0011317	2.972874535
40	1	0.00760387792	40968.5729	0.09239612208	59031.4271	25322.44702	0.000825	0.0011317	2.936145963
40	1	0.01528363802	14245.27163	0.08471636198	85754.72837	25314.74333	0.002374181914	0.0011317	2.933236044
40	1	0.01281347743	18027.68296	0.08718652257	81972.31704	25329.52035	0.001873732303	0.0011317	2.938825151
40	1	0.01707092636	12352.83781	0.08292907364	87647.16219	25486.07443	0.002698436362	0.0011317	2.999998117
40	1	0.03133295953	6030.635798	0.06866704047	93969.3642	25302.93549	0.005613723616	0.001131700402	2.928782057
40	1	0.01630538358	13102.20973	0.08369461642	86897.79027	25383.50971	0.002566430266	0.0011317	2.95951087
40	1	0.02987493174	6364.10276	0.07012506826	93635.89724	25302.51618	0.005319749496	0.0011317	2.928634576
40	1	0.02478048394	7877.453383	0.07521951606	92122.54662	25370.26888	0.004273401404	0.0011317	2.9543987
40	1	0.0132139307	17465.81827	0.0867860693	82534.18173	27369.66127	0.001908850549	0.001161083613	2.999113886
40	1	0.01481549574	14874.43683	0.08518450426	85125.56317	24914.56333	0.00234881287	0.0011317	2.792677969
40	1	0.01308562367	17518.24755	0.08691437633	82481.75245	25369.94498	0.001921678516	0.0011317	2.954273972
40	1	0.01617307245	13240.42009	0.08382692755	86759.57991	25369.41522	0.002542664343	0.0011317	2.954069993
40	1	0.04388924557	4315.428126	0.05611075443	95684.57187	47919.79752	0.007827591978	0.001622588261	2.938777104
40	1	0.01655701725	12867.29437	0.08344298275	87132.70563	25206.64691	0.002652106599	0.0011317	2.893265887
40	1	0.01930893266	10605.75794	0.08069106734	89394.24206	25396.11701	0.003167153335	0.0011317	2.964402327
40	1	0.01317560577	17366.79848	0.08682439423	82633.20152	25486.07911	0.001919371229	0.0011317	3
40	1	0.02133550846	12217.76902	0.07866449154	87782.23098	65346.19371	0.00272900661	0.002433527128	2.998729513
40	1	0.01469489382	14992.97129	0.08530510618	85007.02871	25388.61241	0.002241810678	0.0011317	2.961487825
40	1	0.01099693986	22460.95196	0.08900306014	77539.04804	25472.27896	0.001485815279	0.001131700012	2.994458501
40	1	0.0184588696	11268.92854	0.0815411304	88731.07146	25004.618	0.003078256817	0.0011317	2.822606454
40	1	0.03335478168	5617.941052	0.06664521832	94382.05895	25333.09962	0.006010906283	0.0011317	2.940183582
40	1	0.01722242961	12215.75762	0.08277757039	87784.24238	25484.83911	0.00272900661	0.0011317	2.999500883
40	1	0.02822480277	7784.105652	0.07177519723	92215.89435	60862.88213	0.004282230332	0.002154665669	3
40	1	0.0171054162	12341.63781	0.0828945838	87658.36219	25272.77174	0.002749991307	0.0011317	2.917527485
40	1	0.04294698505	4249.686408	0.05705301495	95750.31359	25346.89455	0.007937016859	0.0011317	2.945436205
40	1	0.0157888229	13651.97007	0.0842111771	86348.02993	25432.22513	0.002452922007	0.0011317	2.978542472
40	1	0.01538979782	14111.08176	0.08461020218	85888.91824	25486.07911	0.002362209638	0.0011317	3
40	1	0.02128890033	10924.79585	0.07871109967	89075.20415	55852.62961	0.003097576551	0.001914703391	2.930634758
40	1	0.00765558828	40672.29414	0.09234441172	59327.70586	25408.56349	0.000825	0.001131700007	2.969254256
40	1	0.007684375471	40511.08007	0.09231562453	59488.91993	25455.20018	0.000825	0.0011317	2.987642058
40	1	0.03933814922	12054.81509	0.06066185078	87945.18491	89642.09797	0.002790443376	0.008153041889	2.957827114
40	1	0.01285741254	17935.21085	0.08714258746	82064.78915	25204.49794	0.001903042476	0.0011317	2.892487184
40	1	0.01170207656	20422.80724	0.08829792344	79577.19276	24843.71241	0.001720225655	0.0011317	2.769765036
40	1	0.03383374717	8663.386966	0.06616625283	91336.61303	81846.89971	0.003886002574	0.00465261754	2.954069993
40	1	0.007632636886	40802.72661	0.09236736311	59197.27339	25370.74109	0.000825	0.001131700374	2.954571096
40	1	0.04314222401	4229.009297	0.05685777599	95770.9907	25344.6826	0.007977306239	0.0011317	2.944592141
40	1	0.007617902012	40887.35559	0.09238209799	59112.64441	25346.10582	0.000825	0.0011317	2.945135152
40	1	0.01453015919	15218.74108	0.08546984081	84781.25892	25486.07911	0.002190281913	0.0011317	3
40	1	0.01483994325	14799.92077	0.08516005675	85200.07923	25466.1532	0.002256116138	0.0011317	2.992008616
40	1	0.01434781998	15482.29377	0.08565218002	84517.70623	25157.30754	0.002213089371	0.001131700004	2.875538533
40	1	0.01295954537	17751.92464	0.08704045463	82248.07536	25364.23621	0.001897295421	0.0011317	2.952078018
40	1	0.01640651553	13005.89938	0.08359348447	86994.10062	25307.8555	0.002601926283	0.001131700266	2.930634758
40	1	0.01806012765	11510.33718	0.08193987235	88489.66282	25471.68962	0.002899524875	0.0011317	2.994222829
40	1	0.01152982077	20908.97603	0.08847017923	79091.02397	25307.83751	0.001618462455	0.0011317	2.930634592
40	1	0.0153349776	14177.27116	0.0846650224	85822.72884	25461.09598	0.002356221803	0.0011317	2.989990195
40	1	0.01291906234	25831.73151	0.08708093766	74168.26849	58964.66033	0.001298240835	0.002056950064	2.971841888
40	1	0.008382232407	34662.20029	0.09161776759	65337.79971	25466.73869	0.0009632601506	0.001131700266	2.992235552
40	1	0.01300734731	17655.18186	0.08699265269	82344.81814	25255.55487	0.001925095879	0.0011317	2.911153873
40	1	0.01674521335	12736.41484	0.08325478665	87263.58516	24882.64596	0.002749991307	0.0011317	2.782288544
40	1	0.02573914492	7521.361555	0.07426085508	92478.63844	25482.87012	0.004433043064	0.0011317	2.998708827
40	1	0.01120573546	21796.06669	0.08879426454	78203.93331	25331.52215	0.001549517377	0.0011317	2.939584666
40	1	0.03576644567	5256.812833	0.06423355433	94743.18717	24928.14347	0.006638979477	0.0011317	2.797132522
40	1	0.04307763856	4231.190603	0.05692236144	95768.8094	25384.59961	0.007946418195	0.0011317	2.959932812
40	1	0.02185006007	12817.72421	0.07814993993	87182.27579	70314.26981	0.002676699535	0.002853825387	2.869760645
40	1	0.04299211605	4244.9485	0.05700788395	95755.0515	25350.83323	0.007946418195	0.00113177203	2.945126045
40	1	0.007634397988	40792.6518	0.09236560201	59207.3482	25373.64342	0.000825	0.0011317	2.955699156
40	1	0.0164457045	12962.82645	0.0835542955	87037.17355	25347.44645	0.002601926283	0.001131700271	2.945640093
40	1	0.01807698139	12214.4568	0.08192301861	87785.5432	39830.82688	0.00272900661	0.001401505121	3
40	1	0.02714062465	11477.34305	0.07285937535	88522.65695	78868.28265	0.002904272634	0.003990560866	3
40	1	0.0170723323	12631.70516	0.0829276677	87368.29484	30934.02855	0.002675733182	0.001223650156	2.936145963
40	1	0.02538640016	10338.87315	0.07461359984	89661.12685	71543.87526	0.003315894545	0.00297676261	2.873133319
