#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
22	1	0.05079942203	3592.280024	0.04920057797	96407.71998	24916.76486	0.00972396591	0.0011317	2.793398723
22	1	0.01394921535	16070.24288	0.08605078465	83929.75712	25149.40425	0.002133496252	0.0011317	2.872728124
22	1	0.03577763503	5550.263876	0.06422236497	94449.73612	51560.02765	0.006204003189	0.00174996903	2.854067735
22	1	0.01133266127	21366.96963	0.08866733873	78633.03037	24867.74357	0.001641128549	0.0011317	2.777475715
22	1	0.00734026028	42565.34526	0.09265973972	57434.65474	24797.77424	0.0008283150112	0.0011317	2.755195493
22	1	0.04903049036	3754.571275	0.05096950964	96245.42872	24730.67116	0.009439275026	0.0011317	2.734305153
22	1	0.01422875664	27481.11205	0.08577124336	72518.88795	70811.89877	0.001462256928	0.002989669041	2.295299856
22	1	0.06915751461	2547.503007	0.03084248539	97452.49699	25410.47005	0.01316944975	0.0011317	2.969999725
22	1	0.01286773377	17927.63917	0.08713226623	82072.36083	25375.83836	0.001876861939	0.0011317	2.956545911
22	1	0.006520959005	50061.42782	0.09347904099	49938.57218	22433.17254	0.000825	0.0011317	2.213913431
22	1	0.007433042131	42012.96693	0.09256695787	57987.03307	25014.71184	0.000825	0.0011317	2.826019029
22	1	0.02669578302	7229.475003	0.07330421698	92770.525	25348.83573	0.004665096827	0.001131710006	2.945925405
22	1	0.008000889436	36881.25315	0.09199911056	63118.74685	25046.15974	0.0009374266921	0.0011317	2.836728
22	1	0.02753390258	6957.445314	0.07246609742	93042.55469	25486.07911	0.004791030591	0.0011317	3
22	1	0.05611657932	3172.317312	0.04388342068	96827.68269	25486.07911	0.01050756594	0.0011317	3
22	1	0.02948448772	6447.290628	0.07051551228	93552.70937	25387.35303	0.005213815438	0.0011317	2.960999546
22	1	0.01026064263	24723.64914	0.08973935737	75276.35086	25038.01691	0.001399311008	0.0011317	2.833943871
22	1	0.06569934614	2684.026206	0.03430065386	97315.97379	25473.04992	0.01243304505	0.001131700002	2.994767531
22	1	0.02330574428	8511.464885	0.07669425572	91488.53511	25086.88504	0.004048684802	0.0011317	2.850772029
22	1	0.054285504	3657.340983	0.045714496	96342.65902	66222.38379	0.009685471297	0.00252164267	2.736271978
22	1	0.01075373781	23057.22349	0.08924626219	76942.77651	24998.15521	0.001505235319	0.0011317	2.820427721
22	1	0.007640696299	40756.72702	0.0923593037	59243.27298	25384.07544	0.000825	0.0011317	2.959729861
22	1	0.007358062145	42505.95649	0.09264193785	57494.04351	24867.20779	0.000825	0.0011317	2.777303128
22	1	0.04887761072	3740.131021	0.05112238928	96259.86898	24948.00014	0.009316553941	0.0011317	2.803682976
22	1	0.05206659913	3472.719576	0.04793340087	96527.28042	25158.15413	0.009874335613	0.001131859327	2.872093823
22	1	0.06909446618	2581.121213	0.03090553382	97418.87879	25043.65695	0.01339744126	0.0011317	2.835871424
22	1	0.007469287494	41690.46086	0.09253071251	58309.53914	25173.11421	0.0008323357838	0.001134312875	2.821168266
22	1	0.05116322679	3536.024202	0.04883677321	96463.9758	25169.17087	0.009680504265	0.0011317	2.879772323
22	1	0.01799659916	11559.95823	0.08200340084	88440.04177	25491.61135	0.002883516763	0.001131784029	3
22	1	0.05353559099	3535.720209	0.04646440901	96464.27979	55628.58955	0.009681336573	0.0019085724	2.879772323
22	1	0.007428948631	42039.30892	0.09257105137	57960.69108	25006.86645	0.000825	0.0011317	2.82336559
22	1	0.007610509313	40930.08765	0.09238949069	59069.91235	25333.66347	0.000825	0.00113170001	2.940397486
22	1	0.02876593785	6637.822829	0.07123406215	93362.17717	25340.15095	0.005084339339	0.0011317	2.942865086
22	1	0.03836231428	4893.163764	0.06163768572	95106.83624	24754.14794	0.007229785509	0.0011317	2.741561846
22	1	0.04829555902	3729.881345	0.05170444098	96270.11866	25460.05302	0.008956793211	0.0011317	2.989574423
22	1	0.05925900083	3014.740607	0.04074099917	96985.25939	25254.89889	0.01127452403	0.0011317	2.910911826
22	1	0.007608531573	40941.55003	0.09239146843	59058.44997	25330.32323	0.000825	0.0011317	2.939129707
22	1	0.01790031351	11917.3708	0.08209968649	88082.6292	24094.19487	0.003116320293	0.0011317	2.55647604
22	1	0.04743001389	3940.025128	0.05256998611	96059.97487	24363.14604	0.009245851218	0.001131700554	2.627454406
22	1	0.04780435645	3794.192094	0.05219564355	96205.80791	25252.25527	0.008960329216	0.0011317	2.90993697
22	1	0.01449914645	15261.20994	0.08550085355	84738.79006	25345.51084	0.002210424659	0.0011317	2.94490811
22	1	0.007613029957	40915.49714	0.09238697004	59084.50286	25337.91259	0.000825	0.0011317	2.942013108
22	1	0.0505693792	3595.93101	0.0494306208	96404.06899	25034.64245	0.009623514232	0.001131700302	2.832785596
22	1	0.007484130698	41689.56959	0.0925158693	58310.43041	25110.6944	0.000825	0.0011317	2.859076292
22	1	0.05534241499	3477.535095	0.04465758501	96522.4649	23287.99455	0.01127308621	0.0011317	2.37268609
22	1	0.04740453228	3829.126413	0.05259546772	96170.87359	25248.81207	0.00888111312	0.0011317	2.908668677
22	1	0.01394774807	16072.5844	0.08605225193	83927.4156	25147.61747	0.002133496252	0.0011317	2.872093823
22	1	0.02298422968	14053.04201	0.07701577032	85946.95799	76580.56029	0.002451079458	0.003619771873	2.852659137
