#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
26	1	0.018419716	19792.64717	0.081580284	80207.35283	73902.37361	0.001728686755	0.003244735789	2.881716745
26	1	0.009915263504	25914.45314	0.0900847365	74085.54686	24607.39614	0.001380482528	0.001131700002	2.697088702
26	1	0.007207049839	43570.85468	0.09279295016	56429.14532	24543.72879	0.000825	0.0011317	2.67843044
26	1	0.01106091113	22146.79349	0.08893908887	77853.20651	25072.57629	0.001557790202	0.0011317	2.845814822
26	1	0.007807183328	37786.8438	0.09219281667	62213.1562	24475.96322	0.0009560937188	0.0011317	2.658973667
26	1	0.01155952031	20806.45914	0.08844047969	79193.54086	25181.43259	0.001643535411	0.0011317	2.884167199
26	1	0.01158058071	20755.055	0.08841941929	79244.945	25196.40887	0.001645582952	0.0011317	2.889561448
26	1	0.007400905364	41574.83244	0.09259909464	58425.16756	24566.92067	0.0008631077356	0.0011317	2.685183933
26	1	0.01024387244	24687.09071	0.08975612756	75312.90929	24465.04501	0.001464611067	0.0011317	2.655876723
26	1	0.00956721674	27400.61554	0.09043278326	72599.38446	24802.07992	0.001286312371	0.0011317	2.756551683
26	1	0.01427980634	15578.37379	0.08572019366	84421.62621	25174.46659	0.002196356827	0.0011317	2.881668051
26	1	0.008394371775	33320.10761	0.09160562822	66679.89239	24015.50829	0.001120760431	0.0011317	2.536726673
26	1	0.01715142188	13950.64292	0.08284857812	86049.35708	48921.07035	0.00250178233	0.001663297913	2.79694166
26	1	0.01321248558	17308.41052	0.08678751442	82691.58948	24776.51712	0.002040368991	0.0011317	2.748528073
26	1	0.01173410648	20359.58802	0.08826589352	79640.41198	24560.6983	0.001763312151	0.0011317	2.683367167
26	1	0.01863160976	12060.7958	0.08136839024	87939.2042	43804.25667	0.002915858227	0.001513800365	2.765604313
26	1	0.01006544914	25340.45665	0.08993455086	74659.54335	24586.78568	0.001413946239	0.0011317	2.691007771
26	1	0.009542915535	27705.18647	0.09045708447	72294.81353	25192.08388	0.001233209339	0.0011317	2.888000652
26	1	0.0149679936	14757.8786	0.0850320064	85242.1214	24504.18361	0.002442908213	0.0011317	2.667026735
