#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
79	1	67309.67003	1158.17147	1212465.261	1807250.349	1353.395525	0.945864179	1.069125927	44704.6503	16488.35048	10495.87143	2119.32056	588.1710923	0.3860571567	0.0424909216	0.01
79	1	67742.00333	1469.174934	1327851.528	1538978.838	760.475309	0.9695809876	1.074347066	44914.60904	16524.1445	10532.34951	2119.309136	590.9690888	0.489724978	0.04653464061	0.01000508981
79	0	64514.77227	234.3935291	465590.7158	5115287.489	26493.33267	-0.05973330682	0.84774979	35801.13357	14970.54938	8949.13228	2119.326868	469.525058	0.07813117637	0.01631665602	0.01
79	1	70890.22698	766.2512745	2134517.147	506320.4412	1204.270854	0.9518291658	1.070445798	44750.55488	16496.63461	10504.69902	2117.221887	588.8160391	0.2554170915	0.07480428816	0.01121861083
79	1	68034.21056	1351.767398	1405534.648	1381324.828	803.0615904	0.9678775364	1.073972139	44899.44672	16521.56506	10529.72535	2119.285087	590.7674245	0.4505891326	0.04925705048	0.01001920563
79	1	70892.56891	340.1183903	2169207.396	476766.2292	3270.042215	0.8691983114	1.052248542	44025.71329	16372.62001	10377.94233	2119.281082	579.1244247	0.1133727968	0.07602001012	0.01002482109
79	1	68548.76443	1369.762262	1436529.419	1372753.707	1210.130162	0.9515947935	1.070408162	44734.11737	16494.78595	10503.61649	2112.859995	588.6660816	0.4565874206	0.05034326417	0.0137517978
79	1	69041.01386	1104.069923	1601123.242	1079033.576	1238.081944	0.9504767222	1.070155643	44730.78509	16493.78192	10502.22689	2114.854664	588.5900881	0.3680233077	0.05611146508	0.01259352124
79	1	67727.89425	1489.337852	1324226.423	1546692.277	743.3208706	0.9702671652	1.074498095	44920.71328	16525.18318	10533.40639	2119.317793	591.0502936	0.4964459506	0.04640759858	0.01
79	1	64616.62554	1375.685875	492401.3033	4928460.709	3628.24179	0.8548703284	1.049094266	43898.91372	16351.00025	10355.90704	2119.299522	577.4344378	0.4585619584	0.01725623476	0.01001427894
79	1	72996.60164	926.8356342	2732171.819	217575.9287	409.7311547	0.9836107538	1.077435605	45038.85684	16545.32336	10553.93055	2119.315065	592.6246451	0.3089452114	0.09574913388	0.01
79	1	68028.19137	1349.040331	1404474.179	1383103.934	805.0393033	0.9677984279	1.073954618	44898.85519	16521.45699	10529.60915	2119.31817	590.7590181	0.4496801103	0.04921988626	0.01
79	1	64026.59417	2008.384563	317301.6831	6328060.973	3980.17831	0.8407928676	1.045998565	43770.80987	16329.392	10334.08001	2118.248504	575.7440136	0.6694615211	0.01111985751	0.01062500224
79	1	69597.49115	1400.99421	1823773.97	771243.9084	399.5015328	0.9840199387	1.077525696	45042.46766	16545.93971	10554.55933	2119.311284	592.6728201	0.4669980699	0.06391427389	0.01000213184
79	1	64302.46382	846.8757699	408855.9841	5535973.464	7826.305277	0.6869477889	1.012127067	42412.21576	16097.55437	10097.6245	2119.325713	557.6226837	0.2822919233	0.01432838377	0.01
79	1	71879.31372	1355.139211	2427076.041	333560.0229	167.6865006	0.99329254	1.079568251	45123.28241	16559.80164	10568.75721	2118.91776	593.7559156	0.4517130703	0.08505703308	0.01022868017
79	1	69439.91461	952.2344898	1781058.265	818701.8403	991.8801016	0.9603247959	1.072309473	44832.55131	16510.16284	10518.10707	2119.278862	589.8761073	0.3174114966	0.06241729933	0.01002339936
79	1	64510.27243	919.0844395	464388.2336	5123863.325	6204.676111	0.7518129556	1.026406737	42986.52914	16195.45877	10197.39552	2119.325321	565.2758401	0.3063614798	0.01627451496	0.01
79	1	69956.91127	1171.953497	1919881.87	674587.4384	557.1000765	0.9777159969	1.07613791	44986.66492	16536.4261	10544.86366	2119.31644	591.9291486	0.3906511657	0.06728238131	0.01
79	1	63933.4723	1255.655156	310251.1692	6351099.837	6870.990969	0.7251603613	1.020539331	42750.54822	16155.23061	10156.40038	2119.325502	562.1312174	0.4185517186	0.01087277181	0.01
79	1	68657.5047	590.2122868	1534574.637	1169180.404	2684.144343	0.8926342263	1.057415031	44225.79037	16407.22039	10413.6166	2117.026566	581.8263095	0.1967374289	0.05377926503	0.01133415143
79	1	70417.49811	597.9572873	2042963.506	568296.6221	1670.109222	0.9331956311	1.066337024	44592.48352	16469.22917	10476.38557	2119.321449	586.676386	0.1993190958	0.07159578501	0.01
