#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
27	1	0.01622328042	13180.92932	0.08377671958	86819.07068	25486.07911	0.002528906158	0.0011317	3
27	1	0.03537770002	5384.024174	0.06462229998	94615.97583	36499.63604	0.006342731677	0.001333115355	2.890172406
27	1	0.01134271355	21453.11774	0.08865728645	78546.88226	25449.95073	0.001558590891	0.0011317	2.985555841
27	1	0.007941035358	38363.42659	0.09205896464	61636.57341	28121.94259	0.0009152366699	0.001183198641	2.772126098
27	1	0.03832165327	4837.264514	0.06167834673	95162.73549	25175.77245	0.007072594455	0.001131700001	2.882136042
27	1	0.01118284863	21876.26808	0.08881715137	78123.73192	25377.28801	0.001537903341	0.0011317	2.957105537
27	1	0.008186418105	35761.06333	0.09181358189	64238.93667	25260.29525	0.0009500434549	0.0011317	2.912904718
27	1	0.06400734213	2769.905532	0.03599265787	97230.09447	25348.35728	0.01217575321	0.0011317	2.945994753
27	1	0.03034899971	6225.896672	0.06965100029	93774.10333	25485.4789	0.005354257139	0.0011317	2.999758377
27	1	0.03356120744	10185.25111	0.06643879256	89814.74889	84688.43281	0.003324723061	0.005521200292	2.927610956
27	1	0.03954230956	4634.320802	0.06045769044	95365.6792	25486.11168	0.007192711673	0.001131700495	3
27	1	0.05575371167	3375.299335	0.04424628833	96624.70067	58172.39552	0.00987566732	0.002016070615	3
27	1	0.01327658018	17170.2097	0.08672341982	82829.7903	25173.99745	0.00199476459	0.001131881221	2.877216596
27	1	0.01277522777	18120.56766	0.08722477223	81879.43234	25472.25847	0.001841712834	0.0011317	2.994450601
27	1	0.05138256274	3488.589938	0.04861743726	96511.41006	25464.88343	0.009572340794	0.001131700009	2.991501214
27	1	0.01601036203	13421.10178	0.08398963797	86578.89822	25272.63678	0.002528836888	0.0011317	2.917477366
27	1	0.03699019946	5008.535201	0.06300980054	94991.4648	25327.83253	0.006745251609	0.0011317	2.938185207
27	1	0.01655655119	12842.44232	0.08344344881	87157.55768	25486.08138	0.002595560291	0.001131700034	3
27	1	0.01865325903	11110.00962	0.08134674097	88889.99038	25091.98137	0.003100518332	0.001131704023	2.852451016
27	1	0.00721508954	43511.5713	0.09278491046	56488.4287	24561.91054	0.000825	0.0011317	2.683720831
27	1	0.06924332021	2538.584329	0.03075667979	97461.41567	25480.58973	0.01313686763	0.0011317	2.997792282
27	1	0.02662175739	7411.625273	0.07337824261	92588.37473	35261.95894	0.004511934384	0.001303251187	2.984981344
27	1	0.03774651195	5005.084214	0.06225348805	94994.91579	36484.17888	0.006822946271	0.001332790929	2.890172406
27	1	0.007469532419	41780.97737	0.09253046758	58219.02263	25083.62782	0.000825	0.0011317	2.849641384
27	1	0.00978907733	26538.87987	0.09021092267	73461.12013	25015.89607	0.001305911046	0.0011317	2.82642018
27	1	0.01084510361	22866.82597	0.08915489639	77133.17403	25327.82078	0.001477418135	0.0011317	2.938180752
27	1	0.0165565512	12842.44232	0.0834434488	87157.55768	25486.08146	0.002595560291	0.001131700036	3
27	1	0.07170823187	2457.485954	0.02829176813	97542.51405	25343.27577	0.01372951459	0.0011317	2.944055673
27	1	0.02968403676	6384.402739	0.07031596324	93615.59726	25486.07911	0.005221057427	0.0011317	3
27	1	0.04205070645	5204.838258	0.05794929355	94795.16174	73411.02177	0.006404297633	0.003171517293	3
27	1	0.007683045064	39318.63956	0.09231695494	60681.36044	24863.08518	0.0008921652817	0.0011317	2.775976178
27	1	0.007416262402	42121.95813	0.0925837376	57878.04187	24984.2733	0.000825	0.001131730907	2.815077876
27	1	0.01038883884	24346.26163	0.08961116116	75653.73837	25246.96898	0.001397015022	0.0011317	2.907990435
27	1	0.01258201412	18485.5768	0.08741798588	81514.4232	25309.42017	0.001830395603	0.0011317	2.931230197
