#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
42	1	0.03299269	5670.439153	0.06700731	94329.56085	25454.05273	0.005894590848	0.0011317	2.987185683
42	1	0.0403971396	5013.601135	0.0596028604	94986.39887	62726.03783	0.006648581018	0.002262367598	3
42	1	0.01845526197	14503.18277	0.08154473803	85496.81723	61914.65315	0.002323957924	0.002218042636	2.948813813
42	1	0.01278651087	18070.88719	0.08721348913	81929.11281	25001.91486	0.001920002035	0.0011317	2.821694581
42	1	0.0306736186	6198.546916	0.0693263814	93801.45308	25161.72132	0.005525706253	0.0011317	2.877111677
42	1	0.03510661705	5317.504175	0.06489338295	94682.49583	25253.11051	0.006392999576	0.0011317	2.910252243
42	1	0.01401599292	15982.45793	0.08598400708	84017.54207	24981.85484	0.002174361284	0.0011317	2.814954052
42	1	0.007701606648	40415.82305	0.09229839335	59584.17695	25482.68342	0.000825	0.0011317	2.998633764
42	1	0.008230151122	35317.47267	0.09176984888	64682.52733	25185.05702	0.0009679626605	0.0011317	2.885469999
42	1	0.01648119937	17724.31449	0.08351880063	82275.68551	62333.76243	0.001881374324	0.002238939836	2.998210142
42	1	0.01429960023	15974.32073	0.08570039977	84025.67927	23396.62319	0.002437008325	0.0011317	2.395263189
42	1	0.03049751967	6275.923585	0.06950248033	93724.07642	24937.4429	0.00555683074	0.0011317	2.800194775
42	1	0.0259509972	13491.47177	0.0740490028	86508.52823	80388.70332	0.002470715951	0.004299945531	2.999963276
42	1	0.01047838415	24154.08695	0.08952161585	75845.91305	25483.13047	0.001380378173	0.0011317	2.998813527
42	1	0.009900057109	25951.42789	0.09009994289	74048.57211	24100.83285	0.001430401644	0.0011317	2.558162319
42	1	0.03993576715	8719.880383	0.06006423285	91280.11962	87257.08927	0.00384560638	0.006623809969	2.972196916
42	1	0.02337671401	8550.053449	0.07662328599	91449.94655	24734.64896	0.00414378808	0.0011317	2.735530799
42	1	0.01648152281	36749.12974	0.08351847719	63250.87026	79831.30862	0.001011451047	0.004259883052	2.553416352
