#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
96	1	64583.24141	1465.636211	387327.1734	5898860.549	4893.085971	0.8042765611	1.037974927	43431.8536	16272.64787	10277.12681	2113.49995	571.3024092	0.4885454036	0.01357390524	0.01338396549
96	1	63958.61095	1754.576392	316907.5105	6292615.15	4585.150246	0.8165939902	1.040667897	43560.08543	16293.23492	10297.03653	2119.320987	572.9189662	0.5848587974	0.01110604371	0.01000215203
96	1	65269.19221	206.4557892	667192.7414	3862805.231	20830.87669	0.1667649325	0.8976119923	37806.5392	15312.41507	9297.515903	2119.326729	496.2485913	0.06881859639	0.02338181174	0.01
96	0	65706.48981	138.7209159	784050.8429	3282500.588	26585.35976	-0.06341439058	0.8469394219	35768.54141	14964.99332	8943.470296	2119.32687	469.0907431	0.04624030531	0.02747711128	0.01
96	1	65095.07162	583.8339577	443054.9663	5613908.645	11503.81554	0.5398473784	0.9797781121	41074.50531	15871.85487	9869.590909	2108.612536	539.9664369	0.1946113192	0.01552688926	0.01622428013
96	1	69165.28858	890.0593962	1638901.383	1022094.834	1574.809781	0.9370076087	1.067189617	44612.43787	16473.54676	10481.55528	2115.131748	587.0086564	0.2966864654	0.05743540242	0.01243341876
96	1	69041.99029	1149.245535	1675389.494	948317.4111	779.9719689	0.9688011212	1.074175355	44907.733	16522.97041	10531.15142	2119.318021	590.8773215	0.3830818449	0.05871413058	0.01
96	1	68870.19451	598.1633207	1628865.572	1012028.983	2290.785324	0.9083685871	1.060871621	44372.54369	16431.74368	10438.19221	2119.285538	583.7461109	0.1993877736	0.05708369679	0.01002156334
96	1	64510.48915	656.763266	464446.147	5123449.97	8987.253882	0.6405098447	1.001904038	42001.0562	16027.46314	10026.19693	2119.325914	552.1436745	0.2189210887	0.01627654454	0.01
96	1	66149.40502	1888.649718	846329.0257	3068861.202	1338.774902	0.9464490039	1.069265504	44698.68529	16488.07336	10496.21078	2115.936708	588.1452033	0.629549906	0.02965965413	0.01196536571
