#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
11	1	0.02767557218	7049.380424	0.07232442782	92950.61958	24698.75059	0.005039757752	0.0011317	2.724526709
11	1	0.05291557199	3540.420688	0.04708442801	96459.57931	24091.23272	0.010494688	0.001131754194	2.554803274
11	1	0.08677848611	2131.259896	0.01322151389	97868.7401	23798.83081	0.01778530136	0.0011317	2.484524085
11	1	0.03135621596	6301.605212	0.06864378404	93698.39479	24214.49815	0.006008633287	0.001137669068	2.488260536
11	1	0.008901085584	30408.02091	0.09109891442	69591.97909	23690.12452	0.001255726512	0.0011317	2.459467066
11	1	0.007164467256	46073.65843	0.09283553274	53926.34157	29862.60888	0.000825	0.001230204892	2.474967841
11	1	0.01823884433	12527.73934	0.08176115567	87472.26066	41822.78421	0.003039116362	0.001483586099	2.469355817
11	1	0.006332498256	52530.05383	0.09366750174	47469.94617	21570.39822	0.000825	0.0011317	2.080822238
11	1	0.007028966065	44966.81903	0.09297103394	55033.18097	24109.74328	0.000825	0.0011317	2.5604309
11	1	0.05059356779	3822.661097	0.04940643221	96177.3389	23300.2811	0.01024953104	0.001131751385	2.374493342
11	1	0.04257315262	4469.579329	0.05742684738	95530.42067	24078.46109	0.008318346994	0.0011317	2.552491807
11	1	0.0202221112	11607.34518	0.0797778888	88392.65482	20100.83876	0.004018909008	0.0011317	1.898253721
11	1	0.01030351508	24506.61384	0.08969648492	75493.38616	24023.09375	0.001523407973	0.001131754194	2.537706957
11	1	0.01096560507	22630.10053	0.08903439493	77369.89947	23365.94194	0.001726728341	0.001132106555	2.383088923
11	1	0.03335120782	5885.677616	0.06664879218	94114.32238	24083.03367	0.006433249884	0.00113569898	2.488260536
11	1	0.0947731909	1931.367089	0.005226809102	98068.63291	23987.10387	0.01937474431	0.001131711009	2.529522139
11	1	0.04549369395	4179.722793	0.05450630605	95820.27721	23976.171	0.008970909915	0.001131984462	2.522337144
11	1	0.03669966033	5335.474675	0.06330033967	94664.52532	32878.03781	0.007022531722	0.001281933152	2.524914045
11	1	0.0537209911	3630.106975	0.0462790089	96369.89303	22978.55792	0.01101126429	0.0011317	2.311553593
11	1	0.06495920162	3709.263908	0.03504079838	96290.73609	17396.86932	0.01459095511	0.001143954536	1.590750036
11	1	0.05248299446	3656.131768	0.04751700554	96343.86823	23776.81119	0.01060638026	0.001136455167	2.407980561
11	1	0.06976581264	2659.87174	0.03023418736	97340.12826	26136.59659	0.0140747998	0.001164747436	2.527875004
11	1	0.00732196397	41651.18193	0.09267803603	58348.81807	23880.70742	0.0009049879134	0.0011317	2.503886263
11	1	0.02096428413	11455.16456	0.07903571587	88544.83544	28098.30832	0.004150802308	0.00126407423	1.854544813
11	1	0.03106601332	6424.324877	0.06893398668	93575.67512	23528.70305	0.006008248073	0.001131719803	2.42326577
11	1	0.09484856671	1957.012057	0.005151433287	98042.98794	23627.33309	0.01959344269	0.0011317	2.445318732
11	1	0.03256590817	6038.997286	0.06743409183	93961.00271	23951.76121	0.006265490067	0.001133584093	2.490702069
11	1	0.01654034998	14632.10345	0.08345965002	85367.89655	20109.17573	0.003186867383	0.0011317	1.899166123
11	1	0.02518636203	8018.838343	0.07481363797	91981.16166	24229.12643	0.004672564598	0.001135606131	2.524914045
11	1	0.07031122574	2640.736814	0.02968877426	97359.26319	23919.71014	0.014235736	0.0011317	2.513262725
11	1	0.08247685891	2257.421821	0.01752314109	97742.57818	23675.21677	0.01693183754	0.0011317	2.456086847
11	1	0.0427324997	4484.644115	0.0572675003	95515.35589	25377.7567	0.008387409611	0.00115393941	2.511239706
11	1	0.02503430137	8939.254554	0.07496569863	91060.74545	55253.64736	0.00418214152	0.001922159414	2.532793261
11	1	0.006913656734	46312.97811	0.09308634327	53687.02189	19644.55077	0.00102869819	0.0011317	1.850104188
11	1	0.01925671065	12633.983	0.08074328935	87366.017	28098.30832	0.00376351017	0.00126407423	1.854544813
11	1	0.02225092019	9481.107482	0.07774907981	90518.89252	31709.43349	0.004018909008	0.00126407423	2.466631597
11	1	0.09411523812	1963.917774	0.005884761876	98036.08223	23742.30783	0.01937474431	0.0011317	2.471404819
11	1	0.01079883505	23028.36314	0.08920116495	76971.63686	23599.06913	0.001668231825	0.0011317	2.439025678
11	1	0.02839162294	7478.177935	0.07160837706	92521.82207	49650.95391	0.005036487	0.001710678883	2.506669959
11	1	0.02236883117	9512.378558	0.07763116883	90487.62144	22804.65836	0.004247037054	0.0011317	2.279106571
11	1	0.03297883778	5916.680103	0.06702116222	94083.3199	26477.45031	0.006265490067	0.001167988099	2.563034253
