#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
37	1	0.01972385722	10364.59738	0.08027614278	89635.40262	25186.39323	0.003298252522	0.001131715165	2.885590035
37	1	0.008108659871	36420.49407	0.09189134013	63579.50593	25293.91613	0.0009302393804	0.001131700272	2.925403869
37	1	0.01092302654	22653.35652	0.08907697346	77346.64348	25403.20177	0.001483129809	0.001131849122	2.963335423
37	1	0.02204355956	9219.299862	0.07795644044	90780.70014	24462.34946	0.003922663893	0.001131700094	2.655111945
37	1	0.007997143416	37213.06674	0.09200285658	62786.93326	25233.38973	0.0009150092159	0.0011317	2.903007467
37	1	0.03278380447	6604.050278	0.06721619553	93395.94972	64664.77907	0.005047407565	0.002386497156	3
37	1	0.02737962886	8576.577685	0.07262037114	91423.42232	66494.38497	0.004015593888	0.002530052628	2.853292698
37	1	0.00748500148	41684.14209	0.09251499852	58315.85791	25112.29997	0.000825	0.0011317	2.859638805
37	1	0.007573390249	41147.40757	0.09242660975	58852.59243	25270.21317	0.000825	0.001131700001	2.916577727
37	1	0.03607483845	5128.822351	0.06392516155	94871.17765	25486.07911	0.006499217764	0.0011317	3
37	1	0.01604915503	13378.75996	0.08395084497	86621.24004	25281.89997	0.002534887214	0.0011317	2.920923146
37	1	0.008689008208	31941.13305	0.09131099179	68058.86695	24883.96052	0.001096436343	0.0011317	2.782714246
37	1	0.02504566642	7805.65464	0.07495433358	92194.34536	25209.66874	0.004370799708	0.0011317	2.89436191
37	1	0.009644063777	27239.40214	0.09035593622	72760.59786	25171.53658	0.001256410588	0.0011317	2.88061874
37	1	0.01762686833	28571.32775	0.08237313167	71428.67225	77388.70219	0.001166670783	0.003729436718	3
37	1	0.0303596296	6228.450899	0.0696403704	93771.5491	25448.27839	0.00536913746	0.0011317	2.984892111
37	1	0.06344197254	2815.801788	0.03655802746	97184.19821	25131.59297	0.01219388878	0.0011317	2.866423244
37	1	0.009412103545	28571.32775	0.09058789645	71428.67225	25486.07911	0.001166670783	0.0011317	3
37	1	0.05003844947	5504.356738	0.04996155053	94495.64326	86504.31645	0.006055809047	0.006248472261	3
37	1	0.01269897095	18253.59232	0.08730102905	81746.40768	25340.70067	0.001848807928	0.0011317	2.943074433
37	1	0.06664481472	2642.772676	0.03335518528	97357.22732	25485.57003	0.01261356722	0.0011317	2.999795061
37	1	0.01775559152	11788.42697	0.08224440848	88211.57303	25204.64993	0.002895300754	0.0011317	2.892542239
37	1	0.0110524086	22224.50593	0.0889475914	77775.49407	25475.94262	0.001553781415	0.001137999987	2.841849798
37	1	0.01166449407	20569.73963	0.08833550593	79430.26037	25333.57157	0.001641614393	0.0011317	2.940362835
37	1	0.02388604539	8207.23097	0.07611395461	91792.76903	25486.07911	0.004061459152	0.0011317	3
37	1	0.01624338378	13160.00641	0.08375661622	86839.99359	25486.07911	0.002532926831	0.0011317	3
37	1	0.06440225864	2816.10468	0.03559774136	97183.89532	24670.7658	0.0126426657	0.001131700001	2.716036313
37	1	0.02921381407	6548.148181	0.07078618593	93451.85182	25171.5053	0.005226509837	0.0011317	2.880607541
37	1	0.05605631775	3189.964282	0.04394368225	96810.03572	25345.32619	0.01057996001	0.001131782469	2.942764186
37	1	0.04562773834	3963.933446	0.05437226166	96036.06655	25483.2836	0.008411174536	0.0011317	2.998875114
37	1	0.03002639491	6312.213421	0.06997360509	93687.78658	25409.85771	0.005315244301	0.0011317	2.969760299
37	1	0.02043403059	9892.396423	0.07956596941	90107.60358	25450.59293	0.003379848379	0.0011317	2.985810836
37	1	0.008409598626	34500.49188	0.09159040137	65499.50812	25486.07911	0.0009661697997	0.0011317	3
37	1	0.02726537903	9787.266492	0.07273462097	90212.73351	74261.11614	0.003500254027	0.00329062975	2.876274626
37	1	0.02233079569	10580.05425	0.07766920431	89419.94575	59505.53019	0.003291815918	0.002097302515	2.80578963
37	1	0.02030032001	9986.227769	0.07969967999	90013.77223	25339.09489	0.003379848379	0.0011317	2.942463034
37	1	0.007723671937	40404.0404	0.09227632806	59595.9596	25898.58944	0.000825	0.001137999987	3
37	1	0.02000858824	10144.14509	0.07999141176	89855.85491	25486.07911	0.003285967721	0.0011317	3
37	1	0.009412103545	28571.32775	0.09058789645	71428.67225	25486.07911	0.001166670783	0.0011317	3
37	1	0.02726193599	7084.922393	0.07273806401	92915.07761	25171.5053	0.004830534335	0.0011317	2.880607541
37	1	0.04019878005	5428.948351	0.05980121995	94571.05165	71881.20892	0.006189011823	0.003002728644	2.963068083
37	1	0.007702793275	40409.29693	0.09229720672	59590.70307	25484.56431	0.000825	0.0011317	2.999390307
37	1	0.007765196335	39366.83181	0.09223480366	60633.16819	25300.49177	0.0008601442201	0.001131700001	2.927874709
37	1	0.009058681121	30028.92814	0.09094131888	69971.07186	25106.90943	0.00114571018	0.0011317	2.857751491
37	1	0.02364052518	8348.280475	0.07635947482	91651.71953	25215.79989	0.004084641811	0.0011317	2.896589377
