#gen	Feasible	f1	f2	c1	c2	c3	x1	x2	x3
26	1	0.03057695425	6224.475377	0.06942304575	93775.52462	25137.50141	0.005513568331	0.0011317	2.868510289
26	1	0.02735059215	7042.764834	0.07264940785	92957.23517	25270.2932	0.004820085021	0.001131701826	2.91656272
26	1	0.02789075569	6870.975761	0.07210924431	93129.02424	25375.22283	0.004897332363	0.0011317	2.956308382
26	1	0.03049846024	8057.176415	0.06950153976	91942.82358	72825.71331	0.004137396248	0.003103240693	2.999662807
26	1	0.009836804664	32394.46926	0.09016319534	67605.53074	43978.0171	0.001049665572	0.001510023204	2.909132396
26	1	0.008843975594	31365.79642	0.09115602441	68634.20358	25253.87905	0.001083748589	0.0011317	2.91053564
26	1	0.01532049986	14290.59177	0.08467950014	85709.40823	24674.27105	0.002490699537	0.0011317	2.717095623
26	1	0.05101819831	3538.287372	0.04898180169	96461.71263	25490.81331	0.009606854399	0.001135294276	2.910643815
26	1	0.04569616701	11800.21934	0.05430383299	88199.78066	91631.56676	0.002850060013	0.01009097406	2.958772148
26	1	0.01257931096	18515.06225	0.08742068904	81484.93775	25473.98336	0.00180220557	0.0011317	2.995141569
26	1	0.06964306625	2551.098549	0.03035693375	97448.90145	25142.83574	0.01344682099	0.001131700005	2.870398215
26	1	0.02667407122	7247.297507	0.07332592878	92752.70249	25276.33292	0.004681655906	0.0011317	2.918850868
26	1	0.02729654099	7139.695018	0.07270345901	92860.30498	24806.96894	0.004934719098	0.0011317	2.758093947
26	1	0.01191452766	19920.89535	0.08808547234	80079.10465	25041.35502	0.001736207595	0.0011317	2.835084255
26	1	0.007533127814	41391.07296	0.09246687219	58608.92704	25208.04551	0.000825	0.001131840858	2.890402428
26	1	0.04196074884	4494.38697	0.05803925116	95505.61303	24371.77192	0.008100291333	0.0011317	2.629835903
26	1	0.0166487013	12753.54376	0.0833512987	87246.45624	25460.35001	0.002619583905	0.001131710896	2.989406776
26	1	0.0168207064	13092.89359	0.0831792936	86907.10641	34818.7271	0.002545910353	0.00129373669	3
26	1	0.03165464671	6101.165834	0.06834535329	93898.83417	24478.80073	0.005920513238	0.001131710447	2.659582001
26	1	0.0416400164	4684.808209	0.0583599836	95315.19179	55972.58934	0.007121574416	0.001915607059	2.995805485
26	1	0.007498826182	41598.34709	0.09250117382	58401.65291	25137.65674	0.000825	0.0011317	2.868565217
26	1	0.04631597821	3925.807728	0.05368402179	96074.19227	25254.17235	0.008658552318	0.0011317	2.910643815
26	1	0.02409137911	8140.725524	0.07590862089	91859.27448	25375.22283	0.004133470888	0.0011317	2.956308382
26	1	0.01929419591	10716.61418	0.08070580409	89283.38582	24805.92261	0.003287908749	0.001131700001	2.757763637
26	1	0.06620362394	3052.563891	0.03379637606	96947.43611	76616.92471	0.01112099511	0.003616807236	2.916454449
