#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
99	1	64727.84649	1132.465991	522530.0831	4725222.808	4262.044734	0.8295182106	1.043513074	43674.52812	16312.74339	10316.91627	2119.324517	574.4439421	0.3774886635	0.01831209975	0.01
99	1	64122.505	1065.877643	360765.9732	5919540.302	6970.997046	0.7211601182	1.019658702	42715.13024	16149.19284	10150.24749	2119.325527	561.6592463	0.3552925477	0.01264306631	0.01
99	1	65010.96951	759.0269321	533468.1417	4759449.478	6861.665442	0.7255333823	1.020633949	42740.99135	16154.45515	10156.32765	2115.421391	562.0657209	0.2530089774	0.0186954247	0.01226812704
99	1	64890.5102	555.4013736	528288.1536	4749203.38	9536.6583	0.618533668	0.9970733997	41798.98726	15993.51346	9992.018037	2117.051228	549.4869957	0.1851337912	0.01851389169	0.0113215565
99	1	65896.9113	1074.221857	745978.1268	3569788.061	3332.199777	0.8667120089	1.051718241	43986.16479	16367.04219	10373.23655	2113.957363	578.6817559	0.3580739522	0.02614285054	0.01311756126
99	1	64087.91688	2660.207707	314004.5869	6400756.745	2958.593181	0.8816562728	1.054998195	44128.70154	16390.66219	10396.73659	2117.060154	580.5320015	0.8867359025	0.01100431057	0.01131483737
99	1	63847.57596	1973.049014	285346.8965	6579753.981	4527.141829	0.8189143268	1.04117907	43580.25426	16296.69806	10300.58664	2119.207007	573.1895363	0.6576830046	0.01	0.01006835109
99	1	65229.47845	2043.459581	656580.1183	3920336.473	1452.151844	0.9419139262	1.068256303	44669.67493	16482.38815	10489.79543	2119.320864	587.7050194	0.6811531936	0.02300989169	0.01
99	1	64276.86462	701.6075093	300376.7872	6670177.443	13790.14903	0.4483940388	0.9596305469	40279.87614	15735.39067	9729.682682	2113.195377	529.3048001	0.2338691698	0.01052672347	0.0135619233
99	1	65659.84467	967.379196	771585.9612	3339995.972	3220.365496	0.8711853802	1.052685846	44043.44744	16375.63384	10381.00577	2119.323764	579.3600686	0.322459732	0.02704027872	0.01
99	1	65020.0825	759.039174	535903.3854	4743330.901	6828.163409	0.7268734636	1.02092896	42752.85637	16156.4778	10158.38887	2115.421382	562.2238313	0.253013058	0.01878076797	0.01226812704
99	1	64617.14821	2603.460606	492948.4197	4924009.771	1552.910847	0.9378835661	1.067369044	44633.9903	16476.30492	10483.59622	2119.321148	587.2294949	0.8678202019	0.01727540848	0.01
99	1	65280.80222	750.4266711	670127.3155	3847270.548	5151.120314	0.7939551875	1.035684124	43359.62127	16259.06278	10262.21406	2119.31482	570.2477329	0.2501422237	0.02348465407	0.01000588564
99	1	64722.41612	2001.510965	519408.733	4748564.471	2103.651313	0.9158539475	1.062519681	44438.60914	16443.01992	10449.69513	2119.221586	584.6274908	0.6671703215	0.01820271183	0.01005853245
99	1	64902.6462	856.9730005	506828.8181	4935436.113	6354.025119	0.7458389952	1.02510366	42921.2349	16185.1512	10187.58337	2115.560451	564.4653957	0.2856576668	0.01776184792	0.0121872541
99	1	64529.00591	1313.219961	467887.6691	5101612.093	4082.911795	0.8366835282	1.045090766	43737.67016	16323.52723	10327.9224	2119.233522	575.2867972	0.4377399868	0.0163971529	0.01005280144
99	1	64276.6215	683.9243568	300311.8191	6670781.143	14158.23739	0.4336705045	0.9563892509	40149.5146	15713.16767	9707.03598	2113.195403	527.5676349	0.2279747856	0.01052444666	0.0135619233
99	1	66470.1788	635.648896	985833.8156	2480127.793	3992.035365	0.8403185854	1.045891154	43769.69797	16328.99748	10333.50571	2119.185849	575.7143461	0.2118829653	0.0345486083	0.01008046348
99	1	65504.3859	1251.052089	674490.4025	3898147.714	3000.751461	0.8799699416	1.054630442	44110.18755	16387.74395	10393.96265	2115.972261	580.3025246	0.4170173631	0.02363755873	0.01194684596
99	1	66486.34949	635.648896	992451.0766	2455414	3950.446402	0.8419821439	1.046256932	43784.88324	16331.55586	10336.08741	2119.324327	575.9145069	0.2118829653	0.03478051063	0.01
99	1	64758.63768	784.2293877	498491.039	4941145.134	6984.025836	0.7206389666	1.019550206	42704.10464	16147.73891	10149.12358	2117.379078	561.5431612	0.2614097959	0.01746964993	0.01113080986
99	1	65402.09136	307.3350773	637134.9553	4120668.469	14710.47526	0.4115809895	0.9515194139	39961.10116	15680.57269	9673.419707	2115.371025	525.0224146	0.1024450258	0.02232843473	0.01229797983
99	1	64512.63603	804.8829035	465019.8534	5119356.961	7182.765038	0.7126893985	1.017793925	42640.13086	16136.40753	10137.21843	2119.325577	560.6598233	0.2682943012	0.01629665012	0.01
99	1	65492.96762	1475.150779	594433.9483	4476046.078	3201.135644	0.8719545742	1.05288078	44023.91931	16374.05339	10380.86478	2111.32702	579.2265328	0.4917169264	0.02083197524	0.01464549705
