#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
89	1	69769.93553	1136.42694	1869916.742	723213.7246	634.8626514	0.9746054939	1.075453152	44959.12466	16531.73125	10540.0793	2119.317048	591.562154	0.37880898	0.06553135025	0.01
89	1	70361.33392	590.7757505	2027954.868	580303.4497	1717.951697	0.9312819321	1.065915735	44575.53971	16466.34072	10473.44205	2119.321564	586.450597	0.1969252502	0.07106980636	0.01
89	1	68244.96902	658.9693027	1460815.098	1279406.072	2332.089061	0.9067164376	1.060508098	44357.72234	16429.22989	10435.64128	2119.226913	583.549535	0.2196564342	0.05119435733	0.01005565534
89	1	69020.37534	576.8129145	1669150.265	956749.352	2326.722123	0.9069311151	1.060555141	44359.84661	16429.57718	10435.98271	2119.294774	583.5767674	0.1922709715	0.05849547641	0.01001622985
89	1	70150.30504	393.8246317	1971394.548	627912.0681	3067.260002	0.8773095999	1.054034088	44097.63773	16384.87398	10390.42394	2119.313513	580.082355	0.1312748772	0.06908764638	0.01000587093
89	1	64183.26808	375.4013483	377003.5619	5787145.491	20253.80086	0.1898479655	0.9026935809	38010.91538	15347.2555	9333.020597	2119.326711	498.9720571	0.1251337828	0.01321211362	0.01
89	1	69244.07103	614.7058457	1698360.486	928393.5051	2218.693174	0.911252273	1.061512321	44392.03236	16435.46716	10442.32388	2117.450496	584.0348812	0.2049019486	0.05951915045	0.01108746973
89	1	64480.75781	313.0148901	397957.5261	5735993.064	23369.10487	0.06523580533	0.8752722821	36895.97239	15157.96108	9140.766171	2115.795347	484.1705586	0.1043382967	0.01394644662	0.0120516634
89	1	67463.73556	614.540776	1253610.16	1706592.891	3096.433149	0.876142674	1.053777169	44087.334	16383.11561	10388.63047	2119.322097	579.9449145	0.2048469253	0.04393284718	0.01000090071
89	1	67337.70756	2791.724934	1218601.127	1792712.219	115.2810096	0.9953887596	1.080028723	45142.86926	16563.07247	10572.0331	2119.228999	594.011985	0.930574978	0.04270595342	0.01004754016
89	1	67990.04582	472.7635421	1274010.099	1729443.086	4694.462986	0.8122214806	1.039728532	43497.48649	16284.14921	10289.11029	2112.069547	572.1996775	0.1575878474	0.04464776434	0.01421488825
89	1	69454.17381	700.7315617	1785536.415	813422.0187	1612.545441	0.9354981823	1.066843916	44612.87021	16472.70453	10479.92719	2119.321305	586.9480539	0.2335771872	0.06257423637	0.01
89	1	67195.66051	876.3125007	1160500.276	1957473.718	2253.175342	0.9098729863	1.061206838	44381.7142	16433.58247	10440.29757	2118.025623	583.8882738	0.2921041669	0.04066980544	0.01075341504
89	1	67412.01085	392.5805721	1229688.837	1770613.567	5440.870053	0.7823651979	1.033134582	43255.02564	16241.36349	10244.28769	2118.714307	568.8634339	0.1308601907	0.04309452291	0.01035482225
89	1	65474.94686	293.7953809	722176.1151	3577984.149	13255.42352	0.469783059	0.9643195799	40489.44861	15769.77624	9763.597021	2119.326366	532.0003703	0.09793179364	0.02530870754	0.01
89	1	64330.77994	462.1544561	416270.3601	5479379.122	14698.40457	0.412063817	0.9516130712	39978.37464	15682.6544	9674.815829	2119.317265	525.1900722	0.1540514854	0.01458822105	0.01000534366
89	1	66585.03698	1891.524539	1018807.892	2366908.171	778.7020519	0.9688519179	1.07418654	44908.17972	16523.04676	10531.2294	2119.317094	590.883289	0.6305081796	0.0357041869	0.01000053374
89	1	67006.60317	414.0944194	1023182.573	2442586.684	6724.670205	0.7310131918	1.021848711	42780.85133	16161.82494	10164.32105	2112.792815	562.638531	0.1380314731	0.03585749785	0.01379519735
89	1	71472.74134	424.1439585	2324953.892	383683.9863	2251.626816	0.9099349274	1.061216322	44386.53426	16434.12057	10440.60759	2119.322596	583.9319576	0.1413813195	0.08147815591	0.01
89	1	68137.95839	1136.42694	1431093.145	1334011.33	1075.855561	0.9569657776	1.0715704	44802.40415	16505.05058	10512.92002	2119.155774	589.4763294	0.37880898	0.05015274959	0.01009510674
89	1	67960.19971	2172.997926	1386304.915	1418557.819	222.4864434	0.9911005423	1.079084436	45105.17111	16556.62809	10565.45082	2119.312726	593.5083323	0.724332642	0.04858314326	0.01
89	1	70542.94806	1700.042665	2076487.225	542367.3722	77.6750448	0.9968929982	1.08035961	45156.45726	16565.37095	10574.36037	2119.310204	594.1917588	0.5666808882	0.07277062588	0.01
89	1	73092.51116	3064.377192	2757801.514	209944.8055	-412.9989247	1.016519957	1.084680365	45330.23351	16594.99495	10604.54917	2119.286233	596.5074575	1.021459064	0.09664732814	0.01
