#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
62	1	65429.12689	881.2350557	658626.7987	3979381.584	4582.336551	0.816706538	1.040702571	43550.9001	16292.34502	10296.69778	2116.229773	572.8455404	0.2937450186	0.02308161774	0.011797985
62	1	65191.57805	949.9013907	646452.0748	3976039.676	4079.337137	0.8368265145	1.045121952	43739.23552	16323.7742	10328.15739	2119.324409	575.3062168	0.3166337969	0.02265495377	0.01
62	1	65150.68496	2016.673298	635524.3037	4037029.316	1556.034018	0.9377586393	1.067341542	44632.8842	16476.11636	10483.40406	2119.321157	587.2147553	0.6722244326	0.02227198934	0.01
62	1	65830.14353	214.5423411	817094.5611	3134827.798	16204.29822	0.3518280712	0.9383525106	39445.08024	15591.74058	9582.166975	2119.326546	518.0833789	0.07151411369	0.02863513047	0.01
62	1	65034.31446	2100.258797	604426.8634	4215756.785	1578.325651	0.936866974	1.067145248	44624.98943	16474.77052	10482.03257	2119.321216	587.1095516	0.7000862657	0.02118217758	0.01
62	1	65221.42852	2062.82913	491458.522	5221269.862	2874.61003	0.8850155988	1.055761958	44133.51823	16393.13811	10400.65054	2109.491814	580.7160872	0.6876097099	0.01722319493	0.01571130903
62	1	66861.5498	1623.627492	1092715.052	2135334.966	911.7020488	0.963531918	1.073015372	44861.0797	16515.01732	10523.0467	2119.318758	590.2556313	0.5412091641	0.03829426799	0.01
62	1	67088.77136	956.3653417	1152808.038	1964286.422	1935.87776	0.9225648896	1.063996852	44498.23483	16453.17067	10460.02785	2119.284211	585.4210506	0.3187884472	0.04040023045	0.01002197132
62	1	64776.06944	2185.204205	529957.0346	4685454.114	1827.347947	0.9269060821	1.064953472	44535.71134	16459.62311	10466.65689	2118.992429	585.925072	0.7284014015	0.01857237773	0.01019133085
62	1	65233.47605	716.0114693	650148.0994	3965927.498	5657.698377	0.7736920649	1.031224738	43178.75556	16228.32695	10230.97351	2118.872702	567.8445696	0.2386704898	0.02278448118	0.01026284811
62	1	66104.23473	2286.852474	890339.3646	2830748.631	696.0177548	0.9721592898	1.074914635	44937.46607	16528.03907	10536.31672	2119.317482	591.2735371	0.762284158	0.03120199924	0.01000000002
62	1	65728.11175	2286.852474	789828.8286	3256185.877	881.9411724	0.9647223531	1.073277439	44871.61976	16516.81411	10524.87775	2119.318601	590.3960855	0.762284158	0.02767960116	0.01
62	1	68736.52341	675.2978181	1593154.42	1063644.295	2002.627494	0.9198949003	1.063409066	44474.59905	16449.14115	10455.92127	2119.285615	585.1060661	0.2250992727	0.05583219722	0.01002123081
62	1	68737.97961	391.0089554	1587665.583	1073996.29	4054.915211	0.8378033916	1.045338258	43746.59646	16325.11456	10329.59518	2118.933263	575.4105036	0.1303363185	0.05563984058	0.01022722477
62	1	65604.99544	1395.423697	522431.1291	5126435.543	4330.427405	0.8267829038	1.0429562	43603.71639	16303.76519	10310.36664	2105.178564	573.7244422	0.4651412322	0.0183086319	0.01821798283
62	1	64176.72183	1467.662439	375254.2202	5801265.413	4636.28946	0.8145484216	1.040217566	43541.98625	16290.14871	10293.89079	2119.324717	572.6777224	0.4892208131	0.01315080783	0.01
62	1	65358.85345	333.4382963	691152.7229	3736003.363	12143.02255	0.5142790979	0.9741151108	40883.41462	15836.93645	9832.037691	2119.326277	537.2502626	0.1111460988	0.0242214908	0.01
62	1	65813.56252	1333.496529	808890.9023	3175011.391	2009.157981	0.9196336808	1.063352172	44471.65697	16448.68138	10455.48785	2119.094567	585.0698874	0.4444988431	0.02834763273	0.01013221629
62	1	63847.51817	659.2515838	285779.1148	6574772.286	15030.97372	0.3987610511	0.9486848094	39860.32424	15662.54791	9654.340965	2119.235836	523.6182526	0.2197505279	0.01001514712	0.01005266285
62	1	65997.83534	358.9358964	861906.4861	2945119.469	8850.506699	0.6459797321	1.0031082	42049.48635	16035.71913	10034.61032	2119.325893	552.7890425	0.1196452988	0.03020556721	0.01
62	1	64625.25742	513.5260898	494161.48	4917323.201	10961.56325	0.5615374699	0.9845189366	41301.64866	15908.24626	9904.717658	2119.26862	542.8244565	0.1711753633	0.01731792026	0.01003343112
62	1	68833.08765	660.4208532	1618959.075	1026088.579	2019.849055	0.9192060378	1.063257417	44468.49989	16448.10141	10454.86171	2119.285648	585.0247902	0.2201402844	0.05673652296	0.01002123081
62	1	68751.91572	1039.341525	1586420.467	1077717.195	1088.719387	0.9564512245	1.071458812	44796.11189	16504.0932	10512.04128	2118.628503	589.4008327	0.3464471752	0.05559620542	0.01040137186
