#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
78	1	65354.14988	1209.79336	301983.2282	7350220.748	9056.36275	0.63774549	1.001370398	41899.50453	16015.2683	10018.07017	2095.926088	551.1611671	0.4032644532	0.01058302129	0.02359442051
78	1	67649.99343	565.579191	976089.3394	2814121.963	6040.140914	0.7583943635	1.027918808	42979.76391	16198.62311	10204.24901	2099.580234	565.498522	0.188526397	0.03420711251	0.02147094361
78	1	70069.05233	1730.836057	1936730.317	661944.8373	179.1884992	0.99283246	1.079468241	45117.8988	16558.97086	10567.98369	2118.519725	593.6904766	0.5769453524	0.0678728362	0.01045974801
78	1	68719.93218	1528.297053	1505588.068	1236799.679	890.2375293	0.9643904988	1.073220555	44852.04313	16514.58142	10523.53086	2114.264944	590.2152448	0.509432351	0.05276342889	0.01293462202
78	1	65040.99253	3439.59047	547671.6652	4656209.003	1067.509644	0.9572996142	1.071654674	44794.2676	16504.39991	10512.87587	2115.787008	589.4212591	1.146530157	0.01919318808	0.01205152975
78	1	66681.55706	1704.754505	1042624.617	2291238.419	917.2485227	0.9633100591	1.072966916	44858.71969	16514.64127	10522.68557	2119.19862	590.2260858	0.5682515017	0.03653884551	0.01006978737
78	1	64738.46052	3915.732012	524231.0177	4715897.162	689.0648905	0.9724374044	1.07497608	44939.70288	16528.43536	10536.73315	2119.248909	591.3044294	1.305244004	0.01837170911	0.01003979126
78	1	72469.07296	90.55428412	2305216.476	435517.8041	14723.20911	0.4110716356	0.9514498502	39912.79649	15675.24552	9670.434572	2102.075293	524.5893766	0.03018476137	0.08078645693	0.02002236176
78	1	64972.34489	317.0772394	385591.5393	6134044.977	24441.27561	0.02234897556	0.8658587672	36487.6955	15090.2572	9073.364951	2107.12522	478.8673337	0.1056924131	0.01351307984	0.01708875169
78	1	66872.85011	644.1837187	1095734.808	2126371.239	3449.38313	0.8620246748	1.050669173	43962.33895	16361.80711	10366.91542	2119.323962	578.2792372	0.2147279062	0.03840009552	0.01
78	1	64968.40911	4023.672058	480575.6206	5197711.298	1233.196008	0.9506721597	1.070204892	44726.11072	16493.41026	10502.20552	2112.909437	588.5586062	1.341224019	0.01684180296	0.01372316985
78	1	64302.39619	389.6837507	368967.1964	5933813.793	20097.02346	0.1961190616	0.9040818244	38058.51729	15355.89622	9342.26809	2116.921632	499.6444944	0.1298945836	0.01293047869	0.0113972717
78	1	65720.89506	899.4180429	620953.9599	4365477.556	5283.886626	0.788644535	1.034547226	43279.46299	16247.59798	10252.37965	2109.254196	569.338961	0.2998060143	0.02176137072	0.01585064601
78	1	71248.4277	1796.690168	2256008.82	423683.1449	7.859394515	0.9996856242	1.080976128	45179.39436	16569.39983	10578.56586	2118.764626	594.5060166	0.5988967227	0.07906197152	0.01031548333
78	1	70830.42943	90.99029721	2008108.978	627393.7412	16143.90751	0.3542436996	0.9389123386	39437.61738	15592.38369	9584.432123	2110.567727	518.1227058	0.03033009907	0.07037430591	0.01508858796
78	1	65555.57832	4192.789971	739945.5365	3495081.258	210.1899624	0.9915924015	1.079193445	45108.77543	16557.29236	10566.16963	2119.084419	593.559973	1.397596657	0.02593143804	0.01013238458
78	1	66923.30337	439.113803	1031759.805	2387890.378	6136.130012	0.7545547995	1.027025296	42995.41491	16197.99528	10200.83912	2114.652826	565.468279	0.1463712677	0.03615808748	0.01271450369
78	1	65517.81449	895.2093047	733581.1891	3521648.79	3764.990974	0.849400361	1.047890017	43850.55381	16342.75153	10347.49709	2119.321164	576.7896646	0.2984031016	0.02570839908	0.01000176461
78	1	65102.5041	3665.61254	558442.1375	4595897.582	966.0885967	0.9613564561	1.072548857	44829.06068	16510.40591	10519.05921	2115.444361	589.8903192	1.221870847	0.01957063996	0.01225013476
78	1	65133.70614	1702.703452	285346.8965	7413029.574	6853.569672	0.7258572131	1.020759491	42688.04123	16149.13419	10154.01966	2098.475441	561.6286081	0.5675678175	0.01	0.02211298235
78	1	63869.72842	840.5331856	285346.8965	6593281.606	11671.9041	0.5331238361	0.9782651846	41048.70136	15865.21704	9860.944724	2118.851492	539.4603542	0.2801777285	0.01	0.01027580932
78	1	72580.85109	933.4620699	2288125.911	453337.2841	2068.759314	0.9172496274	1.062890909	44385.14371	16438.27535	10448.53278	2099.233152	584.2316382	0.3111540233	0.080187517	0.02166810576
78	1	72259.61799	475.1268563	2088785.413	622475.1186	4164.64575	0.83341417	1.044456965	43620.31672	16309.39082	10318.44927	2092.39233	574.1482203	0.1583756188	0.07320161666	0.02564565261
78	1	67987.28893	524.9850012	1383391.871	1429351.631	3374.911843	0.8650035263	1.05132691	43986.69641	16366.09329	10371.39587	2118.711474	578.6135214	0.1749950004	0.04848105543	0.01035577882
78	1	65317.31264	1253.473157	301983.2282	7325160.244	8730.017415	0.6507993034	1.004242214	42017.03837	16035.17469	10038.24695	2096.519826	552.7179853	0.4178243857	0.01058302129	0.02324943915
78	1	73963.73639	3952.605054	2601291.443	298850.8751	1209.34604	0.9516261584	1.070469581	44678.30963	16488.99565	10500.84517	2095.792538	588.1921786	1.317535018	0.09116242281	0.02364394458
78	1	70586.23367	4016.699704	2074659.924	546282.4931	-350.0570684	1.014002283	1.084128701	45305.28073	16590.91788	10600.54287	2118.478833	596.1877446	1.338899901	0.072706588	0.01046940836
78	1	65317.92289	1425.490977	457997.3932	5584019.907	4753.170941	0.8098731624	1.039231252	43456.43825	16278.49639	10284.47993	2105.919687	571.750114	0.4751636591	0.01605054756	0.01778762788
78	1	67882.37778	1157.917425	1342907.069	1518825.415	1245.868574	0.950165257	1.070077148	44738.24103	16494.37489	10502.26128	2117.956456	588.6403154	0.3859724751	0.04706226301	0.01079207654
78	1	66341.69623	3329.71876	921353.3737	2741741.09	345.0634425	0.9861974623	1.078011318	45055.31333	16548.55668	10557.58518	2117.355481	592.8749466	1.109906253	0.03228888714	0.01113694314
78	1	66931.79782	307.724335	1042780.373	2344382.853	8802.683738	0.6478926505	1.003542586	42052.77154	16037.18546	10036.86633	2115.181322	552.8984863	0.1025747783	0.03654430398	0.01240783789
78	1	66224.04053	2529.663347	906458.5719	2783200.79	601.0943251	0.975956227	1.075753578	44967.92549	16533.44123	10541.99811	2118.357342	591.6946244	0.8432211156	0.03176689787	0.01055708477
78	1	67465.73937	2135.167714	1254159.223	1705280.033	345.9257729	0.9861629691	1.077997462	45061.45164	16549.1753	10557.85607	2119.313625	592.9257492	0.7117225715	0.04395208912	0.0100004245
78	1	68546.20565	733.8645141	1431511.63	1384463.061	2548.747587	0.8980500965	1.058621462	44259.17379	16413.87849	10421.21452	2112.603028	582.3412445	0.2446215047	0.05016741544	0.01390368353
78	1	70603.82942	145.4528113	1849797.629	809183.0455	11342.66497	0.5462934014	0.9812097856	41118.59324	15880.23266	9878.852943	2104.67041	540.6164003	0.04848427044	0.06482627467	0.01851450627
78	1	68931.19492	243.0807296	1420280.27	1463086.984	8827.361509	0.6469055396	1.003355561	42012.87742	16032.45288	10033.78182	2105.723085	552.5167227	0.08102690987	0.04977381172	0.01790271838
78	1	67036.3236	3282.135178	1137886.7	2006173.85	38.14855929	0.9984740576	1.080707966	45170.15134	16567.72563	10576.77693	2119.216747	594.3757076	1.094045059	0.03987731123	0.0100537164
78	1	68697.43662	618.8162379	1284477.8	1813340.219	4270.879861	0.8291648056	1.043492987	43612.02167	16306.0297	10313.38763	2101.297161	573.8966086	0.2062720793	0.04501460559	0.02047277393
78	1	72081.13515	610.9244888	2376527.605	371106.1258	1764.33233	0.9294267068	1.065528756	44537.05731	16461.24481	10469.47964	2112.624257	586.0438834	0.2036414963	0.08328555994	0.01389021454
78	1	67034.87856	1978.323065	974138.9145	2667160.589	1492.26077	0.9403095692	1.067934959	44622.70637	16476.55641	10485.68061	2109.371307	587.2367247	0.6594410216	0.03413875975	0.01577873505
78	1	66094.98384	1436.7899	747282.2685	3627708.093	2614.044761	0.8954382096	1.058052109	44230.24744	16409.33246	10416.90547	2110.841848	581.9836818	0.4789299666	0.02618855427	0.01492681029
78	1	63934.65234	3372.712802	306779.4729	6390280.179	2126.428337	0.9149428665	1.062319521	44430.12187	16441.60099	10448.27262	2119.09392	584.5164147	1.124237601	0.01075110599	0.0101327169
78	1	68778.25827	2107.801639	1433657.93	1409298.833	960.6082106	0.9615756716	1.07261779	44809.7317	16508.52292	10518.32709	2108.982291	589.7350566	0.7026005464	0.05024263265	0.0160016431
78	1	71179.56038	161.073978	2098301.749	553913.8942	8678.361877	0.6528655249	1.004652707	42080.98523	16043.04509	10043.72015	2110.379687	553.3505312	0.053691326	0.07353511724	0.01519739398
78	1	69862.71844	548.1186277	1589638.917	1187952.969	3969.471021	0.8412211592	1.046148324	43717.52931	16324.09805	10331.86958	2100.920704	575.3085357	0.1827062092	0.05570899618	0.0206912677
78	1	66373.21051	1931.331672	882071.089	2944283.924	1328.056574	0.946877737	1.069364534	44697.69969	16488.22278	10496.62985	2114.484555	588.1550693	0.643777224	0.03091223699	0.01280872511
78	1	64450.46748	2818.635458	448406.6853	5239214.939	1588.630196	0.9364547922	1.067054508	44621.33999	16474.14839	10481.39858	2119.321243	587.0609201	0.9395451526	0.01571444059	0.01
78	1	64467.74577	2173.116042	452058.6528	5214374.937	2267.286824	0.909308527	1.06107861	44380.79634	16433.15515	10439.63447	2119.264388	583.8564181	0.7243720141	0.01584242402	0.01003382804
78	1	66891.95961	3986.894289	994601.9033	2539986.011	444.9910079	0.9822003597	1.077145633	45005.26004	16540.99743	10550.69997	2112.89954	592.2784802	1.328964763	0.03485588648	0.01372316985
78	1	65497.35851	965.2820531	340252.5621	6968636.527	9971.103079	0.6011558768	0.9933154184	41575.54168	15960.04168	9961.790606	2095.926268	546.8441192	0.3217606844	0.01192417252	0.02359442051
78	1	64432.63057	524.9850012	433702.1483	5366112.141	12343.05252	0.5062778992	0.9723556151	40810.59772	15824.65429	9819.631541	2118.726813	536.2894211	0.1749950004	0.01519911916	0.01034827849
78	1	67150.5824	2082.37017	1164323.749	1936384.492	486.2857096	0.9805485716	1.076762571	45010.62599	16540.58504	10549.1643	2118.976047	592.2538275	0.6941233901	0.0408037993	0.01019726389
78	1	69446.07407	2036.568281	1739500.47	880597.8651	264.5815502	0.989416738	1.078722229	45081.54575	16553.17933	10562.42268	2116.663743	593.2354365	0.6788560938	0.06096090379	0.01153747836
78	1	70426.9391	229.6387456	1933136.785	688569.269	6422.284994	0.7431086002	1.024512224	42887.13788	16179.99732	10182.88485	2112.548122	564.0587543	0.07654624853	0.06774690066	0.01393729939
