#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
99	1	70999.40081	218.6958454	1995904.281	650978.2925	6926.741076	0.722930357	1.020087529	42690.55628	16147.67559	10150.947	2107.106527	561.5253751	0.07289861512	0.06994659151	0.01709872228
99	1	64911.49511	423.2882472	320859.3161	6826731.735	22222.98373	0.1110806506	0.8854018639	37263.6909	15223.18214	9209.36158	2104.201274	489.2543803	0.1410960824	0.01124453499	0.01878743725
99	1	72767.51762	162.4008011	2264305.599	480770.4817	9084.582295	0.6366167082	1.001125522	41885.7876	16013.17709	10016.1468	2094.795889	550.9962855	0.05413360035	0.07935273266	0.02425102541
99	1	69920.22636	593.1949155	1748412.875	906013.3096	2802.88922	0.8878844312	1.056393262	44159.17797	16397.49517	10405.07621	2109.5704	581.0567757	0.1977316385	0.06127323957	0.01566558693
99	1	64442.09176	1110.228598	285346.8965	6952609.786	9321.004311	0.6271598276	0.9989961719	41850.90133	16003.98729	10004.05644	2109.624832	550.2964523	0.3700761993	0.01	0.01563600182
99	1	66421.47384	1382.000883	846446.6979	3146611.939	2334.852882	0.9066058847	1.060508303	44331.49344	16426.43488	10434.20184	2111.560246	583.3214708	0.4606669612	0.02966377796	0.01450917102
99	1	66324.03142	1045.105135	907995.0334	2801622.54	2547.568074	0.898097277	1.058618269	44273.5618	16415.4038	10421.98941	2116.844755	582.4657771	0.3483683784	0.03182074326	0.01143965582
99	1	64884.17392	3959.940486	482599.0256	5139151.259	1145.218921	0.9541912432	1.070974859	44762.14319	16499.22918	10507.86338	2114.389443	589.0153183	1.319980162	0.01691271332	0.01286339552
99	1	72019.1889	230.9124129	2061338.062	638531.2636	7257.563741	0.7096974504	1.017214379	42532.24659	16123.41979	10128.52455	2094.614803	559.6136969	0.07697080431	0.07223972252	0.02435592421
99	1	68440.92893	910.1321836	1514769.155	1186116.765	1392.735924	0.9442905631	1.068779505	44690.71757	16485.97533	10493.45101	2119.320684	587.9854283	0.3033773945	0.05308518065	0.01
99	1	66154.94451	1758.492256	651197.5363	4311761.258	2926.41331	0.8829434676	1.055323119	44097.34428	16388.15498	10396.56711	2104.078965	580.3197939	0.5861640853	0.02282125876	0.01885563852
99	1	68154.88521	2026.259989	1438330.304	1319386.982	255.6936605	0.9897722536	1.078792021	45093.4105	16554.62324	10563.40774	2119.313203	593.3516134	0.6754199965	0.05040637631	0.01
