#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
25	1	9.743803085	0.001637663222	141.3248917	26268.62679	0.8362087545	1187417.738	0.5352619809	0.5936173041	9.924020462	1.371470735
25	1	25.02500979	0.0006189099311	1824.052636	28579.03332	2.812650344	20733049.54	0.7342308573	0.4932110029	10	3.546881201
25	1	22.66054833	0.0006848998381	3081.000907	28427.52588	1.782466034	15297473.4	1.422674161	0.2839247014	10	3.205140194
25	1	7.864774594	0.00203531545	2812.33783	25327.08188	0.4119144803	577144.2741	0.6666406892	0.594426817	10	1.078555169
25	1	16.4262209	0.0009461238706	1611.379522	27827.77864	1.128841989	5799374.643	1.191367419	0.2975511896	9.99999164	2.320209408
25	1	4.336696219	0.003892323234	4073.5171	21097.43232	0.1464289761	80078.05207	0.4240181108	1.078510764	9.962078117	0.5704470869
25	1	5.736602868	0.002842360819	1670.659817	23474.32121	0.4303734568	208149.5441	0.3419954062	1.067340001	9.999770732	0.772368863
25	1	16.21451864	0.0009726751076	228.3531143	27787.32678	0.992386387	5766844.857	1.327823021	0.239216441	9.908160575	2.320209408
25	1	27.31550965	0.0005615945597	927.8161539	28711.08628	2.689052216	27836458.58	1.224018201	0.2739181721	9.996420418	3.913070418
25	1	19.70660434	0.0007925365522	2962.284219	28180.40077	1.117994461	9870732.687	1.651846241	0.2416951571	10	2.769840702
25	1	3.579358083	0.004539388236	108.1874235	19577.93517	0.01649475762	46562.88815	0.467094635	0.6801885517	10	0.4835893927
25	1	4.189372583	0.003907014231	1110.584267	21054.64064	0.150310529	78379.7057	0.4162418023	0.8289432648	9.972323458	0.5665523312
25	1	3.443981945	0.004807930307	1471.812736	18991.93557	0.03637292644	39279.17388	0.4240181108	0.8382544579	9.972323458	0.4603910372
25	1	8.118804639	0.001992645319	3027.203321	25436.16099	0.6177120924	628227.4506	0.4920055178	0.8282036445	9.975711274	1.10971761
25	1	14.90001976	0.001045053557	1127.879673	27601.0692	0.8455354489	4308238.133	1.256148246	0.2711831515	9.99822096	2.101683695
25	1	10.74153968	0.001464870408	826.0829651	26636.77712	0.9608894239	1558132.665	0.537673171	0.623000684	10	1.498562595
25	1	9.064717101	0.001764439434	3456.643804	25948.99679	0.5078805342	889068.0621	0.7362592272	0.5720341636	9.999985944	1.244139761
25	1	26.96524053	0.0005801318679	73.21567912	28682.87679	2.687433899	27653297.82	1.225636518	0.2562386411	9.88879186	3.913070418
25	1	21.94107439	0.0007065819761	2803.938767	28377.74546	1.83800664	13931456.93	1.268780788	0.3102979159	10	3.106787428
25	1	25.32711415	0.0006082618573	1160.885183	28603.48043	2.756486452	21841384.52	0.8524855288	0.4014188644	10	3.608971981
25	1	17.56619915	0.0008796296992	295.4952621	27980.44202	1.164498372	7217897.101	1.33109722	0.2398257932	10	2.495595592
