#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
21	1	16.35589937	0.0009798518146	4386.862767	27751.81733	1.727534424	5249138.385	0.5172231034	0.9066838674	9.99343408	2.244757528
21	1	17.99924855	0.0008755810908	2435.712067	27997.0535	1.882482574	7546160.58	0.6522264989	0.5870206103	9.963605727	2.534709072
21	1	17.52094348	0.0008980606721	300.7609132	27944.01466	1.983736917	6947104.172	0.4817047848	0.6689258102	9.971440284	2.465441702
21	1	33.91000533	0.000454626404	1340.173676	28956.21489	4.099146	52318759.11	0.7294340835	0.4767001244	10	4.828580084
21	1	19.13614686	0.000832925048	5851.480446	28091.20983	1.709148986	8635772.101	0.941063493	0.5859323933	9.981500333	2.650212479
21	1	29.76010187	0.0005277290221	4884.81689	28788.43015	3.427604837	33459509.58	0.7326507082	0.6708078562	9.999563342	4.160255545
21	1	7.854211185	0.002078803175	1354.534286	25254.94496	0.7246581914	568712.1177	0.3499407331	1.014025222	9.941946925	1.074598925
21	1	6.434778654	0.002562691294	3068.256353	24116.28468	0.5193638129	286140.2696	0.3372420727	1.237016919	9.999975029	0.8566058856
21	1	25.89592288	0.0005989757348	629.3156927	28624.80113	3.084045333	22873414.71	0.58088196	0.5670452317	9.999996176	3.664927293
21	1	11.23107095	0.00145752475	6327.334504	26653.72184	0.8505900309	1582218.299	0.6556326482	0.9056346406	9.999761865	1.506222679
21	1	20.93433469	0.0007403942026	1433.839524	28300.11535	2.229860812	12107849.53	0.7350462504	0.4767001244	10	2.964907062
21	1	15.73542119	0.000995019972	2540.58429	27715.51537	1.485958135	4984864.851	0.7202287377	0.5358832385	10	2.206186872
21	1	22.61016389	0.0006860221841	1342.875331	28424.96156	2.52953097	15223499.38	0.6704416692	0.5192591205	9.999920709	3.199972639
21	1	7.507300861	0.002145802313	3348.28088	25073.41306	0.3887753535	491624.8687	0.6342452604	0.658628826	10	1.023020614
21	1	12.72109347	0.001261995912	3533.032194	27122.89402	1.059056457	2589153.417	0.7175520475	0.5918077063	9.929822143	1.776608505
