#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
94	1	67551.33555	1952.548589	1204334.147	1874534.344	814.7260733	0.9674109571	1.073883361	44880.97727	16519.36842	10528.28687	2114.929904	590.5902744	0.6508495297	0.04220596621	0.01254815715
94	1	65073.36606	420.8180417	331953.6196	6797464.974	21754.43911	0.1298224356	0.8895339646	37423.23941	15250.80495	9237.867608	2102.261182	491.4112225	0.1402726806	0.01163333555	0.01991456092
94	1	64491.82794	3422.526818	383495.7041	5888201.69	1830.203254	0.9267918698	1.064941945	44520.69132	16457.99263	10465.77696	2114.738753	585.7923028	1.140842273	0.01343963116	0.01266215089
94	1	64355.54562	2711.30938	423040.92	5427655.235	1828.509019	0.9268596392	1.064942194	44536.38492	16459.66593	10466.63999	2119.321813	585.9288301	0.9037697933	0.01482549575	0.01
94	1	69592.61209	954.9401139	1614043.055	1110406.526	2067.352267	0.9173059093	1.062879263	44410.37115	16440.93422	10449.86255	2106.743553	584.4488631	0.3183133713	0.05656424075	0.0173064725
94	1	64455.82394	1126.314377	285346.8965	6961467.216	9202.781321	0.6318887472	1.000037923	41892.04184	16011.04901	10011.29347	2109.403452	550.8481877	0.3754381256	0.01	0.01576460396
94	1	70669.65588	612.3613776	2096037.197	530422.7993	1614.555254	0.9354177898	1.066828982	44609.31512	16472.28725	10479.66059	2118.457951	586.9143562	0.2041204592	0.07345575588	0.01050149095
94	1	66217.7391	149.6191673	810717.0673	3285787.701	24234.96417	0.0306014332	0.8676576656	36579.10621	15104.62238	9086.98049	2112.694211	479.9972142	0.04987305576	0.0284116308	0.01385333885
94	1	65498.34682	858.7782017	429236.0454	5969606.886	8599.899519	0.6560040193	1.005372768	42078.79284	16044.66167	10047.04036	2101.277773	553.4655252	0.2862594006	0.01504260431	0.02048524428
94	1	66219.26891	526.2199817	696438.2974	4009200.572	8324.331661	0.6670267336	1.007784953	42191.20052	16062.84065	10064.73941	2105.774871	554.8921895	0.1754066606	0.02440672409	0.0178725723
