#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
13	1	7.47758816	0.002257943844	613.1387822	24884.68633	0.762318567	471716.2969	0.2496170609	1.369533969	9.86739901	1.011935628
13	1	2.952606979	0.00757348291	2914.930457	13414.26703	0.2003935711	10816.568	0.133594314	4.664434605	9.53855475	0.3339878851
13	1	13.75993087	0.001264158835	8063.824651	27144.64145	1.22243818	2785300.588	0.6013095187	1.326907285	9.837903637	1.823747698
13	1	15.43197166	0.001040459174	5884.431809	27615.13464	1.154230088	4420077.788	0.9660923585	0.5729931138	9.983489828	2.120322447
13	1	15.05568568	0.001045324087	2470.865948	27603.98363	1.439156237	4358568.357	0.671298279	0.5718849323	9.983489828	2.110454516
13	1	27.61152086	0.0005979184545	4456.902549	28653.30497	3.359649289	27009444.79	0.5291861847	0.8934479434	9.810041746	3.888835473
13	1	10.86048109	0.001475040366	3951.655548	26614.88843	0.8936610164	1531559.982	0.596496823	0.746168154	9.995686781	1.490157839
13	1	17.33910262	0.000917570583	4387.854991	27893.72219	0.5718145678	6368212.2	1.821916907	0.2530616539	9.998151824	2.393731475
13	1	4.435127696	0.003821037622	75.05044232	21342.41075	0.3481267903	92467.16767	0.2496170609	1.310015351	9.868683503	0.5977438512
13	1	3.502896925	0.006686590942	714.6026891	16033.38118	0.3129925732	30288.29282	0.123	4.005401598	9.097667962	0.4359925732
13	1	7.620484295	0.002134323329	4333.529016	25101.85169	0.4052277089	501505.8006	0.6246082517	0.7417994476	9.995747491	1.029835961
13	1	13.97183232	0.001157580286	1540.50414	27374.43491	1.488204431	3504408.964	0.478672989	0.7444451819	9.879050963	1.96687742
13	1	5.109134162	0.003177338195	2078.585522	22705.38122	0.04656421228	147329.5838	0.6444110617	0.5755128862	9.999601996	0.690975274
13	1	12.66621581	0.001264315251	4115.256881	27106.0089	1.081381328	2489388.831	0.6707336538	0.6734701085	9.969775324	1.752114982
13	1	27.30775191	0.000689064748	3095.740708	28565.03029	2.449958053	33994166.9	1.819131647	0.2222831884	9.070396259	4.2690897
13	1	32.28535225	0.0004906278182	2404.517863	28873.55858	4.052169053	41624794.33	0.4220982401	0.914862915	10	4.474267293
13	1	9.70641284	0.00185539699	1228.83091	26009.35065	0.9053659835	1323914.606	0.5337188992	0.6499854398	9.368073262	1.439084883
13	1	10.57369691	0.001570734355	4503.184605	26437.636	0.9584314225	1400066.175	0.4914551426	0.9698511704	9.878229426	1.449886565
13	1	30.33206416	0.0005107977679	3915.690943	28827.43622	2.494994927	36934522.57	1.804643956	0.2430072533	9.998412275	4.299638883
13	1	28.95047038	0.0005384248014	1172.550853	28764.3538	3.546470376	31607211.28	0.535887939	0.6428697159	9.995686781	4.082358315
13	1	30.68474439	0.0005063459582	4440.971681	28837.47101	2.427268021	37866952.27	1.908107753	0.2430072533	10	4.335375773
13	1	11.76869595	0.001386372309	3245.775563	26855.48539	1.091982644	2037403.178	0.55027889	0.7543500922	9.87909813	1.642261534
13	1	6.088155897	0.002829488	5226.234163	23613.73485	0.2876003861	244478.4019	0.5290163864	0.9793970499	9.830659351	0.8166167725
