#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
97	1	71107.97071	699.0364169	2051703.241	596722.8236	2069.885125	0.917204595	1.062850642	44415.97425	16441.45787	10450.0335	2108.717447	584.4922622	0.233012139	0.07190206959	0.01616000313
97	1	66352.86527	1474.906089	890054.9293	2898193.393	1789.83452	0.9284066192	1.065295639	44536.82382	16460.62091	10468.35293	2115.296015	585.9984511	0.4916353631	0.03119203118	0.01233839744
97	1	68109.76848	1285.072219	1256642.778	1802398.518	1811.260137	0.9275495945	1.065126844	44508.78895	16457.19915	10466.0068	2109.087104	585.7232168	0.4283574064	0.04403912548	0.0159447319
97	1	69523.4237	1822.182372	1687030.151	971722.3652	709.1207197	0.9716351712	1.074821852	44909.57593	16524.82806	10534.34174	2112.254081	591.0137131	0.6073941241	0.05912207813	0.01410068466
97	1	66148.18902	2583.78867	863088.9354	2980323.279	737.7194575	0.9704912217	1.074554951	44914.94872	16524.71488	10533.36149	2116.964219	591.0107469	0.86126289	0.03024700622	0.01136662576
97	1	64589.20989	3011.942777	463654.7737	5168091.661	1459.61004	0.9416155984	1.068194844	44662.69649	16481.48645	10489.11853	2118.003911	587.6328881	1.003980926	0.01624881081	0.0107649548
97	1	65214.01588	751.3152174	550343.9375	4709555.397	6871.28469	0.7251486124	1.020556464	42730.15664	16153.10125	10155.3624	2113.166293	561.9570696	0.2504384058	0.01928683803	0.01357824646
97	1	64803.62467	334.89934	447023.2453	5426646.379	19519.76006	0.2192095976	0.9091758578	38251.85561	15389.5922	9377.226083	2113.550456	502.2742853	0.1116331133	0.01566595785	0.01335580587
97	1	69149.10143	774.5925831	1674957.202	958502.4492	1653.585203	0.9338565919	1.066488142	44592.56249	16469.6259	10477.11198	2117.568411	586.7052077	0.2581975277	0.05869898089	0.01101824739
97	1	65050.84673	328.4041118	463816.6836	5392568.637	19392.33214	0.2243067144	0.9103074724	38287.19534	15396.26656	9384.573943	2110.578324	502.7923042	0.1094680373	0.01625448495	0.01508251763
97	1	64937.69193	1601.672842	522964.8571	4814411.207	3027.248294	0.8789100682	1.054397135	44100.78576	16386.14239	10392.33154	2115.966915	580.177324	0.5338909473	0.01832733643	0.01194996948
97	1	72406.57922	886.3930319	2424195.4	352031.2069	1269.91397	0.9492034412	1.069890073	44704.35097	16490.28211	10499.50626	2110.250225	588.3107575	0.295464344	0.08495608082	0.01526748297
