#gen	Feasible	f1	f2	f3	f4	f5	c1	c2	c3	c4	c5	c6	c7	x1	x2	x3
73	1	69909.46917	219.1551665	1691490.502	999345.8041	8193.3062	0.672267752	1.008937007	42239.3782	16070.93583	10072.88996	2106.313396	555.5256604	0.07305172215	0.05927839141	0.01755969382
73	1	71370.32124	3437.50835	2027817.893	637361.1238	829.31993	0.9668272028	1.073792908	44836.65482	16514.412	10525.42061	2103.02068	590.187979	1.145836117	0.07106500606	0.01945398386
73	1	65020.60449	1335.809196	394521.5286	6066553.515	5772.239149	0.769110434	1.030254502	43098.70114	16217.30146	10221.94116	2106.883993	566.96773	0.4452697318	0.01382603187	0.01722775162
73	1	70693.59275	3083.409931	1674535.925	1106880.076	1725.038027	0.9309984789	1.065938736	44485.16567	16456.76755	10468.58889	2092.62754	585.6689321	1.02780331	0.05868421719	0.02549719886
73	1	65722.27076	394.831426	534441.9203	5075296.731	14430.90963	0.422763615	0.9540175572	40022.70658	15693.55792	9688.739583	2104.015163	526.0232754	0.1316104753	0.01872955083	0.0188953493
73	1	64762.73603	551.3923272	380547.7489	6069018.671	14066.6982	0.4373320719	0.9572049146	40172.06531	15717.66709	9712.171821	2110.19936	527.9156093	0.1837974424	0.01333631988	0.01530252108
73	1	73434.70127	750.9243189	2690595.606	243595.1922	1393.969832	0.9442412067	1.068799279	44658.75792	16482.61981	10491.79037	2109.747608	587.7111693	0.2503081063	0.09429209284	0.01555985158
73	1	65024.81926	3673.008442	592163.734	4302888.221	644.7767811	0.9742089288	1.075367729	44953.68103	16530.93156	10539.37218	2118.730132	591.4989089	1.224336147	0.02075241544	0.01034083943
73	1	66955.40614	3544.779233	872945.7143	3157312.428	1256.059013	0.9497576395	1.070030336	44690.47235	16489.16331	10499.41429	2104.542545	588.2161745	1.181593078	0.03059243766	0.01858079649
73	1	68411.27269	153.5492197	1339991.099	1603272.451	14414.86704	0.4234053182	0.9541420275	40045.66926	15696.32517	9690.59537	2109.261542	526.2461465	0.05118307323	0.04696007265	0.01584737679
73	1	69585.72612	3083.515488	1820690.857	774547.1024	-235.1330012	1.00940532	1.083114121	45267.24082	16584.25646	10593.60594	2119.300052	595.6680327	1.027838496	0.06380622602	0.01
