#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
39	1	5.990771457	0.002716349383	2654.186747	23763.5103	0.3841101797	239318.3007	0.424043681	0.9321003468	9.999957117	0.8081538607
39	1	19.19928046	0.0008144612072	2089.617649	28130.09493	2.090428591	9095671.515	0.6049858576	0.6142532122	9.999832206	2.695414449
39	1	24.40025465	0.0006349734647	2324.388797	28542.64652	2.620455922	19253245.19	0.8402114904	0.4496981573	9.996613117	3.460667413
39	1	4.95301384	0.003267524092	1577.89993	22498.38521	0.06709476479	134989.484	0.6048239557	0.5878592527	9.999528398	0.6719187205
39	1	2.433579679	0.007240169046	1666.37067	13560.39937	0.08699482966	8217.248804	0.2264542833	1.679614575	9.889768237	0.3134491129
39	0	18.72631998	0.0008236459143	-1603.423651	28108.97622	2.05039309	8793329.046	0.6148298674	0.4559128135	10	2.665222958
39	1	8.067184363	0.001977337375	2240.541954	25460.28114	0.5338929858	630060.1778	0.5763501541	0.6540912136	9.99980981	1.11024314
39	1	2.433691353	0.007239131861	1666.49253	13561.96943	0.08699482966	8217.664713	0.2264542833	1.679614575	9.890240533	0.3134491129
39	1	13.9915773	0.001119699676	1786.171013	27429.26095	1.316248443	3496406.469	0.6442772654	0.5611864935	10	1.960525709
39	1	18.20817369	0.0008540478137	323.0178174	28039.21938	1.994107721	7888150.532	0.5764110097	0.5581416154	9.999778463	2.57051873
39	0	12.89703299	0.001198015929	-4620.698427	27249.45322	1.354389595	2853456.049	0.477973353	0.489744058	10	1.832362948
39	1	10.31741756	0.001524942625	1257.045177	26499.64158	0.7920523213	1383083.826	0.6484464064	0.5333242465	9.997756852	1.440498728
39	1	13.9878059	0.001119701599	1718.227465	27429.258	1.318059681	3496405.252	0.642466028	0.5595293357	9.999994273	1.960525709
39	0	32.60999061	0.0004737121267	-248.7962221	28912.39563	4.062854337	46245699.58	0.5711836712	0.5397578961	10	4.634038008
39	1	16.60353716	0.0009426502127	1592.674857	27835.75206	1.751224427	5863748.506	0.5775290922	0.6168950546	10	2.328753519
39	0	4.030095413	0.004850824011	8936.659673	18864.58443	-0.1231260857	37129.52557	0.5758726576	1.679614575	9.99849119	0.4527465719
39	1	31.45386016	0.0005007151999	5655.873373	28850.54887	3.600792173	39202012.19	0.7850543851	0.6870516536	9.998694406	4.385846559
39	1	14.81606008	0.001053445736	1797.212839	27581.37471	1.32793788	4199667.054	0.7558907164	0.477828175	9.999999468	2.083828597
39	1	30.74739545	0.0005274144785	960.6306767	28812.24405	3.914321492	39396055.33	0.4959555859	0.6843234103	9.80886424	4.410277078
39	0	28.36301498	0.0005441631093	-975.0584309	28750.64592	3.471318833	30506930.18	0.5627657326	0.520303713	10	4.034084565
