#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
22	1	19.34622256	0.0008239855034	3885.614932	28108.19655	2.173127523	8782454.128	0.4909970171	0.9058458978	10	2.66412454
22	1	12.17320678	0.001374396685	7648.889233	26844.49741	0.9784757953	1887803.464	0.6187341107	1.18804374	10	1.597209906
22	1	25.30319671	0.0006257042199	1194.0262	28563.43419	3.122677474	20064766.19	0.3856894674	0.9032149909	10	3.508366941
22	0	5.940576772	0.00286152964	-1553.485712	23430.29893	0.6105127981	203871.1244	0.1566774827	1.951893411	9.999790874	0.7671902808
22	0	1.975018714	0.008539339362	-636.3721336	10452.54699	-0.01032070707	2095.233347	0.2696917176	1.13904898	9.970328377	0.2593710105
22	1	22.60320913	0.0007063672158	5303.385836	28378.23854	2.525739373	13944173.22	0.5819926262	0.8941208653	10	3.107732
22	1	2.77649413	0.006249160952	4036.52301	15652.43659	0.03124881872	14146.79987	0.3200303397	1.454889191	10	0.3512791584
22	1	30.06115016	0.0005464487819	5813.387778	28745.3982	3.616581913	30125643.25	0.400628981	1.423527029	10	4.017210894
22	1	22.39923004	0.0007090332559	3536.079668	28372.11752	2.610571288	13787401.8	0.4854753105	0.8835599914	10	3.096046598
22	1	4.290775702	0.004083238133	2792.474742	20831.64375	0.2725560293	81048.34825	0.3021932016	1.35965867	9.779808005	0.5747492309
22	1	16.67017295	0.0009925461746	8332.392193	27721.19501	1.258381812	5022275.259	0.9533037061	0.857638156	10	2.211685518
22	1	19.40084097	0.000822175508	3959.641856	28112.35215	2.179666678	8840624.577	0.4903228537	0.9143751512	10	2.669989532
22	1	8.617124266	0.001929804657	3875.947851	25569.32604	0.8227640319	678118.2136	0.3147604277	1.454889191	10	1.13752446
22	1	36.3212722	0.00043904	6843.549261	28992	4.281273453	58091699.31	0.7187265473	0.8884852547	10	5
22	1	15.16579826	0.001065821638	5021.807481	27552.96053	1.566618493	4054856.148	0.4930131778	1.026959859	10	2.059631671
22	1	12.51013012	0.001313471409	5062.372644	26984.37687	1.266023748	2163748.177	0.4052726234	1.271714333	10	1.671296371
22	1	11.13515929	0.001484389296	7097.394172	26591.96335	0.6923136688	1497238.056	0.7865436674	0.8419648233	10	1.478857336
22	1	32.59488894	0.0004857164719	841.1902302	28884.83463	4.154008435	42900462.34	0.3655006344	0.9277633865	10	4.51950907
22	1	21.64205219	0.0007489326091	6332.048973	28282.31525	2.369977466	11801770.95	0.5703690813	1.04846839	9.98951212	2.940346547
22	1	33.12214974	0.0004817891252	2702.916409	28893.8515	4.170014536	43958306.25	0.386335712	1.032399741	10	4.556350248
22	1	13.46533607	0.001204444413	6090.618594	27234.80487	1.174052996	2808862.227	0.6487494233	0.8857290888	9.999598868	1.82280242
22	1	36.51681607	0.00043904	3714.469836	28992	4.598780212	58091699.31	0.4012197877	1.099283674	10	5
22	1	26.19630992	0.0006257042206	4358.553997	28563.43419	3.168431665	20064766.18	0.3399352761	1.413390882	9.999999996	3.508366941
22	1	21.11502382	0.0007740408886	7308.07478	28222.86531	2.223346531	10595797.27	0.6126793592	1.131618343	10	2.83602589
22	1	5.241094749	0.00331345929	6880.702363	22392.56796	0.1554166294	129153.1854	0.5070933964	1.292005803	10	0.6625100258
22	1	34.17370614	0.0004734286537	5562.723057	28913.04646	4.181203653	46328831.16	0.4556090595	1.196266288	10	4.636812712
22	1	5.788558147	0.002994526649	7112.921489	23124.81127	0.2142856848	177099.2885	0.5187850998	1.309282281	10	0.7330707846
22	1	23.18696724	0.0007740408886	10796.60038	28222.86531	1.951751386	10595797.27	0.8842745038	1.833382316	10	2.83602589
22	1	20.60555488	0.0007736086858	4552.042455	28223.8625	2.298994721	10613821.92	0.5386390634	0.8856941264	9.999972451	2.837633785
22	1	14.51295394	0.001113918469	5131.377678	27442.53413	1.45963218	3551222.163	0.5110686041	1.002305671	10	1.970700784
22	1	32.74878675	0.0005073036197	7367.208606	28835.2723	3.865247019	37652873.12	0.4619446569	1.554840785	10	4.327191676
22	1	26.79257231	0.0005902900309	1553.05721	28644.78899	3.313933806	23905152.63	0.4053006535	0.8843945968	9.999655296	3.71923446
22	1	32.74916265	0.0004832561783	3854.049961	28890.48326	4.034681829	43559124.38	0.5078364016	0.8717477832	10	4.54251823
22	0	9.56271777	0.001676605337	-632.2072863	26150.65668	1.010217359	1037239.535	0.2991007297	1.020870195	9.999985278	1.309318089
22	1	13.43788419	0.00117366726	1440.488392	27305.40941	1.380905768	3035646.817	0.4895827007	0.7209352628	9.999800972	1.870488469
22	0	1.941875169	0.009295969436	2462.588657	9083.082741	-0.1318978628	1247.877196	0.3827626816	1.020650489	9.800461996	0.2508648188
22	1	20.18825137	0.0007985744002	5760.854732	28167.53197	2.195488776	9692420.355	0.557883735	0.991295488	9.994580707	2.753372511
22	1	31.13361098	0.0005129432367	3092.372477	28822.3242	3.878986857	36424344.64	0.400628981	1.032399741	10	4.279615838
22	0	3.836890019	0.009153737804	11361.84105	8983.765247	-0.487802841	410.2622614	0.7276174443	3.172695415	10	0.2398146033
22	1	22.92351345	0.0006928642055	416.3708288	28409.45722	2.824780785	14792709.13	0.3448130306	0.9528465603	9.998636637	3.169593816
22	1	27.62745334	0.0005783563383	4792.5459	28672.14843	3.293494632	25409867.88	0.5021524793	0.9799288633	9.999944478	3.795647111
