#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
15	1	24.46259912	0.0006363618504	2200.795573	28538.96641	2.801272896	19073278.89	0.6483457586	0.5781877802	9.999991329	3.449618655
15	1	22.69450573	0.0007204598992	6824.932861	28367.15339	2.107649931	14649489.31	1.059924885	0.5951665474	9.871408703	3.167574815
15	0	4.278453537	0.003866919593	-326.2040315	21249.4691	0.0671229758	90011.23448	0.5257620698	0.5840153322	9.856275147	0.5928850456
15	1	30.09929014	0.0005148897833	3726.654469	28817.85509	3.311169496	36012728.72	0.9522672067	0.4531221092	10	4.263436703
15	1	32.76054632	0.0004750511157	2524.963244	28910.26321	3.972404318	46189436.72	0.6605633691	0.5841948028	9.991365048	4.632967687
15	1	10.68417994	0.001477031915	2185.541756	26608.8553	0.8033079791	1519813.893	0.6829158305	0.5477576667	10	1.48622381
15	1	25.35487449	0.0006183305947	120.976897	28580.38211	3.129464615	20793694.83	0.4208799407	0.7575619867	9.999868413	3.550344555
15	1	33.35515934	0.0004663440478	4477.736415	28929.31214	3.817135891	48472803.18	0.8901183576	0.525463055	10	4.707254248
15	1	5.891789343	0.002730620814	83.69151433	23730.71752	0.4536863064	235483.2515	0.3502334429	0.9134455471	10	0.8039197494
15	1	9.311396587	0.001736982349	3343.416556	26012.03032	0.8344398738	932177.4455	0.4293611092	0.9846272823	10	1.263800983
15	1	31.28038965	0.000503983155	6518.217534	28843.04282	3.363441394	38443109.26	0.993920301	0.607252725	9.998729528	4.357361695
15	1	11.84963968	0.001358785134	3571.789618	26880.34025	1.171356914	1953831.992	0.4442038872	0.9728372817	10	1.615560801
15	1	25.56347796	0.000614643691	3061.215428	28588.82826	3.014967784	21167903	0.5565323103	0.731891853	10	3.571500094
15	0	29.92590026	0.0005361754088	-1480.517828	28793.65987	3.789725829	37795619.39	0.560861336	0.5045876579	9.799556986	4.350587165
15	1	25.44980288	0.0006143244515	4587.938306	28589.56121	2.686429288	21200929.8	0.8869267689	0.5339028541	10	3.573356057
15	1	15.00155212	0.00105617532	3084.036135	27575.10768	1.540588414	4167141.959	0.5378543953	0.759678022	10	2.07844281
15	1	24.69730917	0.0006824379371	3076.493202	28486.8812	3.013371018	20717905.04	0.5581290755	0.731891853	9.657248843	3.571500094
15	1	35.95690264	0.00043904	7465.07398	28992	3.676390649	58091699.31	1.323609351	0.5252157829	10	5
15	1	7.030959344	0.002358313454	198.2934344	24708.63018	0.4493552179	448625.3225	0.5479822403	0.5823468947	9.772600491	0.9973374582
15	1	5.816393112	0.003043055499	6846.781293	23115.7135	0.1358967598	191467.5713	0.6181293068	1.041772245	9.853547635	0.7540260667
15	1	28.98733837	0.0005318937981	189.5524619	28778.81526	3.468112859	32667557.58	0.6590268219	0.4824453687	10	4.127139681
15	1	29.5237064	0.0005258110419	1982.784695	28792.78325	3.527634902	33815244.28	0.6472746097	0.5681356792	9.999979471	4.174909511
15	1	11.58059929	0.001424166179	2835.958228	26798.8227	0.9569954502	2027376.812	0.6856187444	0.5793020809	9.790223766	1.642614195
15	1	5.715048322	0.002947582939	5697.496124	23235.14868	0.2227323713	186597.8591	0.522858738	1.052253306	9.996219404	0.7455911093
15	1	12.88573505	0.001219337468	2491.905276	27200.50071	1.039333414	2706060.958	0.7609885296	0.5045876579	10	1.800321944
15	0	5.167186982	0.003421508395	5407.979117	22243.19074	-0.3208188069	130485.7474	0.9872100848	0.527679961	9.874362348	0.6663912778
15	1	7.50396425	0.002134069796	2185.334639	25100.34996	0.5145256216	499877.4792	0.5141192727	0.7315372072	10	1.028644894
15	1	13.42778014	0.001206511169	5988.529702	27235.63422	1.058430932	2842170.355	0.7722792261	0.729947585	9.979475555	1.830710158
15	1	23.78142265	0.0006869805435	798.5465048	28454.72554	2.946508168	18001367.76	0.4514295764	0.7439222926	9.797262546	3.397937745
15	0	3.234614856	0.004993999114	-1637.130472	18534.18571	-0.06773995419	33475.33466	0.5073075131	0.5525609874	10	0.4395675589
15	1	12.01360009	0.001301441503	801.8606563	27011.99655	1.02618167	2224474.416	0.6605633691	0.5045876579	10	1.686745039
15	1	15.44518371	0.001168995505	5575.743537	27475.88074	1.121222072	5141114.24	1.136338903	0.4677189995	9.404605614	2.257560975
15	0	23.18077946	0.0006702630983	-1768.202876	28461.15189	2.829158115	16323978.04	0.4461093573	0.6242322349	9.999861939	3.275267472
15	0	28.33501517	0.0005434441574	-3791.559485	28752.64025	3.55657376	30699107.24	0.4861874704	0.5045876579	9.99724555	4.04276123
15	1	8.306694985	0.001962057531	4228.547884	25495.27617	0.6502107484	644932.6686	0.4686148236	0.9873169033	9.999999788	1.118825572
