#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
45	1	30.24633298	0.0005120768936	1166.242071	28824.31325	3.663351257	36609558.65	0.6235049307	0.5508476861	10	4.286856188
45	1	11.05205249	0.001473552986	6105.063763	26616.84304	0.6460307125	1530647.898	0.8437024722	0.6773454721	9.999998811	1.489733185
45	1	31.14003145	0.0005156919904	6675.164094	28816.01329	3.626257875	35844898.57	0.6305466535	0.9925943668	10	4.256804529
45	1	12.67864561	0.001280613451	6372.346005	27059.8775	0.7916872416	2335494.817	0.9225986915	0.6416195287	9.999791029	1.714285933
45	1	9.936720286	0.001594452429	2430.053911	26339.32038	0.4442359344	1207079.529	0.9325974526	0.4086580245	9.999855236	1.376833387
45	1	35.65004015	0.0004502178346	7478.686483	28966.3366	4.132314995	53870964.5	0.7435469353	0.9501544949	10	4.87586193
45	1	24.98438826	0.0006153015761	695.3085212	28587.31781	2.662170315	21100057.69	0.9055111041	0.364053068	10	3.567681419
45	1	33.81670589	0.0004567263102	333.0443822	28951.39368	4.200810511	51600346.31	0.6055690445	0.5313109094	10	4.806379555
45	1	12.5379941	0.00124280908	633.717711	27146.61187	0.9894797153	2555285.744	0.7768415825	0.4227726641	9.999999775	1.766321298
45	1	20.31928691	0.0007643326882	2807.996654	28245.15454	1.800511705	11004927.5	1.071536074	0.3678633696	10	2.87204778
45	1	6.361117755	0.002574970601	3903.835841	24088.08755	0.03176902586	281978.7559	0.8207498224	0.5363123199	9.999983341	0.8525188482
45	1	26.70391526	0.0005872781685	5321.701761	28651.65727	2.808766917	24267904.19	0.9291551063	0.5550478071	10	3.737922023
45	1	28.62907281	0.0005478796436	5466.698803	28742.55738	3.072204327	29978961.47	0.9387638666	0.5592114995	9.996467778	4.010968194
45	1	18.04457869	0.000868497522	3681.338378	28006.91266	1.3188267	7528130.854	1.212228372	0.3537078881	9.995425929	2.531055072
45	0	8.932780731	0.001751843704	-816.7822286	25978.30031	0.6400174682	909248.468	0.613427356	0.4821470341	9.999029247	1.253444824
45	1	31.04503395	0.00049268516	40.48260809	28868.83509	3.501203091	41105446.72	0.9543806742	0.328559168	10	4.455583765
45	1	12.48198518	0.001256074087	1999.038684	27116.15643	0.9484039252	2474992.406	0.7992636864	0.459577883	10	1.747667612
45	1	17.47936433	0.0008908664418	2071.80046	27954.64337	1.690090809	6947979.474	0.7740271519	0.4777381402	10	2.464117961
45	1	33.51166182	0.0004597411424	3215.754699	28944.47187	3.667768322	50591736.78	1.107092566	0.3700350624	10	4.774860889
45	1	26.33595815	0.0005862139745	526.8421141	28654.10057	3.069879136	24400342.53	0.6748285909	0.4833056865	10	3.744707727
45	1	35.22355683	0.0004625285134	9357.742716	28938.07229	3.513397877	49682475.4	1.232687903	0.8220078612	10	4.74608578
45	1	13.13641933	0.001266246936	7244.44651	27111.61691	0.8289733103	2551295.563	0.9387563786	0.7187912411	9.935276166	1.767729689
45	1	20.96748222	0.0007426928854	3530.822385	28294.85119	1.829223412	11996511.12	1.126576896	0.3750374993	9.999921255	2.955800308
45	1	26.89826587	0.0006011219381	2065.793421	28652.9942	2.885176958	27743883.71	1.042720849	0.3537078881	9.760014106	3.927897806
45	1	26.21171344	0.0005893025634	1175.171497	28647.00942	2.998783772	24018602.61	0.7262975976	0.4723608236	10	3.72508137
45	1	25.72232714	0.0005959636341	40.48260809	28631.71615	2.729065554	23222005.72	0.9543806742	0.328559168	10	3.683446228
45	1	32.86000133	0.000470108626	327.1591683	28920.66897	4.064258354	47317465.79	0.6053007191	0.5313109094	10	4.669559073
45	0	24.43388452	0.0006272413722	-1006.688292	28559.90746	2.679037186	19917852.48	0.8207498224	0.3548150223	9.999982985	3.499787009
45	1	35.34196031	0.0004393303262	4008.856738	28991.33343	4.157709403	57976595.91	0.8389864069	0.5303184266	10	4.99669581
45	1	22.3763136	0.000695618718	3258.470888	28402.91621	2.300085084	14600878.76	0.8556666851	0.4817502897	10	3.155751769
45	1	25.66438362	0.0006009933508	57.07861255	28620.18862	2.986410253	22646482.7	0.6663703389	0.4723608236	9.999852945	3.652780592
45	1	27.45194837	0.0005647747383	1308.868407	28703.3233	3.256312745	27286631.69	0.6305466535	0.5510141195	10	3.886859399
45	1	24.71404179	0.0006362140084	635.9238251	28554.03614	2.779877459	20781352.85	0.7770709293	0.4227726641	9.899146869	3.556948388
45	1	15.99843639	0.0009903736211	2021.235952	27738.87193	1.642913459	5298802.499	0.6111496088	0.6043913608	9.944195539	2.254063068
45	0	26.50940806	0.0005754928958	-13967.90134	28687.7319	2.943704611	27315620.26	0.9499340385	0.1620960581	9.931758735	3.893638649
45	1	18.48269602	0.0008928441881	8479.601913	27950.11808	1.328747203	6902307.44	1.129968078	0.7412614178	9.999924611	2.458715281
45	1	27.32589911	0.0005698731708	3242.878968	28691.61772	3.123095525	26560636.28	0.7289896624	0.5657333277	10	3.852085187
45	1	9.407378678	0.001696331992	3213.119596	26106.48746	0.6131572142	1003703.448	0.6820534002	0.6035450632	9.997105658	1.295210614
45	0	21.39420223	0.0006989139246	-33929.63394	28395.35068	2.248062621	14395247.83	0.8928105579	0.1	10	3.140873179
45	1	18.20139832	0.0008592524127	3614.818438	28027.2266	1.526793994	7744128.847	1.027984983	0.4147447894	10	2.554778977
45	1	21.814101	0.0007388445467	7198.193696	28303.67323	2.17836434	12184232.45	0.7927613314	0.8487040676	10	2.971125672
45	0	32.2815345	0.0004625491938	-34246.83502	28938.04064	3.859193916	49682026.21	0.8868918643	0.1	9.999850966	4.74608578
45	0	15.27039853	0.001187529417	-11776.02268	27488.96437	2.03277043	5842130.249	0.3335499912	0.5050858322	9.209839361	2.366320421
45	1	9.762519341	0.0016300719	2952.360293	26257.48798	0.7118004476	1129143.902	0.6348886154	0.6330414188	10	1.346689063
45	1	12.18959307	0.001302966102	3803.903194	27008.53886	0.6215385046	2216920.031	1.063304962	0.4086580245	9.999857383	1.684843467
45	1	28.06496587	0.0005483801776	2033.780942	28740.96388	2.960341424	29808392.19	1.042720849	0.3526525612	10	4.003062273
45	1	7.483042797	0.002431559873	7271.1369	24596.46887	0.3902096386	443546.4219	0.6053800335	1.142833117	9.679128326	0.9955896721
45	1	12.95885634	0.001251016722	5933.014862	27134.82426	0.8289733103	2557585.315	0.9387563786	0.5937416576	9.975431891	1.767729689
45	1	27.65336103	0.0005677321929	4625.507107	28696.53323	3.144830482	26862327.88	0.7217813246	0.6610640001	10	3.866611806
45	1	29.75581586	0.0005261078881	5402.039659	28792.09924	3.231409234	33757445.84	0.9411189677	0.5533329536	10	4.172528201
45	0	13.55334625	0.001156460555	-6715.90385	27362.05835	1.556099922	3351072.139	0.3794729093	0.5542344064	9.935229816	1.935572831
45	1	14.57709314	0.00107178249	2009.601926	27539.2749	1.269881469	3987477.43	0.7782953077	0.4725175045	9.999999991	2.048176777
45	1	16.9060221	0.000938692575	4540.462167	27844.83848	1.681760769	5938304.601	0.6568110475	0.7210055565	10	2.338571816
45	0	21.51379976	0.0007085842705	-8325.132792	28373.14836	2.553002115	13813638.45	0.5450062538	0.3560316904	10	3.098008369
45	0	7.672717799	0.001965144424	-32162.12406	25488.28125	0.5886723046	641981.2797	0.5284643749	0.1755513208	9.999795142	1.11713668
45	0	21.29322796	0.0007157901465	-25028.31309	28367.28092	2.578250186	14154161.56	0.5491283134	0.200189142	9.935032926	3.127378499
45	1	6.583119483	0.002451335999	988.7468279	24408.12183	0.2003329201	346348.6762	0.7126780711	0.4743443807	9.935698746	0.9130109912
45	1	5.168444328	0.003110278019	965.7908849	22859.05557	0.1348199668	157408.0962	0.5709690291	0.5926469072	10	0.7057889959
45	1	28.21259955	0.0005476190356	1510.816669	28742.7114	3.275032323	29932883.16	0.7335938521	0.4807251759	10	4.008626175
45	1	31.15068745	0.0004927665426	1787.183693	28868.75463	3.360664033	41117526.49	1.095440813	0.328559168	9.999059674	4.456104845
45	1	35.19275872	0.0004517635858	7313.390032	28962.78769	3.967913831	53319819.46	0.8912648837	0.766417196	10	4.859178715
45	1	22.30228697	0.0007003479125	2757.47928	28392.70377	2.461448522	14355278.14	0.6767709759	0.5823864777	9.995986166	3.138219498
45	1	6.650881692	0.002451335999	2561.261196	24408.12183	0.3341659158	346348.6762	0.5788450754	0.6706532053	9.935698746	0.9130109912
45	1	13.86406755	0.00114558663	1754.440704	27386.75602	1.331880767	3446400.36	0.6218261707	0.5802713764	9.935633877	1.953706938
45	1	26.48890545	0.0005846338153	8.792927645	28657.76153	3.187613998	24603861.18	0.5674923663	0.5537535346	9.999753777	3.755106364
45	1	11.80723927	0.001355817944	4526.367803	26887.15268	0.5217194782	1966727.376	1.097376957	0.4276234269	10	1.619096435
45	1	5.240830657	0.003117784069	2903.658386	22841.82229	0.02932340128	156230.7227	0.6747664111	0.5922426423	10	0.7040898124
45	1	17.41531949	0.001159766312	594.6090045	27661.15599	2.223504064	9315084.538	0.5695582647	0.5792053873	8.783635913	2.793062328
45	0	24.3898638	0.0006442905404	-5439.225029	28543.28826	2.892852828	20903170.48	0.6748285909	0.3310196178	9.847713931	3.567681419
45	1	9.45665481	0.001722910912	3678.145202	26080.58682	0.5284233135	1032559.633	0.7813794949	0.5508337896	9.908360175	1.309802808
45	0	9.001877891	0.001792007141	3082.980896	25886.09729	-0.02690269182	849078.275	1.25225463	0.3227854227	9.999029247	1.225351938
45	1	34.84756069	0.0004433472592	1824.3003	28982.11089	4.240003423	56414784.8	0.7114200051	0.5092210698	9.999999991	4.951423428
45	1	35.19816251	0.0004441528378	5509.122599	28980.26134	4.030792023	56108342.66	0.9116507874	0.5791465439	10	4.942442811
45	1	20.51365769	0.0008122181429	8080.161626	28156.64405	1.632958231	10104478.94	1.165128558	0.6656431048	9.885077431	2.79808679
45	0	30.94245386	0.0004928826466	-2651.590778	28868.38168	3.673849095	41056049.31	0.7799494207	0.335497789	10	4.453798516
45	0	13.16214135	0.001134318133	-64192.90678	27395.83868	1.390079226	3364258.868	0.545493605	0.1	9.999460455	1.935572831
45	1	33.43924703	0.0004695042303	6516.025408	28922.05661	3.537602345	47500460.54	1.137967881	0.5291901415	10	4.675570226
45	1	16.40580899	0.001003289215	4576.649857	27737.10841	1.6510224	5645231.246	0.6568110475	0.7244620026	9.823837326	2.307833448
45	1	16.16806252	0.0009837896795	3225.959948	27754.11687	1.587740822	5410333.118	0.6820534002	0.6043891595	9.943252052	2.269794223
45	1	11.55566822	0.001399795121	1963.518219	26827.68175	1.021947547	1993087.237	0.6086324925	0.6039957009	9.870879093	1.630580039
45	1	14.11113836	0.001108350832	847.6642178	27455.77639	1.402850087	3610576.141	0.5788233426	0.5789828713	9.998194599	1.98167343
45	0	25.68197362	0.0005811312359	-45200.52967	28665.77012	3.055778848	25046354.31	0.7216811546	0.1	10	3.777460003
45	0	4.512377344	0.00388486668	-43170.97493	21722.53787	-0.04054833284	150729.5902	0.7475233257	0.1	9.280356096	0.7069749929
