#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
27	1	18.95026836	0.0008486949198	5011.652962	28051.46575	2.082734533	8036969.022	0.5038250761	1.002585023	10	2.586559609
27	1	18.98909022	0.0008228719808	3157.959201	28110.75311	1.878986432	8818180.43	0.7887432409	0.5180202659	10	2.667729673
27	1	24.16150333	0.0006520311457	5849.500812	28502.98972	2.306584293	17730428.79	1.060126046	0.5191266871	10	3.366710339
27	1	3.000684371	0.005749865159	1987.443538	17009.77563	0.03075431988	23607.39616	0.3699359389	1.012136956	9.840168832	0.4006902587
27	1	15.79197946	0.0009919464051	359.7540902	27722.57203	1.730275946	5031401.65	0.4827468427	0.6704216058	10	2.213022789
27	0	11.45814076	0.001337432439	-7189.485781	26931.13641	0.9550008063	2059189.607	0.6891981733	0.296658267	9.994228833	1.64419898
27	0	35.32337875	0.0004404399654	-842.5897493	28988.78579	4.541742826	57539457.09	0.4423643685	0.6707737893	10	4.984107194
27	1	19.44614892	0.0007979896762	1376.218862	28167.88085	2.029094939	9669632.958	0.7218178429	0.4832180315	10	2.750912782
27	0	34.8551631	0.0004408052051	-14510.64379	28987.94723	4.692235644	57396533.59	0.2877418487	0.5278839606	10	4.979977493
27	1	31.45302506	0.000506837812	3470.886047	28836.51752	3.901493461	37804706.76	0.431638242	0.9920892113	9.998489597	4.333131703
27	0	8.296366534	0.001831529482	-17453.19462	25794.95784	0.6178513391	794256.9926	0.5807097815	0.2355529645	9.999999958	1.198561121
27	1	25.86402633	0.0006054484572	4724.285642	28609.93977	2.78163522	22147363.46	0.844106945	0.5701048371	10	3.625742165
27	1	6.457635876	0.002487678882	1599.403609	24300.6811	0.2573461163	319143.5596	0.6307565731	0.5643755091	9.978659338	0.8881026894
27	1	33.61364061	0.0004614482	2298.437752	28940.5526	4.087948481	50032275.62	0.6692485352	0.5647663405	10	4.757197016
27	1	34.89046348	0.0004435135975	1089.300963	28981.72905	4.334239278	56351358.84	0.6153281233	0.5547929993	9.999999325	4.949567402
27	0	4.75287978	0.003642813623	3982.937348	21750.50818	-0.2506617721	108133.9701	0.8786272023	0.5048510934	9.863562525	0.6279654301
27	1	35.19282129	0.0004423517113	3078.286972	28986.93741	4.222641199	58003392.31	0.7773588011	0.5216991518	9.974982122	5
27	1	23.00163769	0.00070473895	8130.600715	28381.9769	2.026678441	14041090.44	1.088233826	0.7201897571	10	3.114912267
27	1	29.31258049	0.0005313706804	3122.71962	28780.0163	3.442123952	32764150.89	0.6890787676	0.5920525097	10	4.13120272
