#gen	Feasible	f1	f2	c1	c2	c3	c4	x1	x2	x3	x4
17	1	23.74051639	0.0006799254319	7376.428911	28444.10733	1.750440633	16076611.8	1.510381339	0.4530633316	9.966941438	3.260821972
17	1	23.86330037	0.0006736517429	7544.749794	28453.37713	1.713396359	16079236.51	1.545428473	0.455084411	9.999828378	3.258824831
17	1	16.47138761	0.0009856489484	7214.789044	27737.03048	1.337940014	5128573.971	0.8892221049	0.756072107	10	2.227162118
17	1	11.90654243	0.001428362734	8235.265406	26721.01116	0.9281663031	1682952.472	0.6092823713	1.350408263	9.998733327	1.537448674
17	1	14.27408329	0.00111516529	305.5203904	27440.32328	1.620741338	3546887.91	0.349260145	0.9320242446	9.997454414	1.970001483
17	1	8.537272006	0.001861447706	726.398473	25726.97115	0.7379206157	757340.7637	0.4419588069	0.755265238	9.998354763	1.179879423
17	1	15.74421286	0.001009475718	292.682212	27682.32616	1.824512458	4773512.186	0.3500817014	0.928794052	10	2.174594159
17	1	35.43077839	0.0004398501099	1528.849259	28990.14005	4.460770564	57771279.54	0.5300205046	0.6696908561	10	4.990791069
17	1	19.36378602	0.0008332528499	6500.704441	28086.91948	1.980086561	8492470.679	0.6544078788	0.9304041748	10	2.63449444
17	1	7.224114376	0.002386520062	6491.637127	24584.70386	0.1295921989	393172.3227	0.8232192471	0.7335124461	9.883270447	0.952811446
17	0	13.34033439	0.001166471792	-6929.544202	27337.28585	1.45311532	3245469.026	0.461661965	0.4496915799	9.94246022	1.914777285
17	1	8.800599399	0.001817075026	2798.07665	25828.83129	0.6574277162	814640.8535	0.551264905	0.7206387987	9.998352742	1.208692621
17	1	18.48665834	0.0008540806798	5033.238623	28039.23795	1.631168924	7890416.809	0.9396206928	0.5300845533	9.999298957	2.570789617
17	0	10.03874916	0.001726683363	-15002.25712	26279.03086	1.126516035	1617684.972	0.4109326398	0.3622717595	9.386137696	1.537448674
17	1	6.959028071	0.002646903341	6830.724107	24165.4566	0.1731235081	367013.2101	0.7640045961	0.8341971182	9.600908922	0.9371281043
17	1	31.55577036	0.000509165178	7808.429243	28831.08227	3.460385676	37263788.29	0.8519144085	0.8736339351	9.999281808	4.312300085
17	0	7.85109157	0.002114837972	-2994.806508	25268.18834	0.7714595969	639385.7683	0.3500817014	0.7402773258	9.745270719	1.121541298
17	1	8.593435035	0.0018605291	2621.157348	25728.37707	0.6462910209	757416.9572	0.5335884016	0.7328244272	10	1.179879423
17	1	21.50064891	0.0007196798297	969.8680158	28347.91049	2.320706351	13200120.87	0.730849752	0.4616898147	9.998567926	3.051556103
17	1	18.18938766	0.0008665029905	4073.277402	28015.0574	1.621080231	7695473.836	0.9295041551	0.4813939065	9.977493277	2.550584386
17	1	4.14034038	0.004094378133	3835.795772	20663.65054	0.1001856531	69859.08146	0.4470671843	0.994161119	9.931908449	0.5472528374
17	0	18.78981414	0.0008339256728	-1324.043605	28085.74537	2.241065779	8485704.914	0.3928324644	0.7324967733	9.998064153	2.633898244
17	1	22.02986286	0.0007123698713	379.6651616	28364.45693	2.651244927	13594490.57	0.4303003329	0.7554026063	10	3.08154526
17	1	6.631790512	0.002575981158	6877.704531	24086.25886	0.06053579548	281840.6689	0.7918610916	0.8080154285	9.999152354	0.8523968871
17	1	10.19213038	0.001599169524	5589.648328	26328.43732	0.7630621333	1196230.355	0.6096503692	0.8836223192	10	1.372712503
17	1	19.01129327	0.0008346943792	259.6078506	28083.60984	2.279862928	8448515.731	0.3500817014	0.9263971473	10	2.62994463
17	1	16.86924266	0.0009687350701	7585.575102	27775.87945	1.455009205	5402570.572	0.8110877904	0.8840500871	9.999927674	2.266096995
17	1	30.96494428	0.0004996049109	3151.895298	28853.23062	3.484401581	39502418.11	0.9127208098	0.4467103654	9.99753532	4.39712239
17	1	19.57825356	0.0007909411397	872.3041154	28184.06371	2.049957912	9930620.59	0.7254698537	0.4615480876	10	2.775427765
17	1	21.43685089	0.0007462057999	3740.903578	28286.7724	2.499405054	11827013.03	0.4424107296	0.9944931633	10	2.941815783
17	0	30.03668996	0.0005220822336	-6298.881182	28820.80985	3.668658388	39632100.1	0.7477550116	0.2856460943	9.837584752	4.4164134
17	1	21.59747261	0.0007689999658	5192.044548	28238.82964	2.521254065	11033975.86	0.3547663248	1.497119481	9.975130918	2.87602039
17	1	31.94958612	0.0004972512154	6879.435317	28858.50205	3.575136963	40027485.64	0.8412764369	0.7594473176	9.998683943	4.4164134
