#gen	Feasible	f1	f2	c1	c2	c3	c4	c5	x1	x2	x3	x4
19	1	0.4734222887	6.758770882	0.05308685937	17.5	0.1033391473	0.7496166876	37747.85544	70.27430526	90.32739212	3000	4.216632321
19	1	0.2378402097	11.71336697	6.22829663	22.5	0.2031649624	0.8082817228	21400.33436	79.4172482	105.6455448	3000	2.607775371
19	1	0.1485660632	14.72840838	0.5970686787	22.5	0.08488572945	0.7559071187	16835.24968	63.30321259	83.90028127	3000	2.403475066
19	1	1.404104991	2.869147074	1.305842266	5	0.1332661763	0.7643021474	90141.69052	73.40619378	94.71203604	3000	9.686538895
19	1	0.6658532978	5.134009805	0.0748646228	15	0.1187651588	0.7500142343	49978.74973	74.57610723	94.65097185	3000	5.377587184
19	1	0.3518094045	8.180711466	0.2749020394	20	0.1338599479	0.7525595122	31030.23016	78.39298616	98.6678882	3000	3.568715821
19	1	0.1318814364	16.13343843	0.04613761143	22.5	0.04501989146	0.7489732856	15290.72098	57.10851382	77.15465143	3000	2.77722714
19	1	0.3193591807	9.021734956	0.3166471365	20	0.1068173426	0.7528276915	28053.63267	70.04110914	90.35775627	3000	3.150894917
19	1	0.7068277186	4.828613045	0.03131444824	15	0.1350681905	0.7496113989	53196.69352	80	100.0313144	3000	5.880674217
19	1	0.139886095	15.59482479	0.5502162472	22.5	0.0653328079	0.7551638735	15849.91566	59.18445938	79.73467562	3000	2.297222682
19	1	0.1404887352	15.30085177	0.2398526572	22.5	0.06676839554	0.7515302996	16171.72934	60.7085795	80.94843216	3000	2.433940596
19	1	0.4478401865	7.182546556	0.1739569158	17.5	0.08639290512	0.7509306462	35467.60277	65.41957422	85.59353114	3000	4.768426469
19	1	0.4299605872	7.815004511	1.111545532	17.5	0.07335178144	0.7615683385	32524.42089	58.7167954	79.82834093	3000	4.678986502
19	1	0.500524288	6.414145809	0.1101416848	17.5	0.1194025081	0.7504498583	39824.36265	74.60189436	94.71203604	3000	4.71234938
19	1	0.4322322778	7.40290791	0.07446312563	17.5	0.07506855208	0.7496184849	34385.05327	63.19898933	83.27345245	3000	4.094774941
19	1	0.6285680526	5.485314642	0.2630735087	15	0.1020829396	0.7521455725	46720.24005	69.00206208	89.26513559	3000	5.476613291
19	1	1.096100024	3.436635	0.6391145403	10	0.1437353221	0.7569306742	75108.07185	80	100.6391145	3000	7.290806061
19	1	1.052089275	3.472986991	0.0165126185	10	0.1330153187	0.7494133082	74312.49018	79.38131461	99.39782723	3000	7.915410986
19	1	0.1553161588	13.84727615	0.2250774221	22.5	0.09858070804	0.7516583559	17963.7821	68.24853406	88.47361148	3000	2.414303607
19	1	0.1739483333	12.28606237	0.07236949922	22.5	0.1308667135	0.7500819872	20360.83949	78.39298616	98.46535566	3000	2.661532355
19	1	0.1753482125	12.15545447	0.0165126185	22.5	0.1330153187	0.7494133082	20589.28291	79.38131461	99.39782723	3000	2.313352432
19	1	0.6432333248	5.411297985	0.4551054535	15	0.1088752413	0.75448358	47371.59782	69.99209428	90.44719973	3000	5.09024906
19	1	0.2954885919	9.828590004	0.5022985718	20	0.08313303522	0.7547904696	25676.7521	63.28181832	83.78411689	3000	3.286013564
19	1	1.588712862	2.567828345	1.115832775	0	0.1053256901	0.7619564288	100824.8682	66.21554506	87.33137783	3000	11.22904359
19	1	1.30315205	3.074228096	0.9679740238	2.5	0.07667811322	0.7600217551	84068.3211	59.98045814	80.94843216	3000	10.86202723
19	1	0.4063118996	8.00141776	2.92517651	20	0.1695598545	0.7809502329	31745.71453	78.96288327	101.8880598	3000	3.024321782
19	1	2.567502168	2.096344446	7.888094546	0	0.217662134	0.819575963	123703.5691	79.99927206	107.8873666	3000	11.40958091
19	1	0.2738148896	10.64496303	0.6013135059	20	0.05805156407	0.7556749113	23638.55399	57.51126906	78.11258257	3000	3.9555906
19	1	1.475943743	2.659832522	0.3190309513	0	0.08281117175	0.7526318614	97306.18323	63.96139349	84.28042444	3000	11.16185104
19	1	0.8807671984	4.063993131	0.1706800509	12.5	0.1342357509	0.7513060623	63374.71494	79.02836729	99.19904734	3000	6.814075879
19	1	0.271248268	10.71314686	0.5400136516	20	0.05481595899	0.7549327649	23482.37834	57.10676117	77.64677482	3000	3.740413814
19	1	0.2637628729	10.75562562	0.04613761143	20	0.04501989146	0.7489732856	23386.08147	57.10851382	77.15465143	3000	3.827214776
19	1	1.644687492	2.36731797	0.1237924992	0	0.1153545166	0.7505819539	109440.9019	73.33453825	93.45833075	3000	11.51151551
19	1	1.668370036	2.338391965	0.1621103259	0	0.1193950645	0.7510809322	110805.8235	74.35546344	94.51757377	3000	11.60969294
19	1	0.9400714818	4.023308032	1.321998361	12.5	0.1510014529	0.7646386568	64024.68335	79.31711618	100.6391145	3000	6.362143218
19	1	0.9503703852	3.866323859	0.1507441704	10	0.1044397383	0.7508145796	66660.81734	70.1338823	90.28462647	3000	7.717977519
19	1	0.9218998492	4.043578299	1.013320841	12.5	0.1460934251	0.7612025443	63699.21898	79.02836729	100.0416881	3000	6.814075879
19	1	0.2042516275	11.90113174	2.852035621	22.5	0.1707960167	0.7802763736	21048.50083	79.77812326	102.6301589	3000	2.765926278
19	1	0.1975016428	11.92295981	2.130533007	22.5	0.1629625458	0.7731829205	21008.31842	80	102.130533	3000	2.17274672
19	1	2.046409404	2.165243685	2.911204182	0	0.1712320588	0.7808363354	119738.6153	79.68639311	102.5975973	3000	11.51151551
19	1	1.993897931	2.170423768	2.371732108	0	0.165207206	0.7756012684	119450.6909	79.7588009	102.130533	3000	11.10486463
19	1	1.992272015	2.170979516	2.359143376	0	0.1650155889	0.7754756247	119419.8824	79.74209707	102.1012404	3000	11.67519413
19	1	0.1666404471	12.83670117	0.09910385437	22.5	0.1190640841	0.7503125619	19448.8417	74.551868	94.65097185	3000	2.562528558
19	1	0.1666404471	12.83670117	0.09910385437	22.5	0.1190640841	0.7503125619	19448.8417	74.551868	94.65097185	3000	2
19	1	0.5533740357	6.033165185	0.9086349105	17.5	0.14620085	0.7600295249	42396.01329	79.56708371	100.4757186	3000	4.18076822
19	1	1.747008665	2.229509621	0.1202993675	0	0.1320260193	0.7506763666	116261.1898	78.54001825	98.66031762	3000	11.54194126
