#gen	Feasible	f1	f2	c1	c2	c3	c4	c5	x1	x2	x3	x4
1	1	0.5174567031	6.228749175	0.1847569509	17.5	0.128584326	0.7514310111	41036.50967	77.1049466	97.28970355	3000	4.885826272
1	1	0.3155686436	10.47574972	3.41093715	20	0.1032957008	0.7845778648	24034.9218	57.0676903	80.47862745	3000	3.985789493
1	1	0.65899382	5.418228633	0.9894997098	15	0.1158377806	0.7606618882	47309.85191	69.59799685	90.58749656	3000	5.782057226
1	1	0.4145380994	9.806295775	8.882142909	20	0.1741327676	0.8248138199	25737.1733	58.78723123	87.66937414	3000	3.096776826
1	1	0.2745202892	12.27845199	11.86794288	22.5	0.2294651126	0.8415426158	20374.0173	71.96713506	103.8350779	3000	2.961228748
1	1	2.362255702	2.442206542	10.26598373	2.5	0.2216376071	0.8333544367	106057.3746	73.35890947	103.6248932	3000	10.29855911
1	1	0.1493887388	15.16959097	1.351156081	22.5	0.08662104659	0.7643112706	16319.44913	60.71984805	82.07100413	3000	2.405266929
1	1	1.845131365	2.493341606	4.054787728	2.5	0.1716490069	0.7910251722	103863.8235	74.9401445	98.99493223	3000	10.22603281
1	1	1.504372928	2.787056647	1.928076866	2.5	0.1199247794	0.7707012187	92823.24752	66.81926425	88.74734112	3000	10.29855911
1	1	0.9012230093	4.605093479	2.86017707	10	0.08832162867	0.7793809394	55822.40992	55.6162947	78.47647177	3000	7.472699425
1	1	1.626418802	2.59664629	2.069641701	2.5	0.1409415219	0.7723551286	99695.91134	72.51942403	94.58906573	3000	10.44627218
1	1	1.119103973	4.419179135	8.023764391	12.5	0.1908358484	0.8200021771	58208.71499	67.48629298	95.51005737	3000	6.884309829
1	1	0.2154539766	14.30814312	9.190773555	22.5	0.1827132858	0.8267422154	17356.17746	60.71984805	89.91062161	3000	2.405266929
1	1	0.2154539766	14.30814312	9.190773555	22.5	0.1827132858	0.8267422154	17356.17746	60.71984805	89.91062161	3000	2.405266929
1	1	1.397529536	2.882538874	1.30612239	5	0.1320111788	0.7642933412	89718.72587	73.01130304	94.31742543	3000	9.782235994
1	1	1.084533006	4.584502199	8.199262862	12.5	0.1841684561	0.820962363	56077.17848	64.38939421	92.58865708	3000	6.819913071
